"specificEpithet","n","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"munsoniana",200,10426164,"MTSU",1996,3,30,"1996-03-30","Tennessee","davidson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426164",-86.7787845566123,36.1752508916625,"county_centroid"
"munsoniana",200,7444094,"NCSC",NA,NA,NA,"","Tennessee","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444094",-86.8938744447143,35.897658557898,"county_centroid"
"munsoniana",200,1027738,"ASC",2001,5,10,"2001-05-10","Arizona","Navajo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=1027738",-110.49402,36.75866,"geo_referenced"
"munsoniana",200,22690530,"KANU",2007,4,1,"2007-04-01","Kansas","Douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22690530",-95.33402,38.93748,"geo_referenced"
"munsoniana",200,3848966,"APSC",2001,4,11,"2001-04-11","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848966",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",200,22620245,"KANU",1964,4,17,"1964-04-17","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620245",-95.18886,37.57035,"geo_referenced"
"munsoniana",200,22515673,"KANU",2013,4,21,"2013-04-21","Kansas","Douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22515673",-95.332423,38.942123,"geo_referenced"
"munsoniana",200,16920130,"NCU",NA,NA,NA,"","Alabama","hale","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920130",-87.622197625348,32.7649017598769,"county_centroid"
"munsoniana",200,22645445,"KANU",1994,3,31,"1994-03-31","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22645445",-95.206403,37.268631,"geo_referenced"
"munsoniana",200,24660405,"NY",2007,4,1,"2007-04-01","Kansas","Douglas Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24660405",-95.33402,38.93748,"geo_referenced"
"munsoniana",200,16666979,"FSU",NA,NA,NA,"","Mississippi","adams","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666979",-91.3534372241358,31.4878807305011,"county_centroid"
"munsoniana",200,3848964,"APSC",2001,4,10,"2001-04-10","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848964",-84.188045026565,36.1211877518232,"county_centroid"
"munsoniana",200,20412845,"PH",1951,8,3,"1951-08-03","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412845",-74.775117,39.992085,"geo_referenced"
"munsoniana",200,21186200,"ANHC",2008,6,11,"2008-06-11","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186200",-94.48194,36.21869,"geo_referenced"
"munsoniana",200,24660404,"NY",2007,4,1,"2007-04-01","Kansas","Douglas Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24660404",-95.2513,38.925,"geo_referenced"
"munsoniana",200,16666976,"FSU",NA,NA,NA,"","Tennessee","wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666976",-86.2929241244188,36.1564892480053,"county_centroid"
"munsoniana",200,19451476,"UCHT",NA,NA,NA,"","Oklahoma","payne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451476",-96.9751478239377,36.0693458141458,"county_centroid"
"munsoniana",200,12911703,"UARK",NA,NA,NA,"","Arkansas","calhoun","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911703",-92.5104241818729,33.5539665264041,"county_centroid"
"munsoniana",200,12911705,"UARK",NA,NA,NA,"","Arkansas","carroll","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911705",-93.547630936813,36.3378140869541,"county_centroid"
"munsoniana",200,12911715,"UARK",1968,4,13,"1968-04-13","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911715",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",200,22620238,"KANU",1965,4,13,"1965-04-13","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620238",-95.10997,37.16032,"geo_referenced"
"munsoniana",200,5465898,"EKY",1975,4,6,"1975-04-06","Tennessee","coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465898",-86.0629231010267,35.4919964492502,"county_centroid"
"munsoniana",200,22499824,"KANU",2003,8,8,"2003-08-08","Kansas","Leavenworth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22499824",-94.9013889,39.3686111,"geo_referenced"
"munsoniana",200,7444228,"NCSC",NA,NA,NA,"","Indiana","jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444228",-85.0165812461178,40.4375659554281,"county_centroid"
"munsoniana",200,21186208,"ANHC",2010,7,1,"2010-07-01","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186208",-94.48362,36.2209,"geo_referenced"
"munsoniana",200,6816191,"GMUF",1979,4,25,"1979-04-25","Virginia","shenandoah","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816191",-78.5741323611603,38.8648083378046,"county_centroid"
"munsoniana",200,12911706,"UARK",NA,NA,NA,"","Arkansas","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911706",-93.8983096337508,35.5054675778763,"county_centroid"
"munsoniana",200,22620231,"KANU",1968,4,9,"1968-04-09","Kansas","Crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620231",-94.73616,37.66129,"geo_referenced"
"munsoniana",200,12509356,"WCUH",NA,NA,NA,"","North Carolina","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509356",-82.4876282014857,35.3381025843124,"county_centroid"
"munsoniana",200,22663732,"KANU",2000,4,4,"2000-04-04","Kansas","Linn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22663732",-94.9499969,38.2333336,"geo_referenced"
"munsoniana",200,21735196,"APSC",2018,5,23,"2018-05-23","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21735196",-87.3853334011838,36.4974525973869,"county_centroid"
"munsoniana",200,22530360,"KANU",1969,4,16,"1969-04-16","Oklahoma","Washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22530360",-95.86236,36.89748,"geo_referenced"
"munsoniana",200,22620241,"KANU",1975,9,19,"1975-09-19","Kansas","Elk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620241",-96.17041,37.46921,"geo_referenced"
"munsoniana",200,21268903,"UAM",2004,4,8,"2004-04-08","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268903",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",200,16920144,"NCU",NA,NA,NA,"","Georgia","henry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920144",-84.1598611366863,33.4490839677822,"county_centroid"
"munsoniana",200,3848968,"APSC",1973,3,21,"1973-03-21","Tennessee","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848968",-87.3853334011838,36.4974525973869,"county_centroid"
"munsoniana",200,22620240,"KANU",1975,6,25,"1975-06-25","Kansas","Elk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620240",-96.08188,37.44941,"geo_referenced"
"munsoniana",200,12911708,"UARK",NA,NA,NA,"","Arkansas","madison","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911708",-93.7308615183217,36.0038970118594,"county_centroid"
"munsoniana",200,13271318,"TENN",NA,NA,NA,"","Tennessee","scott","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271318",-84.4976517449758,36.4305308801729,"county_centroid"
"munsoniana",200,22620154,"KANU",1967,4,3,"1967-04-03","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620154",-95.18843,37.56809,"geo_referenced"
"munsoniana",200,22620225,"KANU",1964,8,11,"1964-08-11","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620225",-95.10997,37.16032,"geo_referenced"
"munsoniana",200,22526659,"KANU",2003,8,8,"2003-08-08","Kansas","Leavenworth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22526659",-94.9013889,39.3686111,"geo_referenced"
"munsoniana",200,12911718,"UARK",1983,4,11,"1983-04-11","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911718",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",200,21199444,"EIU",1967,8,13,"1967-08-13","Illinois","coles","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199444",-88.2268028520681,39.51937042573,"county_centroid"
"munsoniana",200,22709645,"KANU",1999,5,1,"1999-05-01","Kansas","Allen","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22709645",-95.140038,38.024257,"geo_referenced"
"munsoniana",200,13271302,"TENN",NA,NA,NA,"","Tennessee","coffee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271302",-86.0629231010267,35.4919964492502,"county_centroid"
"munsoniana",200,173738,"NAVA",2001,NA,NA,"","Arizona","navajo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=173738",-110.322763412492,35.3927659078086,"county_centroid"
"munsoniana",200,22620246,"KANU",1965,4,17,"1965-04-17","Kansas","Cherokee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620246",-94.65105,37.1661,"geo_referenced"
"munsoniana",200,21350347,"APSC",1989,4,1,"1989-04-01","Kentucky","monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21350347",-85.7202268728913,36.7143579070264,"county_centroid"
"munsoniana",200,21186206,"ANHC",2010,7,1,"2010-07-01","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186206",-94.48362,36.2209,"geo_referenced"
"munsoniana",200,22650900,"KANU",1994,7,27,"1994-07-27","Kansas","Miami","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22650900",-94.788619,38.498363,"geo_referenced"
"munsoniana",200,22620235,"KANU",1964,4,14,"1964-04-14","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620235",-95.25678,37.56806,"geo_referenced"
"munsoniana",200,20955741,"MISS",1998,8,8,"1998-08-08","Mississippi","calhoun","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20955741",-89.3335109176963,33.9411732785825,"county_centroid"
"munsoniana",200,10246814,"APCR",2005,4,16,"2005-04-16","Arkansas","Monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246814",-91.28348,34.8399,"geo_referenced"
"munsoniana",200,16080435,"FLAS",2012,7,9,"2012-07-09","Massachusetts","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080435",-71.1056226020657,42.309275170535,"county_centroid"
"munsoniana",200,22620229,"KANU",1965,7,23,"1965-07-23","Kansas","Cherokee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620229",-94.63021,37.14048,"geo_referenced"
"munsoniana",200,12509354,"WCUH",NA,NA,NA,"","North Carolina","madison","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509354",-82.7106724222293,35.8607129740424,"county_centroid"
"munsoniana",200,20412844,"PH",1957,6,7,"1957-06-07","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412844",-74.559877,40.120063,"geo_referenced"
"munsoniana",200,19451480,"UCHT",NA,NA,NA,"","Missouri","taney","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451480",-93.0488290743142,36.6588691625944,"county_centroid"
"munsoniana",200,16666978,"FSU",NA,NA,NA,"","Mississippi","pearl river","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666978",-89.5798895247382,30.7780052684696,"county_centroid"
"munsoniana",200,25203979,"APSC",NA,NA,NA,"","Kentucky","marshall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25203979",-88.3257086768061,36.8803677304277,"county_centroid"
"munsoniana",200,13271314,"TENN",NA,NA,NA,"","Tennessee","rhea","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271314",-84.9272095464335,35.6074818875123,"county_centroid"
"munsoniana",200,21199440,"EIU",1973,4,4,"1973-04-04","Illinois","lawrence","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199440",-87.7338751867918,38.7195965741324,"county_centroid"
"munsoniana",200,21268907,"UAM",1994,3,31,"1994-03-31","Kansas","labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268907",-95.311153672136,37.1997755661969,"county_centroid"
"munsoniana",200,22988365,"ASU",1989,4,15,"1989-04-15","Missouri","barry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988365",-93.8415237294605,36.7153327269545,"county_centroid"
"munsoniana",200,22675256,"KANU",1969,4,14,"1969-04-14","Oklahoma","Osage","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22675256",-96.19676,36.41401,"geo_referenced"
"munsoniana",200,16920189,"NCU",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920189",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",200,20453555,"VCU",NA,NA,NA,"","Virginia","chesterfield","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20453555",-77.5763041744281,37.3887986887879,"county_centroid"
"munsoniana",200,5895099,"MISS",1997,3,12,"1997-03-12","Mississippi","Calhoun","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5895099",-89.300104,33.940452,"geo_referenced"
"munsoniana",200,16574061,"VDB",NA,NA,NA,"","Kansas","douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574061",-95.3121954896787,38.8892201984687,"county_centroid"
"munsoniana",200,19752198,"APSC",NA,NA,NA,"","Kentucky","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752198",-84.8770812037364,38.2296242127311,"county_centroid"
"munsoniana",200,20412818,"PH",1937,12,12,"1937-12-12","New Jersey","mercer","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412818",-74.6945476290381,40.2863359617612,"county_centroid"
"munsoniana",200,13271308,"TENN",NA,NA,NA,"","Tennessee","knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271308",-83.9379873056303,35.9929404371036,"county_centroid"
"munsoniana",200,20412846,"PH",1924,6,7,"1924-06-07","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412846",-74.555683,40.054127,"geo_referenced"
"munsoniana",200,15369852,"NCU",1992,0,0,"1992-00-00","Virginia","shenandoah","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369852",-78.5741323611603,38.8648083378046,"county_centroid"
"munsoniana",200,13271313,"TENN",NA,NA,NA,"","Tennessee","marshall","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271313",-86.7621934818622,35.4769041121897,"county_centroid"
"munsoniana",200,13271296,"TENN",NA,NA,NA,"","Tennessee","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271296",-84.188045026565,36.1211877518232,"county_centroid"
"munsoniana",200,13271320,"TENN",NA,NA,NA,"","Tennessee","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271320",-86.8938744447143,35.897658557898,"county_centroid"
"munsoniana",200,21350453,"APSC",NA,NA,NA,"","Kentucky","warren","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21350453",-86.4201969171203,36.9977217929564,"county_centroid"
"munsoniana",200,22620155,"KANU",1965,4,18,"1965-04-18","Kansas","Miami","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620155",-94.783961,38.40703,"geo_referenced"
"munsoniana",200,12911709,"UARK",NA,NA,NA,"","Arkansas","pulaski","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911709",-92.3127228992504,34.7718331531253,"county_centroid"
"munsoniana",200,10426170,"MTSU",1987,4,2,"1987-04-02","Tennessee","rutherford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426170",-86.4041613684933,35.8498993735142,"county_centroid"
"munsoniana",200,12911714,"UARK",1967,3,28,"1967-03-28","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911714",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",200,5465896,"EKY",1999,4,10,"1999-04-10","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465896",-85.1378647079763,36.7298368722957,"county_centroid"
"munsoniana",200,25203980,"APSC",NA,NA,NA,"","Kentucky","bullitt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25203980",-85.6981551243346,37.9674352757048,"county_centroid"
"munsoniana",200,21199443,"EIU",1971,7,27,"1971-07-27","Illinois","crawford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21199443",-87.7640022100396,39.0026980897654,"county_centroid"
"munsoniana",200,12509357,"WCUH",NA,NA,NA,"","North Carolina","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509357",-82.4876282014857,35.3381025843124,"county_centroid"
"munsoniana",200,21268904,"UAM",1984,3,25,"1984-03-25","Arkansas","drew","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268904",-91.7233153302248,33.5863951559028,"county_centroid"
"munsoniana",200,21268902,"UAM",2004,4,1,"2004-04-01","Arkansas","washington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268902",-94.2216888134588,35.9760941259323,"county_centroid"
"munsoniana",200,22620223,"KANU",1975,10,7,"1975-10-07","Kansas","Labette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620223",-95.13348,37.08423,"geo_referenced"
"munsoniana",200,13271312,"TENN",NA,NA,NA,"","Tennessee","marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271312",-85.6179533293738,35.1259820913653,"county_centroid"
"munsoniana",200,173737,"NAVA",2001,NA,NA,"","Arizona","navajo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=173737",-110.322763412492,35.3927659078086,"county_centroid"
"munsoniana",200,13271315,"TENN",NA,NA,NA,"","Tennessee","roane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271315",-84.5127026270009,35.8523770353319,"county_centroid"
"munsoniana",200,11535277,"LSU",1914,10,3,"1914-10-03","Louisiana","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535277",-92.6649459825186,32.6056550184709,"county_centroid"
"munsoniana",200,22620226,"KANU",1969,4,21,"1969-04-21","Kansas","Wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620226",-95.84753,37.53339,"geo_referenced"
"munsoniana",200,16080190,"FLAS",2010,6,4,"2010-06-04","Georgia","peach","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080190",-83.833660181432,32.5742911876978,"county_centroid"
"munsoniana",200,6816192,"GMUF",1979,4,19,"1979-04-19","Virginia","prince william","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816192",-77.4839368366487,38.7082164185771,"county_centroid"
"munsoniana",200,12595680,"EKY",1999,7,19,"1999-07-19","Kentucky","fleming","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12595680",-83.6828573433973,38.3736774842966,"county_centroid"
"texana",39,13497916,"TEX",1995,3,14,"1995-03-14","Texas","GOLIAD","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497916",-97.313333,28.866667,"geo_referenced"
"texana",39,19452747,"UCHT",NA,NA,NA,"","Texas","goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452747",-97.4276050893103,28.6573246211072,"county_centroid"
"texana",39,11535474,"LSU",1945,5,30,"1945-05-30","Texas","wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535474",-98.0835960487395,29.1786177894919,"county_centroid"
"texana",39,13508013,"TEX",2004,3,31,"2004-03-31","Texas","Victoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508013",-96.986833,28.617139,"geo_referenced"
"texana",39,13615008,"TEX",2008,7,15,"2008-07-15","Texas","Brooks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13615008",-98.324167,26.8155,"geo_referenced"
"texana",39,13283622,"TENN",NA,NA,NA,"","Texas","goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283622",-97.4276050893103,28.6573246211072,"county_centroid"
"texana",39,13574012,"TEX",1953,4,3,"1953-04-03","Texas","kenedy","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574012",-97.7477424293084,26.9319736834895,"county_centroid"
"texana",39,7444296,"NCSC",NA,NA,NA,"","Texas","wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444296",-98.0835960487395,29.1786177894919,"county_centroid"
"texana",39,16080392,"FLAS",2012,6,21,"2012-06-21","Texas","Burnet","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080392",-98.37465,30.7511667,"geo_referenced"
"texana",39,13497912,"TEX",1929,0,0,"1929-00-00","Texas","kleberg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497912",-97.7665203394065,27.4434200196512,"county_centroid"
"texana",39,5734266,"LSU",1984,2,25,"1984-02-25","Texas","bexar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734266",-98.5254724876038,29.4511051926542,"county_centroid"
"texana",39,13497918,"TEX",1937,3,1,"1937-03-01","Texas","gonzales","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497918",-97.4980018582558,29.4552346290338,"county_centroid"
"texana",39,13626407,"TEX",2007,6,11,"2007-06-11","TEXAS","Wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13626407",-98.111306,29.174472,"geo_referenced"
"texana",39,19452746,"UCHT",NA,NA,NA,"","Texas","goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452746",-97.4276050893103,28.6573246211072,"county_centroid"
"texana",39,20375067,"DES",NA,NA,NA,"2015-03-27","Texas","Wilson County","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20375067",-98.24034,29.07929,"geo_referenced"
"texana",39,13497919,"TEX",1930,3,29,"1930-03-29","Texas","victoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497919",-96.9774357387192,28.7901641844514,"county_centroid"
"texana",39,13426398,"LL",1966,3,18,"1966-03-18","Texas","starr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13426398",-98.7447628617533,26.5691750017172,"county_centroid"
"texana",39,19452744,"UCHT",NA,NA,NA,"","Texas","goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452744",-97.4276050893103,28.6573246211072,"county_centroid"
"texana",39,16080452,"FLAS",2012,7,10,"2012-07-10","Texas","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080452",-99.2422906128971,30.7128872295542,"county_centroid"
"texana",39,16080391,"FLAS",2012,6,21,"2012-06-21","Texas","Burnet","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080391",-98.37465,30.7511667,"geo_referenced"
"texana",39,16080393,"FLAS",2012,6,21,"2012-06-21","Texas","Llano","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080393",-98.8257833,30.7134833,"geo_referenced"
"texana",39,16080394,"FLAS",2012,6,21,"2012-06-21","Texas","Llano","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080394",-98.8257833,30.7134833,"geo_referenced"
"texana",39,16080390,"FLAS",2012,6,21,"2012-06-21","Texas","Burnet","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080390",-98.37465,30.7511667,"geo_referenced"
"texana",39,13625173,"TEX",2001,9,17,"2001-09-17","Texas","WILSON","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13625173",-98.176944,29.092222,"geo_referenced"
"texana",39,13497914,"TEX",1931,2,21,"1931-02-21","Texas","llano","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497914",-98.6899739087057,30.7005862171213,"county_centroid"
"texana",39,13497913,"TEX",1928,5,14,"1928-05-14","Texas","kenedy","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497913",-97.7477424293084,26.9319736834895,"county_centroid"
"texana",39,20277239,"CLEMS",1987,7,26,"1987-07-26","Texas","goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277239",-97.4276050893103,28.6573246211072,"county_centroid"
"texana",39,16561207,"BRIT",1945,5,30,"1945-05-30","Texas","Wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16561207",-98.086573,29.174006,"geo_referenced"
"texana",39,13574013,"TEX",1961,4,3,"1961-04-03","Texas","brooks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574013",-98.2245157209973,27.0388485925793,"county_centroid"
"texana",39,13497915,"TEX",1995,3,13,"1995-03-13","Texas","BEXAR","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497915",-98.422222,29.191667,"geo_referenced"
"texana",39,13508659,"TEX",2003,10,15,"2003-10-15","Texas","Refugio","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508659",-97.155017,28.4818,"geo_referenced"
"texana",39,13508661,"TEX",2004,4,1,"2004-04-01","Texas","Refugio","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508661",-97.191417,28.478972,"geo_referenced"
"texana",39,13497917,"TEX",1933,4,17,"1933-04-17","Texas","bastrop","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497917",-97.3185045922988,30.0995776313942,"county_centroid"
"texana",39,13508660,"TEX",2003,10,20,"2003-10-20","Texas","Goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508660",-97.251233,28.646867,"geo_referenced"
"texana",39,13422312,"LL",1949,4,26,"1949-04-26","Texas","brooks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422312",-98.2245157209973,27.0388485925793,"county_centroid"
"texana",39,13574014,"TEX",1992,5,24,"1992-05-24","Texas","Bexar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574014",-98.451111,29.176944,"geo_referenced"
"texana",39,13622294,"TEX",2007,6,11,"2007-06-11","Texas","Wilson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13622294",-98.111056,29.174889,"geo_referenced"
"texana",39,13618943,"TEX",2004,4,21,"2004-04-21","Texas","Goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13618943",-97.245778,28.644667,"geo_referenced"
"texana",39,13508662,"TEX",2003,10,16,"2003-10-16","Texas","Goliad","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13508662",-97.246667,28.644467,"geo_referenced"
"maritima",200,20412431,"PH",1895,8,26,"1895-08-26","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412431",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",200,20412767,"PH",1863,8,6,"1863-08-06","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412767",-74.2838562813544,39.9141614618285,"county_centroid"
"maritima",200,17184397,"NY",1909,5,16,"1909-05-16","New Jersey","Middlesex Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17184397",-74.332092,40.434273,"geo_referenced"
"maritima",200,20412406,"PH",1915,NA,NA,"","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412406",-75.1051073654553,40.345539543629,"county_centroid"
"maritima",200,20412833,"PH",1938,7,31,"1938-07-31","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412833",-74.674175228933,39.4805907966321,"county_centroid"
"maritima",200,24089116,"VT",1986,8,16,"1986-08-16","Connecticut","New London","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24089116",-72.02754,41.35785,"geo_referenced"
"maritima",200,20412415,"PH",1910,7,19,"1910-07-19","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412415",-74.068193,40.08304,"geo_referenced"
"maritima",200,15369784,"NCU",1971,9,30,"1971-09-30","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369784",-75.4066889565625,38.6657349605645,"county_centroid"
