coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
23660812,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c61d49bc-d101-4eb7-a880-8fbbf77bbc2b,"2020-02-13 13:52:16"
23660813,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:72c3b2f6-a874-4c00-a00a-c8ffa2eb51ec,"2020-02-13 13:52:16"
23660814,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:9842bfd0-4f0c-4165-873f-2d8d53a71025,"2020-02-13 13:52:16"
23660815,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:53b268f6-2530-45bf-b10f-98c89caa3f98,"2020-02-13 13:52:16"
23660816,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:822e6353-215c-43b6-a264-d0e089ec01b2,"2020-02-13 13:52:16"
23660817,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:b7276ee3-cb05-4ac2-9f76-2af85beb0d30,"2020-02-13 13:52:16"
23660818,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:910f8185-540a-473e-878b-f23324eabaa1,"2020-02-13 13:52:16"
23660819,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:df508efa-e3e5-46ee-b622-519291afd89c,"2020-02-13 13:52:16"
23660820,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:187b21f9-f4a7-4020-806f-37c41bfc3a44,"2020-02-13 13:52:16"
23660821,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:b5a6a831-8e83-46b3-b5e2-7b692b025fb2,"2020-02-13 13:52:16"
23660822,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:3cbccaa7-d3da-42fa-9f75-4f9f6a35a91a,"2020-02-13 13:52:16"
23660823,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:0ebe9665-a90a-4aa9-aefc-41938021e852,"2020-02-13 13:52:16"
23660824,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:2dd9232f-7bbd-44a8-b523-2b17d0f912eb,"2020-02-13 13:52:16"
23660825,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:cef24de3-8781-40a5-85cd-47a4c84a11ef,"2020-02-13 13:52:16"
23660826,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:3c9b54e6-cb31-410b-b915-253d64bdd258,"2020-02-13 13:52:16"
23660827,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:0dfd922e-c2fd-443a-acd0-970754b111db,"2020-02-13 13:52:16"
23660828,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:976d4eea-f30a-4549-9b84-39aa67a7071d,"2020-02-13 13:52:16"
23660829,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:a597f091-8fe8-4a92-be32-0a0f533b51d8,"2020-02-13 13:52:16"
23660830,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:108f1f3c-d467-4e37-873e-2bb65918f41f,"2020-02-13 13:52:16"
23660831,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:45531f02-3b69-4971-ba34-1b64de6b9f59,"2020-02-13 13:52:16"
23660832,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:084d9adb-d9c1-43fe-af6d-695c0c89c29d,"2020-02-13 13:52:16"
23660833,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:e01e852b-8529-4334-9988-dcd347abe540,"2020-02-13 13:52:16"
23660834,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:1782f54f-a96c-48fb-9f69-f41e5627b1d8,"2020-02-13 13:52:16"
23660835,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:66966e95-d238-4099-ac57-be496ef94ec4,"2020-02-13 13:52:16"
23660836,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:5bc2fd0a-0d7e-436f-822e-1100b6335335,"2020-02-13 13:52:16"
23660837,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:bdb22776-a26a-469f-a8ce-f8b1cc50dad1,"2020-02-13 13:52:16"
23660838,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:b3cffb25-4fca-490d-b729-08c50774df04,"2020-02-13 13:52:16"
23660839,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:d310be3c-dc7e-4f31-a1a7-63e2e0ad73f0,"2020-02-13 13:52:16"
23660840,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:fd2e28de-8131-4a96-bcbf-ec054cf7f88d,"2020-02-13 13:52:16"
23660841,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:3a8ae038-762e-457f-a68f-03491eb8b95c,"2020-02-13 13:52:16"
23660842,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:29966eb5-df31-45ca-8e38-d4ce6625e3d4,"2020-02-13 13:52:16"
23660843,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:5e566ef1-3c05-4d56-b714-e4a8e507b091,"2020-02-13 13:52:16"
23660844,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:1e608e54-10d8-4e07-8675-001872a952bd,"2020-02-13 13:52:16"
23660845,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:4d86c788-b2a8-44d3-9d25-c127745a9e00,"2020-02-13 13:52:16"
23660846,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:be6029ac-7cdd-4223-973b-1860c052ca34,"2020-02-13 13:52:16"
23660847,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:57bcc6d1-07f1-4e11-83fd-4e51b220964f,"2020-02-13 13:52:16"
23660848,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:864470a6-98ee-478e-9add-e06667198a74,"2020-02-13 13:52:16"
23660849,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:82e473c8-ce29-4b70-8050-5a5bbb015522,"2020-02-13 13:52:16"
23660850,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:b6bc3094-666c-4c78-8844-9a5f595142a2,"2020-02-13 13:52:16"
23660851,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c99f567c-211d-446e-9ac6-02ec4348a1c6,"2020-02-13 13:52:16"
23660852,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:5342a315-d42e-43fc-99af-967fd61a16a2,"2020-02-13 13:52:16"
23660853,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:57bbd0ca-1567-43fe-b85d-d0a4855e024e,"2020-02-13 13:52:16"
23660854,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:70b9be1f-bd38-4a7e-bc90-78e68df6a5af,"2020-02-13 13:52:16"
23660855,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:d0ec15e4-dd8c-49b6-b767-233ac4d1b281,"2020-02-13 13:52:16"
23660856,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:bf0fbcf4-dc2e-461b-a7cc-b1cbc7c88744,"2020-02-13 13:52:16"
23660857,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c70a5fe4-462c-4da8-b6ef-a0c021728505,"2020-02-13 13:52:16"
23660858,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:e41781e8-3a29-4332-ba05-8897f2f6d2fd,"2020-02-13 13:52:16"
23660859,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:a0691f18-620f-4b6d-8a5d-17d14874258b,"2020-02-13 13:52:16"
23660860,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:cc21f794-42dc-45d6-9606-d4e7d3819acc,"2020-02-13 13:52:16"
23660861,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:964b1ba9-72a7-4d8c-91e1-f376f2f81190,"2020-02-13 13:52:16"
23660862,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:495eeb6a-bbb9-40d8-aa5a-30dce5848043,"2020-02-13 13:52:16"
23660863,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:2384dfb7-2575-4260-a5a3-8ba960995cbc,"2020-02-13 13:52:16"
23660864,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c2f1c36b-92ec-4e79-b21f-66aea41652ae,"2020-02-13 13:52:16"
23660865,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:fdc01054-6f19-42f2-8bf1-b91008d6b3f4,"2020-02-13 13:52:16"
23660866,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:6776042a-5bca-4b33-adef-6907a5022624,"2020-02-13 13:52:16"
23660867,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:d7be0ae2-bab4-46aa-9cdb-bc6a24d1a51b,"2020-02-13 13:52:16"
23660868,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:271972c6-b7df-4e56-861c-40f9db932153,"2020-02-13 13:52:16"
23660869,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:552b7e22-fcf1-4030-8b07-c15fd947a0ef,"2020-02-13 13:52:16"
23660870,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:bd1afc7e-6a29-4275-9265-6b69334e1925,"2020-02-13 13:52:16"
23660871,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:111d9881-d772-41bf-b8f0-5a0a09928f03,"2020-02-13 13:52:16"
23660872,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c613b88e-3867-4ae8-b5a5-bb796c5d6a2d,"2020-02-13 13:52:16"
23660873,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:34608389-1861-484d-900e-74b7aeff021c,"2020-02-13 13:52:16"
23660874,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c23552ca-7bb7-4088-bddd-31f990d27ff2,"2020-02-13 13:52:16"
23660875,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:fd4965ab-3e22-4db1-8df3-e211acdb507e,"2020-02-13 13:52:16"
23660876,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:3dfd84c8-ab43-4676-a91d-8ea9b8fdaa3a,"2020-02-13 13:52:16"
23660877,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:0980ffe2-4c12-4b19-bcf2-d2ed48bd7c16,"2020-02-13 13:52:16"
23660878,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:71e548eb-d32d-4117-af85-5dec11d9d345,"2020-02-13 13:52:16"
23660879,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:3bf27a52-ec43-4fc1-bd91-952e05cd2fa1,"2020-02-13 13:52:16"
23660880,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:2a3f1a70-340b-404e-bc45-c7c42d9661b6,"2020-02-13 13:52:16"
23660881,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:f3e96bf3-a8a2-4ee4-af8a-9479868d3374,"2020-02-13 13:52:16"
23660882,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:c4e39b04-e3ba-42f7-8494-f3862fc4c037,"2020-02-13 13:52:16"
23660883,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:2973960c-cf95-4715-9e95-2754d9a40fae,"2020-02-13 13:52:16"
23660884,"not specified",,"not specified",,"Prunus pumila var. depressa (Pursh) Gleason",0,"(Pursh) Gleason",,,,,,,urn:uuid:ca9cbbf4-5192-4874-9561-60c5d25b76a2,"2020-02-13 13:52:16"
23660885,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0eb08895-9f35-45a7-8e15-75ae0dbc2e1b,"2020-02-13 13:52:16"
23660886,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:771cc243-c710-4f9e-afee-2148041b4319,"2020-02-13 13:52:16"
23660887,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:bd0cf7a1-0303-4474-9425-aa2373f77320,"2020-02-13 13:52:16"
23660888,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a91f7852-75a4-4d5d-8957-b703d008b433,"2020-02-13 13:52:16"
23660889,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:56b942fe-3c36-44cf-911d-92aaa7f2046c,"2020-02-13 13:52:16"
23660890,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:93088eb3-0347-4714-8e5d-02754313ce93,"2020-02-13 13:52:16"
23660891,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f54fa9d7-5e6e-4ccd-ab08-818e1fdf8a03,"2020-02-13 13:52:16"
23660892,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5e8c8bd1-a1e1-4923-a630-3d7a9c7680d9,"2020-02-13 13:52:16"
23660893,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:24da02e5-9b96-4765-b191-a68f034bcb75,"2020-02-13 13:52:16"
23660894,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fc9e5d4b-d93e-4e68-8b53-d3315861d458,"2020-02-13 13:52:16"
23660895,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:beb222ef-21e0-47f6-8863-4b920f259df8,"2020-02-13 13:52:16"
23660896,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e6bcfd29-3555-46b4-9e21-c9053a987a6f,"2020-02-13 13:52:16"
23660897,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d81872de-7553-4640-b2b4-ce9b965d2a01,"2020-02-13 13:52:16"
23660898,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:84ad05b8-3f40-40f2-ba78-bac58231d70b,"2020-02-13 13:52:16"
23660899,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cf3f2480-39be-4b04-8c07-3dd9cfbc8456,"2020-02-13 13:52:16"
23660900,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5f9fe6a8-9735-468d-8c41-82e4346b33ac,"2020-02-13 13:52:16"
23660901,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:20b48daa-0a06-4059-ac2d-a9c239213842,"2020-02-13 13:52:16"
23660902,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:31a33817-6a56-4102-b77a-73a6f2ae8160,"2020-02-13 13:52:16"
23660903,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:60480edd-fb4c-4283-a29c-d297a8abeb6c,"2020-02-13 13:52:16"
23660904,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:32484ef2-e8f0-4f89-b603-b93473683e44,"2020-02-13 13:52:16"
23660905,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:38373036-7c53-42c9-a904-631a33fc5bd5,"2020-02-13 13:52:16"
23660906,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cc65591f-ce55-44e6-a24d-63a3ce01b8be,"2020-02-13 13:52:16"
23660907,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e2bbd155-f623-46ad-aeaf-14931a864f80,"2020-02-13 13:52:16"
23660908,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0be1d720-2bcd-46be-869e-ebaf20c9ee07,"2020-02-13 13:52:16"
23660909,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0f06394c-3af4-4c12-aaf1-bbef72a0f47b,"2020-02-13 13:52:16"
23660910,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0148318f-4286-4e6e-a3ab-291883c5102c,"2020-02-13 13:52:16"
23660911,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:4195f5a2-c746-48d3-a620-2937cbcae39f,"2020-02-13 13:52:16"
23660912,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:bd19b231-b9ee-4fbe-8dc9-1930f4f84839,"2020-02-13 13:52:16"
23660913,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:88bd6731-6811-4884-b590-863b3dbd58a2,"2020-02-13 13:52:16"
23660914,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d9376033-1389-4d70-ba1b-631d92b81655,"2020-02-13 13:52:16"
23660915,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:75b675fd-a28a-4603-ba86-58c3fa6ed5f7,"2020-02-13 13:52:16"
23660916,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c4b02ceb-a683-4fc7-8b66-b1afcb07656f,"2020-02-13 13:52:16"
23660917,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:53ffdd13-e9a9-4f27-9dfc-f697f8e01238,"2020-02-13 13:52:16"
23660918,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7c9cd22b-9594-469d-93f1-74c3c580fa1b,"2020-02-13 13:52:16"
23660919,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:802a0d0d-a203-4d58-a710-020a3ff233d6,"2020-02-13 13:52:16"
23660920,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c46bce38-f915-4cb4-9512-1bf5a477a34c,"2020-02-13 13:52:16"
23660921,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:17c0b073-7893-4c77-98a1-b87dcdc3eac9,"2020-02-13 13:52:16"
23660922,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a3bf6652-3cb0-4b95-a784-89590aa92639,"2020-02-13 13:52:16"
23660923,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:342161de-a79d-42a9-bacc-fc74e3f17d36,"2020-02-13 13:52:16"
23660924,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:4f509b69-8a9a-486f-9ece-48a2fbc11f61,"2020-02-13 13:52:16"
23660925,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c0c8c62d-34b9-4469-bf95-e846fdd607fe,"2020-02-13 13:52:16"
23660926,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8000bfd5-a9a9-48b9-81a4-456925e22725,"2020-02-13 13:52:16"
23660927,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7ad2e057-68e9-435a-aff3-8e25b0d01e19,"2020-02-13 13:52:16"
23660928,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:03acfc78-5432-49c2-b54c-769dc53a6f22,"2020-02-13 13:52:16"
23660929,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1429aaa8-4a90-404f-ba62-23e3433971f2,"2020-02-13 13:52:16"
23660930,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cbc7e84e-bafb-4882-9e43-1f7266f70aac,"2020-02-13 13:52:16"
23660931,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:08f468ef-02b4-4828-b855-ab85a812ddc3,"2020-02-13 13:52:16"
23660932,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1bd2cbb7-1715-48bf-a154-0a4a45633c13,"2020-02-13 13:52:16"
23660933,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:43ae6fe7-07eb-4252-ac65-7d5e343be755,"2020-02-13 13:52:16"
23660934,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5960a1c2-a40c-461d-ab33-6248643ca2e5,"2020-02-13 13:52:16"
23660935,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0b37ce62-4d35-4bf2-b642-5c45bcb6086d,"2020-02-13 13:52:16"
23660936,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:daac3669-5b3d-428c-80ac-3dc62679b4e1,"2020-02-13 13:52:16"
23660937,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cce2f691-b976-46a7-9cc3-8d29761e30fd,"2020-02-13 13:52:16"
23660938,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0a39ad97-e9bf-4838-b9a4-20d4862b96cf,"2020-02-13 13:52:16"
23660939,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c505e668-d2ca-4242-93c1-828c63a49735,"2020-02-13 13:52:16"
23660940,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f11f8821-4636-4cc1-894f-a8cd8006f26d,"2020-02-13 13:52:16"
23660941,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3bd2ccb4-71bf-4306-be8a-a898f1434d04,"2020-02-13 13:52:16"
23660942,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fbc5a1fb-cdcf-4f02-ae1d-c11ed7df14da,"2020-02-13 13:52:16"
23660943,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8ad76d7e-4c3f-4189-974c-6486c4201a21,"2020-02-13 13:52:16"
23660944,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:eb556c82-41f1-4138-8d8f-0e3cd7d0c4eb,"2020-02-13 13:52:16"
23660945,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2118db21-a45f-444d-ba70-b854ab66a211,"2020-02-13 13:52:16"
23660946,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:73115d93-0004-4c40-8463-4882eee9d9ba,"2020-02-13 13:52:16"
