,id,type,modified,language,license,rightsHolder,accessRights,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,sex,reproductiveCondition,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,samplingProtocol,eventDate,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,higherGeography,continent,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,typeStatus,scientificName,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
210,55e44f7b-935e-440d-aa11-5d0ee116734f,http://purl.org/dc/dcmitype/PhysicalObject,17:36.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/55e44f7b-935e-440d-aa11-5d0ee116734f/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",55e44f7b-935e-440d-aa11-5d0ee116734f,barcode-00346551,NA,6112,W. L. Jepson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,5/28/14,NA,NA,1914,5,28,,,6112,North America;United States of America;California;San Bernardino County;,North America,NA,NA,United States of America,US,California,San Bernardino County,,Cajon Pass,Cajon Pass,c. 3600 ft.,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
211,74216764-6236-43b0-89cb-1fd4f3d4f1e0,http://purl.org/dc/dcmitype/PhysicalObject,45:27.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/74216764-6236-43b0-89cb-1fd4f3d4f1e0/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",74216764-6236-43b0-89cb-1fd4f3d4f1e0,barcode-00346543,NA,2295,A. M. Alexander & L. Kellogg,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/5/41,NA,NA,1941,6,5,,,2295,North America;United States of America;California;San Bernardino County;,North America,NA,NA,United States of America,US,California,San Bernardino County,,Cajon Pass,Cajon Pass,4200 feet,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
212,3becda5e-6b84-4070-ab58-006e4c73b113,http://purl.org/dc/dcmitype/PhysicalObject,12:00.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/3becda5e-6b84-4070-ab58-006e4c73b113/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",3becda5e-6b84-4070-ab58-006e4c73b113,barcode-00346659,NA,815a,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1920-04,NA,NA,1920,4,NA,,,815a,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Canyon side nr. Bot. Bldg. West.,Canyon side nr. Bot. Bldg. West.,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia subsp. lyonii (Eastwood) P. H. Raven,Rosaceae,Prunus,ilicifolia,lyonii,(Eastwood) P. H. Raven
213,39b2fec1-81af-4e2e-bf90-4e7dda92849f,http://purl.org/dc/dcmitype/PhysicalObject,45:16.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/39b2fec1-81af-4e2e-bf90-4e7dda92849f/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",39b2fec1-81af-4e2e-bf90-4e7dda92849f,barcode-00346657,NA,,E. L. Greene,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1886,NA,NA,1886,NA,NA,July and August 1886,,,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,"Canyon side above Upper Rose Garden, North End","Canyon side above Upper Rose Garden, North End",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia subsp. lyonii (Eastwood) P. H. Raven,Rosaceae,Prunus,ilicifolia,lyonii,(Eastwood) P. H. Raven
214,16de8d14-e271-493a-a1a1-4421e85d9714,http://purl.org/dc/dcmitype/PhysicalObject,13:20.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/16de8d14-e271-493a-a1a1-4421e85d9714/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",16de8d14-e271-493a-a1a1-4421e85d9714,barcode-00346656,NA,815a,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1919-03,NA,NA,1919,3,NA,,,815a,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,"Canyon side above Upper Rose Garden, North End","Canyon side above Upper Rose Garden, North End",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia subsp. lyonii (Eastwood) P. H. Raven,Rosaceae,Prunus,ilicifolia,lyonii,(Eastwood) P. H. Raven
215,53db0b39-ed90-4fd3-841b-5ee9874211fe,http://purl.org/dc/dcmitype/PhysicalObject,16:01.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/53db0b39-ed90-4fd3-841b-5ee9874211fe/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",53db0b39-ed90-4fd3-841b-5ee9874211fe,barcode-00346640,NA,815a,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,815a,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,"Canyon side above Upper Rose Garden, North End","Canyon side above Upper Rose Garden, North End",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia subsp. lyonii (Eastwood) P. H. Raven,Rosaceae,Prunus,ilicifolia,lyonii,(Eastwood) P. H. Raven
216,cfedd698-15bc-466e-8b02-c0df19d9268c,http://purl.org/dc/dcmitype/PhysicalObject,47:40.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/cfedd698-15bc-466e-8b02-c0df19d9268c/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",cfedd698-15bc-466e-8b02-c0df19d9268c,barcode-00346612,NA,822a,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1918-04,NA,NA,1918,4,NA,,,822a,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
217,bf10074a-f7ab-4aff-a8e9-6dfa1a0f6897,http://purl.org/dc/dcmitype/PhysicalObject,46:41.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/bf10074a-f7ab-4aff-a8e9-6dfa1a0f6897/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",bf10074a-f7ab-4aff-a8e9-6dfa1a0f6897,barcode-00346611,NA,822b,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1918-04,NA,NA,1918,4,NA,,,822b,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
218,73e3aa47-5cbc-4822-b365-41be8231387b,http://purl.org/dc/dcmitype/PhysicalObject,45:07.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/73e3aa47-5cbc-4822-b365-41be8231387b/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",73e3aa47-5cbc-4822-b365-41be8231387b,barcode-00346610,NA,822c,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1918-09,NA,NA,1918,9,NA,,,822c,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
219,b57ef15f-3787-4849-b5b5-b649f2235282,http://purl.org/dc/dcmitype/PhysicalObject,15:28.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/b57ef15f-3787-4849-b5b5-b649f2235282/image,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,NA,GH,GH,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",b57ef15f-3787-4849-b5b5-b649f2235282,barcode-00346605,NA,,,,,present,Sheet,in collection,,[see Simple Media extension],NA,1895-04-30,NA,NA,1895,4,30,,,,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,San Diego,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
220,9da7eadb-c3b6-4ee4-a665-68beeb24d85e,http://purl.org/dc/dcmitype/PhysicalObject,48:00.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/9da7eadb-c3b6-4ee4-a665-68beeb24d85e/image,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,NA,GH,GH,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",9da7eadb-c3b6-4ee4-a665-68beeb24d85e,barcode-00346593,NA,78,E. D. Palmer,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1875,NA,NA,1875,NA,NA,,,78,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Samuel Valley,Samuel Valley,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
221,1491ada5-f9da-48c8-8dd0-93fd508b907b,http://purl.org/dc/dcmitype/PhysicalObject,45:09.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/1491ada5-f9da-48c8-8dd0-93fd508b907b/image,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,NA,GH,GH,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",1491ada5-f9da-48c8-8dd0-93fd508b907b,barcode-00346592,NA,,D. Cleveland,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1875,NA,NA,1875,NA,NA,,,,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,San Diego,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
222,d54e7149-72e7-4611-9871-fc99ed5178c4,http://purl.org/dc/dcmitype/PhysicalObject,25:45.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/d54e7149-72e7-4611-9871-fc99ed5178c4/image,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,NA,GH,GH,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",d54e7149-72e7-4611-9871-fc99ed5178c4,barcode-00346582,NA,527,G. Thurber,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1852-05,NA,NA,1852,5,NA,,,527,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,San Diego,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
223,c56c9a49-68c9-4ed5-b066-713f577d4765,http://purl.org/dc/dcmitype/PhysicalObject,20:44.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/c56c9a49-68c9-4ed5-b066-713f577d4765/image,urn:lsid:biocol.org:col:15631,urn:lsid:biocol.org:col:15631,NA,GH,GH,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",c56c9a49-68c9-4ed5-b066-713f577d4765,barcode-00346569,NA,3741,L. Abrams,undetermined,NotDetermined,present,"Sheet,Sheet",in collection,,[see Simple Media extension],NA,6/3/03,NA,NA,1903,6,3,,,3741,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Potrero,Potrero,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
224,b3ec29a7-6ff4-49db-a3b6-3b2e6946f902,http://purl.org/dc/dcmitype/PhysicalObject,20:44.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/b3ec29a7-6ff4-49db-a3b6-3b2e6946f902/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",b3ec29a7-6ff4-49db-a3b6-3b2e6946f902,barcode-00346568,NA,3741,L. Abrams,undetermined,NotDetermined,present,"Sheet,Sheet",in collection,,[see Simple Media extension],NA,6/3/03,NA,NA,1903,6,3,,,3741,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Potrero,Potrero,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
225,e9a5fda7-c57d-4151-8502-9c997bed196e,http://purl.org/dc/dcmitype/PhysicalObject,03:29.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/e9a5fda7-c57d-4151-8502-9c997bed196e/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",e9a5fda7-c57d-4151-8502-9c997bed196e,barcode-00346566,NA,1618,F. G. Woodcock,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,7/1/22,NA,NA,1922,7,1,,,1618,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
226,87dc2fbb-0aa2-4d77-b5b0-55c8322d9f3f,http://purl.org/dc/dcmitype/PhysicalObject,58:03.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/87dc2fbb-0aa2-4d77-b5b0-55c8322d9f3f/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",87dc2fbb-0aa2-4d77-b5b0-55c8322d9f3f,barcode-00346565,NA,52,R. H. Peebles,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/23/29,NA,NA,1929,6,23,,,52,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Descanso,Descanso,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
227,79c56cff-323c-429e-a939-0a0e6b70270e,http://purl.org/dc/dcmitype/PhysicalObject,24:15.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/79c56cff-323c-429e-a939-0a0e6b70270e/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",79c56cff-323c-429e-a939-0a0e6b70270e,barcode-00346555,NA,185,G. L. Fisher,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,7/4/22,NA,NA,1922,7,4,,,185,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,San Diego,,,50 ft.,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
228,b6ee4d94-824b-4bc5-bba0-0ee8f7046d1f,http://purl.org/dc/dcmitype/PhysicalObject,20:29.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/b6ee4d94-824b-4bc5-bba0-0ee8f7046d1f/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",b6ee4d94-824b-4bc5-bba0-0ee8f7046d1f,barcode-00346553,NA,,G. Engelmann & C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,1880,NA,NA,1880,NA,NA,,,,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,San Diego,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
229,f7fcdaa1-14d4-4fd4-b841-5921abf8b4e1,http://purl.org/dc/dcmitype/PhysicalObject,00:44.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/f7fcdaa1-14d4-4fd4-b841-5921abf8b4e1/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",f7fcdaa1-14d4-4fd4-b841-5921abf8b4e1,barcode-00346550,NA,822 d,,,,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,822 d,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,,,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
230,c1f2efbb-a5d3-463f-95a3-8ab3e818a19a,http://purl.org/dc/dcmitype/PhysicalObject,58:40.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/c1f2efbb-a5d3-463f-95a3-8ab3e818a19a/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",c1f2efbb-a5d3-463f-95a3-8ab3e818a19a,barcode-00346548,NA,,A. Eastwood,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/28/19,NA,NA,1919,6,28,,,,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,Laguna Mts.,Laguna Mts.,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
231,06b8c30b-7053-4e21-a65f-1a2f70b7dc8b,http://purl.org/dc/dcmitype/PhysicalObject,29:33.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/06b8c30b-7053-4e21-a65f-1a2f70b7dc8b/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",06b8c30b-7053-4e21-a65f-1a2f70b7dc8b,barcode-00346539,NA,337,W. T. Swingle & R. H. Peebles,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,8/4/31,NA,NA,1931,8,4,,,337,North America;United States of America;California;San Diego County;,North America,NA,NA,United States of America,US,California,San Diego County,,"Deser [Desert] View, Laguna Mt.","Deser [Desert] View, Laguna Mt.",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
232,1bf523ef-7a56-488c-b91b-66800e173d61,http://purl.org/dc/dcmitype/PhysicalObject,01:00.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/1bf523ef-7a56-488c-b91b-66800e173d61/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",1bf523ef-7a56-488c-b91b-66800e173d61,barcode-00346646,NA,,A. Eastwood,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,8/12/19,NA,NA,1919,8,12,,,,North America;United States of America;California;San Francisco County;,North America,NA,NA,United States of America,US,California,San Francisco County,San Francisco,Golden Gate Park,Golden Gate Park,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia subsp. lyonii (Eastwood) P. H. Raven,Rosaceae,Prunus,ilicifolia,lyonii,(Eastwood) P. H. Raven
233,7b5db975-30c8-4083-8fcd-8ffd5f9be1d2,http://purl.org/dc/dcmitype/PhysicalObject,48:51.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/7b5db975-30c8-4083-8fcd-8ffd5f9be1d2/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: null, huh_project_name: null}",7b5db975-30c8-4083-8fcd-8ffd5f9be1d2,barcode-00346616,NA,353,A. Eastwood,undetermined,NotDetermined,present,"Sheet,Sheet",in collection,,[see Simple Media extension],NA,6/13/12,NA,NA,1912,6,13,,,353,North America;United States of America;California;San Francisco County;,North America,NA,NA,United States of America,US,California,San Francisco County,San Francisco,Bay-view hills,Bay-view hills,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus ilicifolia (Nuttall ex Hooker & Arnott) D. N. F. Dietrich,Rosaceae,Prunus,ilicifolia,,(Nuttall ex Hooker & Arnott) D. N. F. Dietrich
