"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"3392","152","54.1,10.8167","10.8167","54.1","10","102","40","1988",48,116,68
"3393","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1988",82,110,28
"3394","265","54.0167,10.1667","10.1667","54.0167","45","102","40","1988",80,134,54
"3395","360","52.7667,8.75","8.75","52.7667","55","102","40","1988",50,118,68
"3396","427","52.4,9.45","9.45","52.4","50","102","40","1988",98,120,22
"3397","442","52.4167,8.75","8.75","52.4167","50","102","40","1988",84,121,37
"3398","467","52.2167,9.4","9.4","52.2167","160","102","40","1988",81,103,22
"3399","498","51.5,10.1833","10.1833","51.5","210","102","40","1988",54,118,64
"3400","531","51.95,9.73333","9.73333","51.95","200","102","40","1988",61,118,57
"3401","552","51.6333,9.93333","9.93333","51.6333","140","102","40","1988",76,109,33
"3402","568","51.6,10.55","10.55","51.6","340","102","40","1988",103,125,22
"3403","619","52.8667,10.1167","10.1167","52.8667","55","102","40","1988",94,109,15
"3404","656","52.5333,10.35","10.35","52.5333","50","102","40","1988",110,97,-13
"3405","732","53.1167,11.2","11.2","53.1167","20","102","40","1988",45,75,30
"3406","831","53.15,8.93333","8.93333","53.15","4","102","40","1988",87,107,20
"3407","868","53.6167,9.31667","9.31667","53.6167","6","102","40","1988",107,112,5
"3408","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1988",48,105,57
"3409","909","52.9667,7.76667","7.76667","52.9667","15","102","40","1988",85,113,28
"3410","932","52.6,6.85","6.85","52.6","15","102","40","1988",43,110,67
"3411","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1988",80,100,20
"3412","1074","51.9,9.85","9.85","51.9","200","102","40","1988",75,110,35
"3413","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1988",89,112,23
"3414","1176","53.4,8.13333","8.13333","53.4","10","102","40","1988",52,110,58
"3415","1187","53.0667,8.16667","8.16667","53.0667","15","102","40","1988",98,115,17
"3416","1324","51.6333,6.18333","6.18333","51.6333","20","102","40","1988",58,99,41
"3417","1413","50.9833,7.4","7.4","50.9833","140","102","40","1988",84,104,20
"3418","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1988",70,105,35
"3419","1539","51.8333,7.3","7.3","51.8333","65","102","40","1988",93,98,5
"3420","1713","51.5833,9.3","9.3","51.5833","230","102","40","1988",91,109,18
"3421","1816","51.1,8.06667","8.06667","51.1","280","102","40","1988",80,112,32
"3422","1864","51.35,7.43333","7.43333","51.35","160","102","40","1988",46,110,64
"3423","1876","51.4,7.43333","7.43333","51.4","120","102","40","1988",121,115,-6
"3424","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1988",70,110,40
"3425","2038","50,8.71667","8.71667","50","160","102","40","1988",53,109,56
"3426","2363","50.3167,8.15","8.15","50.3167","200","102","40","1988",81,128,47
"3427","2568","49.75,6.65","6.65","49.75","260","102","40","1988",52,104,52
"3428","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1988",92,114,22
"3429","2735","49.25,7.35","7.35","49.25","240","102","40","1988",78,115,37
"3430","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1988",96,108,12
"3431","2762","49.5833,7.7","7.7","49.5833","260","102","40","1988",113,121,8
"3432","2763","49.5,7.76667","7.76667","49.5","250","102","40","1988",71,103,32
"3433","2769","49.6,8.05","8.05","49.6","250","102","40","1988",76,84,8
"3434","2831","49.35,7.41667","7.41667","49.35","280","102","40","1988",124,121,-3
"3435","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1988",81,109,28
"3436","2848","48.4,9.98333","9.98333","48.4","480","102","40","1988",72,107,35
"3437","2863","48.95,9.43333","9.43333","48.95","260","102","40","1988",70,103,33
"3438","2864","48.9333,9.36667","9.36667","48.9333","300","102","40","1988",46,109,63
"3439","2865","49,9.76667","9.76667","49","330","102","40","1988",82,107,25
"3440","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1988",93,114,21
"3441","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1988",92,102,10
"3442","2939","49.15,9.36667","9.36667","49.15","200","102","40","1988",86,104,18
"3443","3001","48.8,9.93333","9.93333","48.8","460","102","40","1988",87,96,9
"3444","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1988",112,124,12
"3445","3023","49.0667,8.8","8.8","49.0667","190","102","40","1988",67,112,45
"3446","3065","49.4,9.4","9.4","49.4","230","102","40","1988",74,121,47
"3447","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1988",45,102,57
"3448","3087","49.25,8.73333","8.73333","49.25","140","102","40","1988",63,89,26
"3449","3091","49.2667,8.75","8.75","49.2667","180","102","40","1988",98,112,14
"3450","3191","47.9,8.5","8.5","47.9","690","102","40","1988",93,121,28
"3451","3230","47.7,9.2","9.2","47.7","410","102","40","1988",52,113,61
"3452","3236","47.6667,9.18333","9.18333","47.6667","440","102","40","1988",68,112,44
"3453","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1988",44,102,58
"3454","3326","48.0667,8.46667","8.46667","48.0667","710","102","40","1988",75,109,34
"3455","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1988",90,109,19
"3456","3346","48.2833,8.85","8.85","48.2833","520","102","40","1988",85,116,31
"3457","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1988",67,81,14
"3458","3452","48.0167,9.25","9.25","48.0167","590","102","40","1988",45,112,67
"3459","3469","48.5333,9.05","9.05","48.5333","340","102","40","1988",83,110,27
"3460","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1988",91,113,22
"3461","3533","48.0333,11.9","11.9","48.0333","550","102","40","1988",105,119,14
"3462","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1988",89,108,19
"3463","3558","47.45,11.2667","11.2667","47.45","910","102","40","1988",80,124,44
"3464","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1988",164,124,-40
"3465","3694","48.8833,12.6","12.6","48.8833","330","102","40","1988",96,116,20
"3466","3798","49.0833,12.8833","12.8833","49.0833","430","102","40","1988",96,129,33
"3467","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1988",89,108,19
"3468","3841","49.5333,11.8","11.8","49.5333","390","102","40","1988",68,129,61
"3469","3865","49.3167,12.85","12.85","49.3167","400","102","40","1988",95,115,20
"3470","3886","49.3,11.2833","11.2833","49.3","440","102","40","1988",88,112,24
"3471","3935","49.1667,12.1","12.1","49.1667","360","102","40","1988",69,123,54
"3472","3960","49.4167,11.65","11.65","49.4167","540","102","40","1988",95,118,23
"3473","3982","49.55,12.4167","12.4167","49.55","630","102","40","1988",137,127,-10
"3474","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1988",90,126,36
"3475","3991","50.2667,10.9667","10.9667","50.2667","300","102","40","1988",47,98,51
"3476","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1988",90,114,24
"3477","4034","49.9,11.7167","11.7167","49.9","420","102","40","1988",102,121,19
"3478","4068","49.7667,10.9","10.9","49.7667","310","102","40","1988",91,105,14
"3479","4082","50.45,11.2667","11.2667","50.45","660","102","40","1988",98,122,24
"3480","4087","49.9667,11.3833","11.3833","49.9667","450","102","40","1988",92,110,18
"3481","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1988",118,122,4
"3482","4135","50.2167,11.9667","11.9667","50.2167","520","102","40","1988",98,111,13
"3483","4152","50.1333,12","12","50.1333","530","102","40","1988",107,126,19
"3484","4172","49.3333,10.8","10.8","49.3333","400","102","40","1988",78,112,34
"3485","4230","49.5833,10.6","10.6","49.5833","290","102","40","1988",93,112,19
"3486","4239","49.4,11.4","11.4","49.4","450","102","40","1988",85,110,25
"3487","4256","49.45,10.3167","10.3167","49.45","350","102","40","1988",71,80,9
"3488","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1988",88,109,21
"3489","4322","50.2,10.7667","10.7667","50.2","310","102","40","1988",79,111,32
"3490","4333","50.1,9.65","9.65","50.1","180","102","40","1988",100,120,20
"3491","4347","50.1167,9.9","9.9","50.1167","180","102","40","1988",85,114,29
"3492","4357","50.0333,10.5","10.5","50.0333","230","102","40","1988",95,111,16
"3493","4364","50.15,10.4333","10.4333","50.15","290","102","40","1988",162,170,8
"3494","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1988",92,105,13
"3495","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1988",93,112,19
"3496","4456","48.45,10.2667","10.2667","48.45","450","102","40","1988",73,117,44
"3497","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1988",91,126,35
"3498","4493","47.6167,10.5","10.5","47.6167","870","102","40","1988",120,123,3
"3499","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1988",89,123,34
"3500","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1988",111,120,9
"3501","4528","48.25,10.3667","10.3667","48.25","510","102","40","1988",69,84,15
"3502","4535","47.7833,10.75","10.75","47.7833","840","102","40","1988",82,106,24
"3503","4539","47.9667,10.15","10.15","47.9667","610","102","40","1988",118,120,2
"3504","4549","48.1333,10.5833","10.5833","48.1333","640","102","40","1988",97,125,28
"3505","4584","47.5667,10.2167","10.2167","47.5667","730","102","40","1988",95,120,25
"3506","4591","48.4833,10.6667","10.6667","48.4833","450","102","40","1988",97,111,14
"3507","4615","49.4833,6.86667","6.86667","49.4833","250","102","40","1988",70,120,50
"3508","4632","49.1667,7.05","7.05","49.1667","230","102","40","1988",79,93,14
"3509","4641","49.4167,6.91667","6.91667","49.4167","220","102","40","1988",57,114,57
"3510","6863","46.25,15.25","15.25","46.25","244","102","40","1988",51,107,56
"3511","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1988",72,100,28
"3512","6866","46.5667,15.95","15.95","46.5667","310","102","40","1988",46,113,67
"3513","6874","46.8333,16.3","16.3","46.8333","308","102","40","1988",78,122,44
"3514","6875","46.2,15.5333","15.5333","46.2","245","102","40","1988",59,111,52
"3515","19297","45.267,15.283","15.283","45.267","325","102","40","1988",47,109,62
"3516","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1989",52,107,55
"3517","124","54.6667,9.13333","9.13333","54.6667","20","102","40","1989",45,96,51
"3518","142","54.5,11.1","11.1","54.5","6","102","40","1989",55,103,48
"3519","174","53.5833,9.7","9.7","53.5833","15","102","40","1989",59,100,41
"3520","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1989",53,104,51
"3521","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1989",53,104,51
"3522","265","54.0167,10.1667","10.1667","54.0167","45","102","40","1989",70,126,56
"3523","360","52.7667,8.75","8.75","52.7667","55","102","40","1989",47,106,59
"3524","427","52.4,9.45","9.45","52.4","50","102","40","1989",43,108,65
"3525","442","52.4167,8.75","8.75","52.4167","50","102","40","1989",65,115,50
"3526","467","52.2167,9.4","9.4","52.2167","160","102","40","1989",56,88,32
"3527","498","51.5,10.1833","10.1833","51.5","210","102","40","1989",52,108,56
"3528","531","51.95,9.73333","9.73333","51.95","200","102","40","1989",55,112,57
"3529","552","51.6333,9.93333","9.93333","51.6333","140","102","40","1989",62,103,41
"3530","568","51.6,10.55","10.55","51.6","340","102","40","1989",57,101,44
"3531","619","52.8667,10.1167","10.1167","52.8667","55","102","40","1989",52,89,37
"3532","732","53.1167,11.2","11.2","53.1167","20","102","40","1989",35,94,59
"3533","831","53.15,8.93333","8.93333","53.15","4","102","40","1989",52,101,49
"3534","868","53.6167,9.31667","9.31667","53.6167","6","102","40","1989",77,85,8
"3535","909","52.9667,7.76667","7.76667","52.9667","15","102","40","1989",80,108,28
"3536","932","52.6,6.85","6.85","52.6","15","102","40","1989",14,72,58
"3537","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1989",80,100,20
"3538","1074","51.9,9.85","9.85","51.9","200","102","40","1989",100,111,11
"3539","1107","52.2833,10.75","10.75","52.2833","100","102","40","1989",35,95,60
"3540","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1989",57,103,46
"3541","1129","53.15,8.2","8.2","53.15","5","102","40","1989",51,120,69
"3542","1131","53.1333,7.98333","7.98333","53.1333","5","102","40","1989",51,107,56
"3543","1187","53.0667,8.16667","8.16667","53.0667","15","102","40","1989",55,113,58
"3544","1324","51.6333,6.18333","6.18333","51.6333","20","102","40","1989",66,104,38
"3545","1413","50.9833,7.4","7.4","50.9833","140","102","40","1989",62,91,29
"3546","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1989",65,105,40
"3547","1539","51.8333,7.3","7.3","51.8333","65","102","40","1989",52,100,48
"3548","1713","51.5833,9.3","9.3","51.5833","230","102","40","1989",75,103,28
"3549","1758","51.45,8.35","8.35","51.45","320","102","40","1989",53,68,15
"3550","1782","51.6667,8.35","8.35","51.6667","75","102","40","1989",23,91,68
"3551","1816","51.1,8.06667","8.06667","51.1","280","102","40","1989",56,107,51
"3552","1864","51.35,7.43333","7.43333","51.35","160","102","40","1989",42,100,58
"3553","1876","51.4,7.43333","7.43333","51.4","120","102","40","1989",76,85,9
"3554","1910","50.6167,9.21667","9.21667","50.6167","420","102","40","1989",70,102,32
"3555","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1989",57,114,57
"3556","2038","50,8.71667","8.71667","50","160","102","40","1989",55,93,38
"3557","2050","50.55,9.66667","9.66667","50.55","270","102","40","1989",74,124,50
"3558","2078","51.0667,8.98333","8.98333","51.0667","480","102","40","1989",54,104,50
"3559","2363","50.3167,8.15","8.15","50.3167","200","102","40","1989",56,112,56
"3560","2496","49.75,7.3","7.3","49.75","450","102","40","1989",62,118,56
"3561","2568","49.75,6.65","6.65","49.75","260","102","40","1989",51,87,36
"3562","2735","49.25,7.35","7.35","49.25","240","102","40","1989",64,90,26
"3563","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1989",80,94,14
"3564","2762","49.5833,7.7","7.7","49.5833","260","102","40","1989",60,124,64
"3565","2763","49.5,7.76667","7.76667","49.5","250","102","40","1989",54,94,40
"3566","2769","49.6,8.05","8.05","49.6","250","102","40","1989",58,70,12
"3567","2831","49.35,7.41667","7.41667","49.35","280","102","40","1989",55,118,63
"3568","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1989",56,89,33
"3569","2848","48.4,9.98333","9.98333","48.4","480","102","40","1989",56,88,32
"3570","2863","48.95,9.43333","9.43333","48.95","260","102","40","1989",55,89,34
"3571","2864","48.9333,9.36667","9.36667","48.9333","300","102","40","1989",65,96,31
"3572","2865","49,9.76667","9.76667","49","330","102","40","1989",61,86,25
"3573","2876","48.6,8.86667","8.86667","48.6","440","102","40","1989",62,98,36
"3574","2882","49.1333,10.0833","10.0833","49.1333","410","102","40","1989",62,104,42
"3575","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1989",56,94,38
"3576","2939","49.15,9.36667","9.36667","49.15","200","102","40","1989",71,89,18
"3577","3001","48.8,9.93333","9.93333","48.8","460","102","40","1989",66,80,14
"3578","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1989",118,124,6
"3579","3023","49.0667,8.8","8.8","49.0667","190","102","40","1989",57,94,37
"3580","3065","49.4,9.4","9.4","49.4","230","102","40","1989",57,120,63
"3581","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1989",48,89,41
"3582","3087","49.25,8.73333","8.73333","49.25","140","102","40","1989",46,95,49
"3583","3091","49.2667,8.75","8.75","49.2667","180","102","40","1989",70,89,19
"3584","3191","47.9,8.5","8.5","47.9","690","102","40","1989",56,122,66
"3585","3230","47.7,9.2","9.2","47.7","410","102","40","1989",57,102,45
"3586","3236","47.6667,9.18333","9.18333","47.6667","440","102","40","1989",55,98,43
"3587","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1989",56,86,30
"3588","3326","48.0667,8.46667","8.46667","48.0667","710","102","40","1989",59,104,45
"3589","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1989",55,96,41
"3590","3343","48.3833,8.28333","8.28333","48.3833","420","102","40","1989",64,110,46
"3591","3346","48.2833,8.85","8.85","48.2833","520","102","40","1989",56,102,46
"3592","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1989",58,85,27
"3593","3469","48.5333,9.05","9.05","48.5333","340","102","40","1989",56,63,7
"3594","3516","47.6833,11.5667","11.5667","47.6833","680","102","40","1989",42,98,56
"3595","3533","48.0333,11.9","11.9","48.0333","550","102","40","1989",73,97,24
"3596","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1989",64,98,34
"3597","3558","47.45,11.2667","11.2667","47.45","910","102","40","1989",70,75,5
"3598","3563","48.7833,11.2833","11.2833","48.7833","410","102","40","1989",165,121,-44
"3599","3668","48.15,12.2833","12.2833","48.15","450","102","40","1989",38,88,50
"3600","3694","48.8833,12.6","12.6","48.8833","330","102","40","1989",61,90,29
"3601","3703","48.85,13.15","13.15","48.85","450","102","40","1989",71,103,32
"3602","3798","49.0833,12.8833","12.8833","49.0833","430","102","40","1989",72,121,49
"3603","3827","48.75,13.5167","13.5167","48.75","440","102","40","1989",78,92,14
"3604","3837","49.3333,12.1167","12.1167","49.3333","360","102","40","1989",65,87,22
"3605","3841","49.5333,11.8","11.8","49.5333","390","102","40","1989",73,102,29
"3606","3865","49.3167,12.85","12.85","49.3167","400","102","40","1989",66,102,36
"3607","3886","49.3,11.2833","11.2833","49.3","440","102","40","1989",66,107,41
"3608","3935","49.1667,12.1","12.1","49.1667","360","102","40","1989",59,98,39
"3609","3960","49.4167,11.65","11.65","49.4167","540","102","40","1989",61,89,28
"3610","3982","49.55,12.4167","12.4167","49.55","630","102","40","1989",118,107,-11
"3611","3984","49.3167,12.75","12.75","49.3167","420","102","40","1989",64,111,47
"3612","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1989",85,106,21
"3613","3991","50.2667,10.9667","10.9667","50.2667","300","102","40","1989",56,105,49
"3614","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1989",78,102,24
"3615","4015","49.8667,11","11","49.8667","290","102","40","1989",56,97,41
"3616","4034","49.9,11.7167","11.7167","49.9","420","102","40","1989",58,92,34
"3617","4037","50,11.7833","11.7833","50","630","102","40","1989",69,109,40
"3618","4055","49.95,11.1667","11.1667","49.95","450","102","40","1989",66,124,58
"3619","4082","50.45,11.2667","11.2667","50.45","660","102","40","1989",80,113,33
"3620","4087","49.9667,11.3833","11.3833","49.9667","450","102","40","1989",66,103,37
"3621","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1989",112,114,2
"3622","4135","50.2167,11.9667","11.9667","50.2167","520","102","40","1989",64,99,35
"3623","4152","50.1333,12","12","50.1333","530","102","40","1989",74,130,56
"3624","4172","49.3333,10.8","10.8","49.3333","400","102","40","1989",43,96,53
"3625","4230","49.5833,10.6","10.6","49.5833","290","102","40","1989",62,83,21
"3626","4239","49.4,11.4","11.4","49.4","450","102","40","1989",65,104,39
"3627","4256","49.45,10.3167","10.3167","49.45","350","102","40","1989",60,103,43
"3628","4265","49.1167,10.9833","10.9833","49.1167","390","102","40","1989",64,98,34
"3629","4322","50.2,10.7667","10.7667","50.2","310","102","40","1989",63,100,37
"3630","4329","50.0667,9.8","9.8","50.0667","240","102","40","1989",63,96,33
"3631","4333","50.1,9.65","9.65","50.1","180","102","40","1989",100,120,20
"3632","4340","49.95,10.2833","10.2833","49.95","220","102","40","1989",58,101,43
"3633","4347","50.1167,9.9","9.9","50.1167","180","102","40","1989",65,103,38
"3634","4357","50.0333,10.5","10.5","50.0333","230","102","40","1989",46,97,51
"3635","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1989",64,87,23
"3636","4397","50.3333,10.35","10.35","50.3333","270","102","40","1989",57,102,45
"3637","4415","50.5333,10.15","10.15","50.5333","440","102","40","1989",98,124,26
"3638","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1989",65,88,23
"3639","4453","49.8333,9.86667","9.86667","49.8333","190","102","40","1989",22,86,64
"3640","4456","48.45,10.2667","10.2667","48.45","450","102","40","1989",58,85,27
"3641","4486","48.3333,11.0833","11.0833","48.3333","510","102","40","1989",63,122,59
"3642","4493","47.6167,10.5","10.5","47.6167","870","102","40","1989",97,111,14
"3643","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1989",64,102,38
"3644","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1989",67,118,51
"3645","4528","48.25,10.3667","10.3667","48.25","510","102","40","1989",57,84,27
"3646","4535","47.7833,10.75","10.75","47.7833","840","102","40","1989",61,100,39
"3647","4539","47.9667,10.15","10.15","47.9667","610","102","40","1989",60,121,61
"3648","4549","48.1333,10.5833","10.5833","48.1333","640","102","40","1989",65,126,61
"3649","4591","48.4833,10.6667","10.6667","48.4833","450","102","40","1989",70,105,35
"3650","4615","49.4833,6.86667","6.86667","49.4833","250","102","40","1989",64,119,55
"3651","4632","49.1667,7.05","7.05","49.1667","230","102","40","1989",88,90,2
"3652","4641","49.4167,6.91667","6.91667","49.4167","220","102","40","1989",66,114,48
"3653","6863","46.25,15.25","15.25","46.25","244","102","40","1989",63,103,40
"3654","6864","45.9333,15.5833","15.5833","45.9333","150","102","40","1989",74,84,10
"3655","6865","45.5667,14.25","14.25","45.5667","424","102","40","1989",47,92,45
"3656","6866","46.5667,15.95","15.95","46.5667","310","102","40","1989",57,100,43
"3657","6868","46.0667,14.5167","14.5167","46.0667","299","102","40","1989",50,99,49
"3658","6872","46.5,13.7167","13.7167","46.5","864","102","40","1989",72,112,40
"3659","6873","46.4667,15.7667","15.7667","46.4667","240","102","40","1989",71,105,34
"3660","6874","46.8333,16.3","16.3","46.8333","308","102","40","1989",65,114,49
"3661","6875","46.2,15.5333","15.5333","46.2","245","102","40","1989",63,101,38
"3662","19297","45.267,15.283","15.283","45.267","325","102","40","1989",64,94,30
"3663","118","54.6167,8.96667","8.96667","54.6167","10","102","40","1990",55,108,53
"3664","124","54.6667,9.13333","9.13333","54.6667","20","102","40","1990",30,91,61
"3665","142","54.5,11.1","11.1","54.5","6","102","40","1990",58,104,46
"3666","174","53.5833,9.7","9.7","53.5833","15","102","40","1990",54,93,39
"3667","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1990",43,109,66
"3668","215","54.2333,9.66667","9.66667","54.2333","6","102","40","1990",54,105,51
"3669","265","54.0167,10.1667","10.1667","54.0167","45","102","40","1990",60,121,61
"3670","360","52.7667,8.75","8.75","52.7667","55","102","40","1990",50,114,64
"3671","427","52.4,9.45","9.45","52.4","50","102","40","1990",45,68,23
"3672","442","52.4167,8.75","8.75","52.4167","50","102","40","1990",60,112,52
"3673","467","52.2167,9.4","9.4","52.2167","160","102","40","1990",47,81,34
"3674","498","51.5,10.1833","10.1833","51.5","210","102","40","1990",53,85,32
"3675","502","51.8,9.7","9.7","51.8","160","102","40","1990",51,73,22
"3676","531","51.95,9.73333","9.73333","51.95","200","102","40","1990",51,113,62
"3677","552","51.6333,9.93333","9.93333","51.6333","140","102","40","1990",51,97,46
"3678","553","51.7167,10","10","51.7167","130","102","40","1990",34,78,44
"3679","568","51.6,10.55","10.55","51.6","340","102","40","1990",39,107,68
"3680","619","52.8667,10.1167","10.1167","52.8667","55","102","40","1990",51,80,29
"3681","732","53.1167,11.2","11.2","53.1167","20","102","40","1990",51,100,49
"3682","831","53.15,8.93333","8.93333","53.15","4","102","40","1990",56,114,58
"3683","867","53.5167,9.48333","9.48333","53.5167","25","102","40","1990",52,114,62
"3684","868","53.6167,9.31667","9.31667","53.6167","6","102","40","1990",59,69,10
"3685","906","52.2833,8.03333","8.03333","52.2833","80","102","40","1990",33,98,65
"3686","932","52.6,6.85","6.85","52.6","15","102","40","1990",21,39,18
"3687","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1990",70,109,39
"3688","1074","51.9,9.85","9.85","51.9","200","102","40","1990",72,109,37
"3689","1107","52.2833,10.75","10.75","52.2833","100","102","40","1990",27,77,50
"3690","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1990",52,85,33
"3691","1131","53.1333,7.98333","7.98333","53.1333","5","102","40","1990",51,105,54
"3692","1187","53.0667,8.16667","8.16667","53.0667","15","102","40","1990",56,117,61
"3693","1324","51.6333,6.18333","6.18333","51.6333","20","102","40","1990",110,122,12
"3694","1413","50.9833,7.4","7.4","50.9833","140","102","40","1990",38,81,43
"3695","1510","51.9833,6.93333","6.93333","51.9833","50","102","40","1990",57,64,7
"3696","1539","51.8333,7.3","7.3","51.8333","65","102","40","1990",65,108,43
"3697","1713","51.5833,9.3","9.3","51.5833","230","102","40","1990",54,54,0
"3698","1758","51.45,8.35","8.35","51.45","320","102","40","1990",90,102,12
"3699","1782","51.6667,8.35","8.35","51.6667","75","102","40","1990",26,89,63
"3700","1816","51.1,8.06667","8.06667","51.1","280","102","40","1990",55,106,51
"3701","1864","51.35,7.43333","7.43333","51.35","160","102","40","1990",47,92,45
"3702","1876","51.4,7.43333","7.43333","51.4","120","102","40","1990",97,110,13
"3703","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1990",68,108,40
"3704","2038","50,8.71667","8.71667","50","160","102","40","1990",40,86,46
"3705","2050","50.55,9.66667","9.66667","50.55","270","102","40","1990",66,105,39
"3706","2363","50.3167,8.15","8.15","50.3167","200","102","40","1990",50,119,69
"3707","2568","49.75,6.65","6.65","49.75","260","102","40","1990",36,83,47
"3708","2602","50.2333,6.66667","6.66667","50.2333","380","102","40","1990",67,102,35
"3709","2735","49.25,7.35","7.35","49.25","240","102","40","1990",50,91,41
"3710","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1990",66,86,20
"3711","2762","49.5833,7.7","7.7","49.5833","260","102","40","1990",70,119,49
"3712","2763","49.5,7.76667","7.76667","49.5","250","102","40","1990",43,93,50
"3713","2769","49.6,8.05","8.05","49.6","250","102","40","1990",52,85,33
"3714","2831","49.35,7.41667","7.41667","49.35","280","102","40","1990",52,115,63
"3715","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1990",52,83,31
"3716","2848","48.4,9.98333","9.98333","48.4","480","102","40","1990",39,81,42
"3717","2863","48.95,9.43333","9.43333","48.95","260","102","40","1990",47,84,37
"3718","2864","48.9333,9.36667","9.36667","48.9333","300","102","40","1990",49,94,45
"3719","2865","49,9.76667","9.76667","49","330","102","40","1990",56,97,41
"3720","2908","48.6833,9.51667","9.51667","48.6833","350","102","40","1990",27,88,61
"3721","2939","49.15,9.36667","9.36667","49.15","200","102","40","1990",65,107,42
"3722","3001","48.8,9.93333","9.93333","48.8","460","102","40","1990",65,79,14
"3723","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1990",118,126,8
"3724","3023","49.0667,8.8","8.8","49.0667","190","102","40","1990",41,91,50
"3725","3065","49.4,9.4","9.4","49.4","230","102","40","1990",51,117,66
"3726","3086","49.3167,8.81667","8.81667","49.3167","140","102","40","1990",37,91,54
"3727","3087","49.25,8.73333","8.73333","49.25","140","102","40","1990",42,86,44
"3728","3091","49.2667,8.75","8.75","49.2667","180","102","40","1990",45,110,65
"3729","3191","47.9,8.5","8.5","47.9","690","102","40","1990",56,120,64
"3730","3230","47.7,9.2","9.2","47.7","410","102","40","1990",37,90,53
"3731","3236","47.6667,9.18333","9.18333","47.6667","440","102","40","1990",48,100,52
"3732","3260","47.8167,7.63333","7.63333","47.8167","270","102","40","1990",39,82,43
"3733","3326","48.0667,8.46667","8.46667","48.0667","710","102","40","1990",50,78,28
"3734","3334","47.6167,8.31667","8.31667","47.6167","330","102","40","1990",47,77,30
"3735","3366","48.65,8.78333","8.78333","48.65","450","102","40","1990",66,89,23
"3736","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1990",51,82,31
"3737","3452","48.0167,9.25","9.25","48.0167","590","102","40","1990",72,124,52
"3738","3469","48.5333,9.05","9.05","48.5333","340","102","40","1990",53,61,8
