datetime,date,doy,time,distance,transect,lai.unmasked,sel.unmasked,lai.masked,sel.masked
2009-09-10T17:53:22,9/10/09,253,17:53:22,400,225,NA,NA,4.51,0.17
2009-09-10T17:56:15,9/10/09,253,17:56:15,400,240,NA,NA,4.5,0.04
2009-09-10T17:59:26,9/10/09,253,17:59:26,400,255,NA,NA,4.15,0.05
2009-09-10T18:02:13,9/10/09,253,18:02:13,400,270,NA,NA,4.76,0.21
2009-09-10T18:05:04,9/10/09,253,18:05:04,400,285,NA,NA,4.03,0.82
2009-09-10T18:08:59,9/10/09,253,18:08:59,400,300,NA,NA,4.96,0.18
2009-09-10T18:12:14,9/10/09,253,18:12:14,400,315,NA,NA,4.56,0.23
2009-09-10T18:15:17,9/10/09,253,18:15:17,400,330,NA,NA,6.22,0.14
2009-09-10T18:19:10,9/10/09,253,18:19:10,400,345,NA,NA,6.07,0.3
2009-09-22T17:53:10,9/22/09,265,17:53:10,100,225,NA,NA,3.94,0.03
2009-09-22T17:51:32,9/22/09,265,17:51:32,100,240,NA,NA,3.92,0.12
2009-09-22T17:49:45,9/22/09,265,17:49:45,100,255,NA,NA,4.08,0.25
2009-09-22T17:48:10,9/22/09,265,17:48:10,100,270,NA,NA,4.62,0.13
2009-09-22T17:46:25,9/22/09,265,17:46:25,100,285,NA,NA,3.85,0.05
2009-09-22T17:45:18,9/22/09,265,17:45:18,100,300,NA,NA,3.94,0.08
2009-09-22T17:43:50,9/22/09,265,17:43:50,100,315,NA,NA,4.17,0.35
2009-09-22T17:42:50,9/22/09,265,17:42:50,100,330,NA,NA,3.99,0.05
2009-09-22T17:41:35,9/22/09,265,17:41:35,100,345,NA,NA,5.3,0.14
2009-09-22T17:18:27,9/22/09,265,17:18:27,200,225,NA,NA,3.88,0.16
2009-09-22T17:21:41,9/22/09,265,17:21:41,200,240,NA,NA,3.12,0.21
2009-09-22T17:23:20,9/22/09,265,17:23:20,200,255,NA,NA,4.61,0.12
2009-09-22T17:24:39,9/22/09,265,17:24:39,200,270,NA,NA,4.9,0.1
2009-09-22T17:26:45,9/22/09,265,17:26:45,200,285,NA,NA,5.5,0.09
2009-09-22T17:28:36,9/22/09,265,17:28:36,200,300,NA,NA,3.45,0.22
2009-09-22T17:31:19,9/22/09,265,17:31:19,200,315,NA,NA,3.25,0.26
2009-09-22T17:33:26,9/22/09,265,17:33:26,200,330,NA,NA,3.85,0.22
2009-09-22T17:35:19,9/22/09,265,17:35:19,200,345,NA,NA,4.33,0.07
2009-09-22T17:14:21,9/22/09,265,17:14:21,300,225,NA,NA,3.23,0.17
2009-09-22T17:11:56,9/22/09,265,17:11:56,300,240,NA,NA,3.37,0.3
2009-09-22T17:08:30,9/22/09,265,17:08:30,300,255,NA,NA,4.38,0.11
2009-09-22T17:04:41,9/22/09,265,17:04:41,300,270,NA,NA,4.05,0.19
2009-09-22T17:02:28,9/22/09,265,17:02:28,300,285,NA,NA,3.9,0.08
2009-09-22T16:59:55,9/22/09,265,16:59:55,300,300,NA,NA,3.47,0.07
2009-09-22T16:57:46,9/22/09,265,16:57:46,300,315,NA,NA,3.11,0.14
2009-09-22T16:54:44,9/22/09,265,16:54:44,300,330,NA,NA,3.42,0.11
2009-09-22T16:50:24,9/22/09,265,16:50:24,300,345,NA,NA,1.51,0.14
2009-09-22T16:24:53,9/22/09,265,16:24:53,400,240,NA,NA,2.42,0.06
2009-09-22T16:33:08,9/22/09,265,16:33:08,400,285,NA,NA,2.97,0
2009-09-22T16:40:29,9/22/09,265,16:40:29,400,315,NA,NA,2.35,0.17
2009-09-22T16:43:10,9/22/09,265,16:43:10,400,330,NA,NA,3.64,0.12
2009-09-22T16:46:59,9/22/09,265,16:46:59,400,345,NA,NA,3.39,0.38
2009-09-28T16:44:48,9/28/09,271,16:44:48,100,225,NA,NA,3.76,0.04
2009-09-28T16:43:19,9/28/09,271,16:43:19,100,240,NA,NA,3.76,0.2
2009-09-28T16:41:50,9/28/09,271,16:41:50,100,255,NA,NA,3.98,0.22
2009-09-28T16:40:17,9/28/09,271,16:40:17,100,270,NA,NA,4.66,0.19
2009-09-28T16:38:58,9/28/09,271,16:38:58,100,285,NA,NA,4.08,0.05
2009-09-28T16:38:02,9/28/09,271,16:38:02,100,300,NA,NA,4.17,0.04
2009-09-28T16:36:53,9/28/09,271,16:36:53,100,315,NA,NA,4.44,0.37
2009-09-28T16:35:55,9/28/09,271,16:35:55,100,330,NA,NA,4.4,0.02
2009-09-28T16:34:47,9/28/09,271,16:34:47,100,345,NA,NA,5.58,0.11
2009-09-28T16:47:31,9/28/09,271,16:47:31,200,225,NA,NA,4.57,0.08
2009-09-28T16:48:59,9/28/09,271,16:48:59,200,240,NA,NA,4.21,0.23
2009-09-28T16:50:42,9/28/09,271,16:50:42,200,255,NA,NA,5.79,0.16
2009-09-28T16:52:06,9/28/09,271,16:52:06,200,270,NA,NA,6.13,0.04
2009-09-28T16:53:53,9/28/09,271,16:53:53,200,285,NA,NA,6.37,0.11
2009-09-28T16:55:34,9/28/09,271,16:55:34,200,300,NA,NA,4.34,0.19
2009-09-28T16:57:11,9/28/09,271,16:57:11,200,315,NA,NA,4.22,0.31
2009-09-28T16:59:01,9/28/09,271,16:59:01,200,330,NA,NA,4.72,0.29
2009-09-28T17:00:59,9/28/09,271,17:00:59,200,345,NA,NA,4.88,0.22
2009-09-28T17:21:42,9/28/09,271,17:21:42,300,225,NA,NA,4.05,0.17
2009-09-28T17:19:34,9/28/09,271,17:19:34,300,240,NA,NA,3.98,0.27
2009-09-28T17:17:05,9/28/09,271,17:17:05,300,255,NA,NA,4.53,0.21
2009-09-28T17:14:47,9/28/09,271,17:14:47,300,270,NA,NA,4.13,0.2
2009-09-28T17:12:22,9/28/09,271,17:12:22,300,285,NA,NA,4.27,0.1
2009-09-28T17:10:18,9/28/09,271,17:10:18,300,300,NA,NA,4.1,0.05
2009-09-28T17:08:09,9/28/09,271,17:08:09,300,315,NA,NA,3.97,0.17
2009-09-28T17:06:11,9/28/09,271,17:06:11,300,330,NA,NA,5.11,0.27
2009-09-28T17:03:44,9/28/09,271,17:03:44,300,345,NA,NA,3.73,0.11
2009-09-28T17:23:54,9/28/09,271,17:23:54,400,225,NA,NA,3.96,0.18
2009-09-28T17:27:38,9/28/09,271,17:27:38,400,240,NA,NA,4.04,0.04
2009-09-28T17:31:24,9/28/09,271,17:31:24,400,255,NA,NA,3.65,0.05
2009-09-28T17:34:08,9/28/09,271,17:34:08,400,270,NA,NA,4.14,0.26
2009-09-28T17:36:57,9/28/09,271,17:36:57,400,285,NA,NA,3.5,0.75
2009-09-28T17:40:45,9/28/09,271,17:40:45,400,300,NA,NA,4.4,0.2
2009-09-28T17:43:41,9/28/09,271,17:43:41,400,315,NA,NA,4.13,0.22
2009-09-28T17:46:14,9/28/09,271,17:46:14,400,330,NA,NA,5.25,0.19
2009-09-28T17:49:58,9/28/09,271,17:49:58,400,345,NA,NA,5.7,0.3
2009-10-05T17:28:38,10/5/09,278,17:28:38,100,225,NA,NA,3.37,0.1
2009-10-05T17:29:51,10/5/09,278,17:29:51,100,240,NA,NA,3.48,0.15
2009-10-05T17:31:37,10/5/09,278,17:31:37,100,255,NA,NA,3.52,0.13
2009-10-05T17:32:55,10/5/09,278,17:32:55,100,270,NA,NA,4.3,0.19
2009-10-05T17:34:20,10/5/09,278,17:34:20,100,285,NA,NA,3.86,0.05
2009-10-05T17:35:30,10/5/09,278,17:35:30,100,300,NA,NA,4.06,0.15
2009-10-05T17:37:04,10/5/09,278,17:37:04,100,315,NA,NA,3.97,0.26
2009-10-05T17:38:16,10/5/09,278,17:38:16,100,330,NA,NA,4.15,0.09
2009-10-05T17:39:31,10/5/09,278,17:39:31,100,345,NA,NA,5.57,0.18
2009-10-05T17:25:54,10/5/09,278,17:25:54,200,225,NA,NA,4.21,0.2
2009-10-05T17:24:17,10/5/09,278,17:24:17,200,240,NA,NA,3.73,0.19
2009-10-05T17:22:34,10/5/09,278,17:22:34,200,255,NA,NA,5.02,0.12
2009-10-05T17:21:11,10/5/09,278,17:21:11,200,270,NA,NA,5.22,0.12
2009-10-05T17:19:21,10/5/09,278,17:19:21,200,285,NA,NA,5.95,0.09
2009-10-05T17:16:33,10/5/09,278,17:16:33,200,300,NA,NA,3.59,0.1
2009-10-05T17:15:01,10/5/09,278,17:15:01,200,315,NA,NA,3.28,0.35
2009-10-05T17:13:18,10/5/09,278,17:13:18,200,330,NA,NA,3.86,0.14
2009-10-05T17:10:32,10/5/09,278,17:10:32,200,345,NA,NA,4.27,0.14
2009-10-05T16:49:48,10/5/09,278,16:49:48,300,225,NA,NA,2.7,0.1
2009-10-05T16:52:23,10/5/09,278,16:52:23,300,240,NA,NA,2.9,0.22
2009-10-05T16:54:43,10/5/09,278,16:54:43,300,255,NA,NA,3.44,0.27
2009-10-05T16:56:47,10/5/09,278,16:56:47,300,270,NA,NA,3.32,0.25
2009-10-05T16:59:06,10/5/09,278,16:59:06,300,285,NA,NA,2.87,0.13
2009-10-05T17:01:16,10/5/09,278,17:01:16,300,300,NA,NA,2.73,0.19
2009-10-05T17:03:08,10/5/09,278,17:03:08,300,315,NA,NA,2.88,0.05
2009-10-05T17:04:57,10/5/09,278,17:04:57,300,330,NA,NA,3.67,0.21
2009-10-05T17:07:48,10/5/09,278,17:07:48,300,345,NA,NA,2.69,0.03
2009-10-06T07:22:42,10/6/09,279,7:22:42,400,225,NA,NA,3.97,0.12
2009-10-06T07:25:25,10/6/09,279,7:25:25,400,240,NA,NA,3.93,0.04
2009-10-06T07:28:35,10/6/09,279,7:28:35,400,255,NA,NA,3.51,0.08
2009-10-06T07:31:19,10/6/09,279,7:31:19,400,270,NA,NA,4.01,0.19
2009-10-06T07:34:14,10/6/09,279,7:34:14,400,285,NA,NA,3.4,0.62
2009-10-06T07:38:04,10/6/09,279,7:38:04,400,300,NA,NA,4.25,0.22
2009-10-06T07:40:44,10/6/09,279,7:40:44,400,315,NA,NA,4.06,0.2
2009-10-06T07:43:40,10/6/09,279,7:43:40,400,330,NA,NA,5.31,0.18
2009-10-06T07:47:05,10/6/09,279,7:47:05,400,345,NA,NA,5.33,0.28
2009-10-14T16:23:13,10/14/09,287,16:23:13,100,225,NA,NA,2.86,0.02
2009-10-14T16:22:06,10/14/09,287,16:22:06,100,240,NA,NA,2.97,0.14
2009-10-14T16:20:44,10/14/09,287,16:20:44,100,255,NA,NA,3.19,0.07
2009-10-14T16:19:40,10/14/09,287,16:19:40,100,270,NA,NA,3.83,0.22
2009-10-14T16:18:28,10/14/09,287,16:18:28,100,285,NA,NA,3.26,0.06
2009-10-14T16:17:34,10/14/09,287,16:17:34,100,300,NA,NA,3.38,0.1
2009-10-14T16:16:27,10/14/09,287,16:16:27,100,315,NA,NA,3.55,0.35
2009-10-14T16:15:31,10/14/09,287,16:15:31,100,330,NA,NA,3.51,0.04
2009-10-14T16:14:18,10/14/09,287,16:14:18,100,345,NA,NA,4.87,0.16
2009-10-14T16:26:10,10/14/09,287,16:26:10,200,225,NA,NA,3.4,0.11
2009-10-14T16:27:42,10/14/09,287,16:27:42,200,240,NA,NA,3.04,0.1
2009-10-14T16:29:24,10/14/09,287,16:29:24,200,255,NA,NA,4.72,0.12
2009-10-14T16:30:45,10/14/09,287,16:30:45,200,270,NA,NA,5.11,0.15
2009-10-14T16:32:35,10/14/09,287,16:32:35,200,285,NA,NA,5.49,0.12
2009-10-14T16:34:24,10/14/09,287,16:34:24,200,300,NA,NA,2.8,0.07
2009-10-14T16:36:03,10/14/09,287,16:36:03,200,315,NA,NA,2.89,0.37
2009-10-14T16:37:58,10/14/09,287,16:37:58,200,330,NA,NA,3.5,0.14
2009-10-14T16:39:35,10/14/09,287,16:39:35,200,345,NA,NA,3.46,0.19
2009-10-14T17:02:53,10/14/09,287,17:02:53,300,225,NA,NA,3.11,0.12
2009-10-14T17:00:21,10/14/09,287,17:00:21,300,240,NA,NA,3.27,0.11
2009-10-14T16:57:33,10/14/09,287,16:57:33,300,255,NA,NA,3.21,0.27
2009-10-14T16:54:15,10/14/09,287,16:54:15,300,270,NA,NA,3.26,0.23
2009-10-14T16:52:01,10/14/09,287,16:52:01,300,285,NA,NA,2.82,0.11
2009-10-14T16:49:57,10/14/09,287,16:49:57,300,300,NA,NA,2.6,0.12
2009-10-14T16:47:43,10/14/09,287,16:47:43,300,315,NA,NA,2.67,0.05
2009-10-14T16:45:20,10/14/09,287,16:45:20,300,330,NA,NA,3.68,0.29
2009-10-14T16:42:38,10/14/09,287,16:42:38,300,345,NA,NA,2.47,0.03
2009-10-14T17:05:26,10/14/09,287,17:05:26,400,225,NA,NA,3.14,0.04
2009-10-14T17:08:30,10/14/09,287,17:08:30,400,240,NA,NA,2.94,0.1
2009-10-14T17:11:47,10/14/09,287,17:11:47,400,255,NA,NA,2.31,0.1
2009-10-14T17:14:29,10/14/09,287,17:14:29,400,270,NA,NA,3,0.18
2009-10-14T17:17:31,10/14/09,287,17:17:31,400,285,NA,NA,2.32,0.31
2009-10-14T17:21:32,10/14/09,287,17:21:32,400,300,NA,NA,2.47,0.19
2009-10-14T17:24:31,10/14/09,287,17:24:31,400,315,NA,NA,3.52,0.22
2009-10-14T17:27:19,10/14/09,287,17:27:19,400,330,NA,NA,4.24,0.27
2009-10-14T17:30:59,10/14/09,287,17:30:59,400,345,NA,NA,4.12,0.36
2009-10-20T17:21:39,10/20/09,293,17:21:39,100,225,NA,NA,2.65,0.09
2009-10-20T17:23:04,10/20/09,293,17:23:04,100,240,NA,NA,2.69,0.09
2009-10-20T17:24:28,10/20/09,293,17:24:28,100,255,NA,NA,2.89,0.12
2009-10-20T17:25:46,10/20/09,293,17:25:46,100,270,NA,NA,3.49,0.22
2009-10-20T17:27:10,10/20/09,293,17:27:10,100,285,NA,NA,3.09,0.02
2009-10-20T17:28:32,10/20/09,293,17:28:32,100,300,NA,NA,3.22,0.13
2009-10-20T17:30:00,10/20/09,293,17:30:00,100,315,NA,NA,3.37,0.35
2009-10-20T17:31:08,10/20/09,293,17:31:08,100,330,NA,NA,3.32,0.08
2009-10-20T17:19:02,10/20/09,293,17:19:02,200,225,NA,NA,3.33,0.22
2009-10-20T17:17:22,10/20/09,293,17:17:22,200,240,NA,NA,2.97,0.06
2009-10-20T17:15:42,10/20/09,293,17:15:42,200,255,NA,NA,4.43,0.11
2009-10-20T17:13:45,10/20/09,293,17:13:45,200,270,NA,NA,4.93,0.18
2009-10-20T17:10:55,10/20/09,293,17:10:55,200,285,NA,NA,5.54,0.09
2009-10-20T17:07:40,10/20/09,293,17:07:40,200,300,NA,NA,2.82,0.02
2009-10-20T17:05:53,10/20/09,293,17:05:53,200,315,NA,NA,2.75,0.33
2009-10-20T17:04:12,10/20/09,293,17:04:12,200,330,NA,NA,3.41,0.2
2009-10-20T17:01:35,10/20/09,293,17:01:35,200,345,NA,NA,3.32,0.25
2009-10-20T16:37:57,10/20/09,293,16:37:57,300,225,NA,NA,2.84,0.04
2009-10-20T16:40:36,10/20/09,293,16:40:36,300,240,NA,NA,3.1,0.09
2009-10-20T16:43:10,10/20/09,293,16:43:10,300,255,NA,NA,2.73,0.24
2009-10-20T16:45:43,10/20/09,293,16:45:43,300,270,NA,NA,3.04,0.28
2009-10-20T16:48:20,10/20/09,293,16:48:20,300,285,NA,NA,2.75,0.12
2009-10-20T16:50:31,10/20/09,293,16:50:31,300,300,NA,NA,2.43,0.03
2009-10-20T16:52:55,10/20/09,293,16:52:55,300,315,NA,NA,2.54,0.03
2009-10-20T16:55:11,10/20/09,293,16:55:11,300,330,NA,NA,3.5,0.3
2009-10-20T16:58:11,10/20/09,293,16:58:11,300,345,NA,NA,2.09,0.05
2009-10-20T16:35:21,10/20/09,293,16:35:21,400,225,NA,NA,2.95,0.03
2009-10-20T16:32:18,10/20/09,293,16:32:18,400,240,NA,NA,2.76,0.12
2009-10-20T16:28:47,10/20/09,293,16:28:47,400,255,NA,NA,1.9,0.13
2009-10-20T16:26:20,10/20/09,293,16:26:20,400,270,NA,NA,2.74,0.19
2009-10-20T16:22:26,10/20/09,293,16:22:26,400,285,NA,NA,1.99,0.19
2009-10-20T16:18:51,10/20/09,293,16:18:51,400,300,NA,NA,2.19,0.15
2009-10-20T16:16:15,10/20/09,293,16:16:15,400,315,NA,NA,3.33,0.26
2009-10-20T16:13:31,10/20/09,293,16:13:31,400,330,NA,NA,4.06,0.28
2009-10-27T09:57:43,10/27/09,300,9:57:43,100,225,NA,NA,2.28,0.09
2009-10-27T09:56:27,10/27/09,300,9:56:27,100,240,NA,NA,2.39,0.08
2009-10-27T09:54:59,10/27/09,300,9:54:59,100,255,NA,NA,2.52,0.01
2009-10-27T09:53:33,10/27/09,300,9:53:33,100,270,NA,NA,3.28,0.36
2009-10-27T09:52:04,10/27/09,300,9:52:04,100,285,NA,NA,3.03,0.05
2009-10-27T09:50:53,10/27/09,300,9:50:53,100,300,NA,NA,3.01,0.12
2009-10-27T09:49:30,10/27/09,300,9:49:30,100,315,NA,NA,3.31,0.4
2009-10-27T09:48:30,10/27/09,300,9:48:30,100,330,NA,NA,3.31,0.07
2009-10-27T09:47:13,10/27/09,300,9:47:13,100,345,NA,NA,5.14,0.07
2009-10-27T10:00:40,10/27/09,300,10:00:40,200,225,NA,NA,3.3,0.14
2009-10-27T10:02:17,10/27/09,300,10:02:17,200,240,NA,NA,2.83,0.11
2009-10-27T10:04:43,10/27/09,300,10:04:43,200,255,NA,NA,3.68,0.18
2009-10-27T10:06:16,10/27/09,300,10:06:16,200,270,NA,NA,4.56,0.22
2009-10-27T10:08:18,10/27/09,300,10:08:18,200,285,NA,NA,5.23,0.14
2009-10-27T10:09:59,10/27/09,300,10:09:59,200,300,NA,NA,2.18,0.04
2009-10-27T10:11:50,10/27/09,300,10:11:50,200,315,NA,NA,2.55,0.58
2009-10-27T10:13:39,10/27/09,300,10:13:39,200,330,NA,NA,2.75,0.17
2009-10-27T10:16:05,10/27/09,300,10:16:05,200,345,NA,NA,2.87,0.22
2009-10-27T10:39:21,10/27/09,300,10:39:21,300,225,NA,NA,2.48,0.06
2009-10-27T10:37:02,10/27/09,300,10:37:02,300,240,NA,NA,2.93,0.04
2009-10-27T10:34:29,10/27/09,300,10:34:29,300,255,NA,NA,2.83,0.29
2009-10-27T10:32:17,10/27/09,300,10:32:17,300,270,NA,NA,3,0.16
2009-10-27T10:29:56,10/27/09,300,10:29:56,300,285,NA,NA,2.73,0.12
2009-10-27T10:26:50,10/27/09,300,10:26:50,300,300,NA,NA,2.16,0.1
2009-10-27T10:24:39,10/27/09,300,10:24:39,300,315,NA,NA,1.99,0.07
2009-10-27T10:22:22,10/27/09,300,10:22:22,300,330,NA,NA,2.77,0.37
2009-10-27T10:19:20,10/27/09,300,10:19:20,300,345,NA,NA,1.84,0.07
2009-10-27T10:41:44,10/27/09,300,10:41:44,400,225,NA,NA,2.63,0.11
2009-10-27T10:45:34,10/27/09,300,10:45:34,400,240,NA,NA,2.26,0.08
2009-10-27T10:48:23,10/27/09,300,10:48:23,400,255,NA,NA,1.61,0.08
2009-10-27T10:50:51,10/27/09,300,10:50:51,400,270,NA,NA,2.37,0.16
2009-10-27T10:53:41,10/27/09,300,10:53:41,400,285,NA,NA,1.91,0.23
2009-10-27T10:58:03,10/27/09,300,10:58:03,400,300,NA,NA,1.73,0.17
2009-10-27T11:00:25,10/27/09,300,11:00:25,400,315,NA,NA,2.27,0.15
2009-10-27T11:03:07,10/27/09,300,11:03:07,400,330,NA,NA,2.93,0.19
2009-10-27T11:06:29,10/27/09,300,11:06:29,400,345,NA,NA,3.54,0.4
2009-11-03T16:53:39,11/3/09,307,16:53:39,200,330,NA,NA,1.54,0.15
2009-11-03T16:49:48,11/3/09,307,16:49:48,200,345,NA,NA,2.54,0.24
2009-11-03T16:25:06,11/3/09,307,16:25:06,300,225,NA,NA,1.72,0.01
2009-11-03T16:27:35,11/3/09,307,16:27:35,300,240,NA,NA,1.69,0.01
2009-11-03T16:30:06,11/3/09,307,16:30:06,300,255,NA,NA,1.68,0.29
2009-11-03T16:32:46,11/3/09,307,16:32:46,300,270,NA,NA,1.52,0.12
2009-11-03T16:35:38,11/3/09,307,16:35:38,300,285,NA,NA,1.58,0.15
2009-11-03T16:37:57,11/3/09,307,16:37:57,300,300,NA,NA,1.14,0.03
2009-11-03T16:40:21,11/3/09,307,16:40:21,300,315,NA,NA,1.28,0.06
2009-11-03T16:42:42,11/3/09,307,16:42:42,300,330,NA,NA,1.84,0.4
2009-11-03T16:46:01,11/3/09,307,16:46:01,300,345,NA,NA,1.31,0.04
2009-11-03T16:22:15,11/3/09,307,16:22:15,400,225,NA,NA,1.23,0.06
2009-11-03T16:18:55,11/3/09,307,16:18:55,400,240,NA,NA,1.12,0.03
2009-11-03T16:15:41,11/3/09,307,16:15:41,400,255,NA,NA,0.88,0.03
2009-11-03T16:13:05,11/3/09,307,16:13:05,400,270,NA,NA,1.88,0.11
2009-11-03T16:09:36,11/3/09,307,16:09:36,400,285,NA,NA,1.23,0.19
2009-11-03T16:02:34,11/3/09,307,16:02:34,400,300,NA,NA,1.08,0.03
2009-11-03T16:00:10,11/3/09,307,16:00:10,400,315,NA,NA,1.2,0.07
2009-11-03T15:57:34,11/3/09,307,15:57:34,400,330,NA,NA,2.3,0.25
2009-11-03T15:53:49,11/3/09,307,15:53:49,400,345,NA,NA,2.12,0.5
2009-11-04T08:36:39,11/4/09,308,8:36:39,100,225,NA,NA,0.81,0.02
2009-11-04T08:10:04,11/4/09,308,8:10:04,100,240,NA,NA,0,0
2009-11-04T08:08:36,11/4/09,308,8:08:36,100,255,NA,NA,2.33,0.62
2009-11-04T08:07:05,11/4/09,308,8:07:05,100,270,NA,NA,2.84,0.94
2009-11-04T08:05:39,11/4/09,308,8:05:39,100,285,NA,NA,0,0
2009-11-04T08:04:34,11/4/09,308,8:04:34,100,300,NA,NA,0,0
2009-11-04T08:03:07,11/4/09,308,8:03:07,100,315,NA,NA,0,0
2009-11-04T08:02:04,11/4/09,308,8:02:04,100,330,NA,NA,2.22,0
2009-11-04T08:00:23,11/4/09,308,8:00:23,100,345,NA,NA,2.44,0.3
2009-11-04T08:13:30,11/4/09,308,8:13:30,200,225,NA,NA,1.79,0.17
2009-11-04T08:15:23,11/4/09,308,8:15:23,200,240,NA,NA,1.56,0.08
2009-11-04T08:17:53,11/4/09,308,8:17:53,200,255,NA,NA,2.12,0.23
2009-11-04T08:19:20,11/4/09,308,8:19:20,200,270,NA,NA,3.66,0.19
2009-11-04T08:21:33,11/4/09,308,8:21:33,200,285,NA,NA,3.83,0.13
2009-11-04T08:23:28,11/4/09,308,8:23:28,200,300,NA,NA,2.07,0.78
2009-11-04T08:25:09,11/4/09,308,8:25:09,200,315,NA,NA,1.17,0.27
2009-11-04T08:27:08,11/4/09,308,8:27:08,200,330,NA,NA,1.37,0.14
2009-11-04T08:29:23,11/4/09,308,8:29:23,200,345,NA,NA,2.67,0.22
2010-04-07T17:08:31,4/7/10,97,17:08:31,100,345,NA,NA,1.83,0.33
2010-04-07T17:10:41,4/7/10,97,17:10:41,100,315,NA,NA,0.93,0.06
2010-04-07T17:12:01,4/7/10,97,17:12:01,100,300,NA,NA,0.87,0.01
2010-04-07T17:14:24,4/7/10,97,17:14:24,100,270,NA,NA,0.74,0.07
2010-04-07T17:15:51,4/7/10,97,17:15:51,100,255,NA,NA,0.58,0.06
2010-04-07T17:23:28,4/7/10,97,17:23:28,200,225,NA,NA,1.56,0.25
2010-04-07T17:24:57,4/7/10,97,17:24:57,200,240,NA,NA,1.37,0.01
2010-04-07T17:26:48,4/7/10,97,17:26:48,200,255,NA,NA,2.01,0.25
2010-04-07T17:28:20,4/7/10,97,17:28:20,200,270,NA,NA,3.27,0.18
2010-04-07T17:30:16,4/7/10,97,17:30:16,200,285,NA,NA,3.67,0.11
2010-04-07T17:34:16,4/7/10,97,17:34:16,200,315,NA,NA,0.94,0.36
2010-04-07T17:36:13,4/7/10,97,17:36:13,200,330,NA,NA,1.12,0.21
2010-04-07T17:38:54,4/7/10,97,17:38:54,200,345,NA,NA,2.29,0.12
2010-04-07T17:51:00,4/7/10,97,17:51:00,300,300,NA,NA,0.87,0.02
2010-04-07T17:53:16,4/7/10,97,17:53:16,300,285,NA,NA,1.25,0.12
2010-04-07T17:55:46,4/7/10,97,17:55:46,300,270,NA,NA,1.26,0.12
2010-04-07T17:58:14,4/7/10,97,17:58:14,300,255,NA,NA,1.46,0.29
2010-04-07T18:01:07,4/7/10,97,18:01:07,300,240,NA,NA,1.58,0.08
2010-04-07T18:01:50,4/7/10,97,18:01:50,300,240,NA,NA,1.44,0.02
2010-04-07T18:09:53,4/7/10,97,18:09:53,400,240,NA,NA,0.89,0.01
2010-04-07T18:13:46,4/7/10,97,18:13:46,400,255,NA,NA,0.71,0.04
2010-04-07T18:16:36,4/7/10,97,18:16:36,400,270,NA,NA,1.8,0.11
2010-04-07T18:24:04,4/7/10,97,18:24:04,400,300,NA,NA,1.09,0.04
2010-04-07T18:27:04,4/7/10,97,18:27:04,400,315,NA,NA,1.19,0.06
2010-04-07T18:29:49,4/7/10,97,18:29:49,400,330,NA,NA,2.1,0.23
2010-04-07T18:34:05,4/7/10,97,18:34:05,400,345,NA,NA,1.84,0.46
2010-04-15T17:29:40,4/15/10,105,17:29:40,200,225,NA,NA,2.07,0
2010-04-15T17:31:16,4/15/10,105,17:31:16,200,240,NA,NA,1.4,0.04
2010-04-15T17:33:12,4/15/10,105,17:33:12,200,255,NA,NA,2.12,0
2010-04-15T17:34:33,4/15/10,105,17:34:33,200,270,NA,NA,2.69,0.33
2010-04-15T17:36:34,4/15/10,105,17:36:34,200,285,NA,NA,3.2,0.25
2010-04-15T17:38:12,4/15/10,105,17:38:12,200,300,NA,NA,0.78,0
2010-04-15T17:39:46,4/15/10,105,17:39:46,200,315,NA,NA,1.5,0
2010-04-15T17:41:40,4/15/10,105,17:41:40,200,330,NA,NA,0,0
2010-04-15T17:43:25,4/15/10,105,17:43:25,200,345,NA,NA,2.18,0.19
2010-04-15T17:46:26,4/15/10,105,17:46:26,300,345,NA,NA,0.51,0.1
2010-04-15T17:49:03,4/15/10,105,17:49:03,300,330,NA,NA,0.42,0.1
2010-04-15T17:51:18,4/15/10,105,17:51:18,300,315,NA,NA,0.7,0
2010-04-15T17:53:35,4/15/10,105,17:53:35,300,300,NA,NA,0.64,0
2010-04-15T17:56:10,4/15/10,105,17:56:10,300,285,NA,NA,0.88,0.01
2010-04-15T17:58:32,4/15/10,105,17:58:32,300,270,NA,NA,1.09,0.01
2010-04-15T18:00:44,4/15/10,105,18:00:44,300,255,NA,NA,1.08,0.13
2010-04-15T18:03:16,4/15/10,105,18:03:16,300,240,NA,NA,0.94,0.28
2010-04-15T18:05:31,4/15/10,105,18:05:31,300,225,NA,NA,1.31,0.1
2010-04-15T18:08:18,4/15/10,105,18:08:18,400,225,NA,NA,0.93,0.04
2010-04-15T18:11:15,4/15/10,105,18:11:15,400,240,NA,NA,0.92,0.01
2010-04-15T18:14:04,4/15/10,105,18:14:04,400,255,NA,NA,0.76,0.06
2010-04-15T18:16:29,4/15/10,105,18:16:29,400,270,NA,NA,1.8,0.07
2010-04-15T18:19:25,4/15/10,105,18:19:25,400,285,NA,NA,1.62,0
2010-04-15T18:23:35,4/15/10,105,18:23:35,400,300,NA,NA,1.15,0.04
2010-04-15T18:25:43,4/15/10,105,18:25:43,400,315,NA,NA,1.31,0.08
2010-04-15T18:28:07,4/15/10,105,18:28:07,400,330,NA,NA,2.26,0.2
2010-04-15T18:31:53,4/15/10,105,18:31:53,400,345,NA,NA,1.79,0.35
2010-04-15T18:39:43,4/15/10,105,18:39:43,100,345,NA,NA,1.81,0.31
