specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,leaves,bbch.f,bbch.v,doy,bbch.v.scale,species,YEAR.hin
americana,24655965,NY,1947,4,3,4/3/47,Texas,Anderson Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655965,-95.630789,31.791143,geo_referenced,Y,Y,65,9,93,2,americana,0
americana,20393352,PH,1931,5,3,5/3/31,New Jersey,Gloucester,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393352,-75.266398,39.682097,geo_referenced,Y,Y,65,17,123,5,americana,0
americana,3045618,DBG,1991,5,1,5/1/91,Colorado,Arapahoe,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3045618,-104.802835,39.713789,geo_referenced,Y,Y,65,7,121,2,americana,11
americana,4458072,F,1946,5,8,5/8/46,Illinois,lake,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458072,-88.00674943,42.3310322,county_centroid,Y,Y,65,11,128,3,americana,0
americana,13268949,TENN,1972,4,29,4/29/72,Tennessee,humphreys,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268949,-87.78117495,36.03148109,county_centroid,Y,Y,67,17,120,5,americana,0
americana,10381685,USCS,1980,4,11,198 -04-11,South Carolina,spartanburg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10381685,-81.99037541,34.93874745,county_centroid,Y,Y,67,17,102,5,americana,0
americana,21206548,EIU,1987,4,21,4/21/87,Illinois,Shelby,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21206548,-88.682794,39.482705,geo_referenced,Y,Y,65,9,111,2,americana,7
americana,22620030,KANU,1969,4,25,4/25/69,Kansas,Elk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620030,-95.98615,37.60116,geo_referenced,Y,Y,65,17,115,5,americana,0
americana,5894060,MISS,1970,4,11,4/11/70,Mississippi,De Soto,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894060,-90.1673164,34.8348204,geo_referenced,Y,N,67,0,101,1,americana,0
americana,11583239,IND,1933,5,9,5/9/33,Indiana,Adams,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11583239,-84.940544,40.615269,geo_referenced,Y,Y,65,11,129,3,americana,0
americana,19993322,NY,1959,5,3,5/3/59,Colorado,Boulder Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19993322,-105.299316,40.00229,geo_referenced,Y,Y,65,9,123,2,americana,0
americana,19211221,UCHT,2002,4,6,4/6/02,Georgia,catoosa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211221,-85.14471433,34.88942304,county_centroid,Y,Y,65,15,96,4,americana,22
americana,5105722,WIS,1964,5,7,5/7/64,Wisconsin,dane,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5105722,-89.42050383,43.06816145,county_centroid,Y,Y,65,15,128,4,americana,0
americana,19211396,UCHT,1986,4,1,4/1/86,Tennessee,hamilton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211396,-85.17021823,35.17822485,county_centroid,Y,Y,65,7,91,2,americana,6
americana,20393171,PH,1952,5,11,5/11/52,Pennsylvania,monroe,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393171,-75.33934026,41.05922562,county_centroid,Y,Y,67,15,132,4,americana,0
americana,5071169,WIS,1979,5,14,5/14/79,Wisconsin,green,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5071169,-89.60833395,42.68060504,county_centroid,Y,Y,65,17,134,5,americana,0
americana,5108118,WIS,1972,5,17,5/17/72,Wisconsin,dane,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5108118,-89.42050383,43.06816145,county_centroid,Y,Y,65,15,138,4,americana,0
americana,5113463,WIS,1900,5,14,5/14/00,Wisconsin,racine,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113463,-88.05642847,42.74889288,county_centroid,Y,Y,65,11,134,3,americana,0
americana,15929026,NCU,1942,4,8,4/8/42,North Carolina,orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15929026,-79.1273705,36.05478028,county_centroid,Y,Y,65,9,98,2,americana,0
americana,11584063,IND,1911,5,14,5/14/11,Indiana,Delaware,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11584063,-85.350891,40.341957,geo_referenced,Y,Y,67,19,134,6,americana,0
americana,16574937,VDB,1960,4,29,4/29/60,Virginia,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574937,-80.38792767,37.16766958,county_centroid,Y,Y,65,15,120,4,americana,0
americana,7188912,ILL,1960,5,1,5/1/60,Illinois,peoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188912,-89.7623937,40.78605253,county_centroid,Y,Y,65,11,122,3,americana,0
americana,10426240,MTSU,1992,4,3,4/3/92,Tennessee,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426240,-86.57612811,35.14381158,county_centroid,Y,Y,64,9,94,2,americana,12
americana,21206557,EIU,1981,4,26,4/26/81,Illinois,Whiteside,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21206557,-89.871164,41.953457,geo_referenced,Y,Y,65,9,116,2,americana,1
americana,24069613,VT,1887,4,13,1887-04-13,Rhode Island,Providence,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24069613,-71.42199,41.82362,geo_referenced,Y,Y,65,17,103,5,americana,0
americana,20393189,PH,1915,5,1,5/1/15,Pennsylvania,allegheny,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393189,-79.9797975,40.46986014,county_centroid,Y,Y,65,15,121,4,americana,0
americana,20393130,PH,1900,5,5,5/5/00,Pennsylvania,delaware,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393130,-75.39890391,39.92169997,county_centroid,Y,Y,65,15,125,4,americana,0
americana,7444154,NCSC,1939,5,7,5/7/39,Minnesota,dakota,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444154,-93.06892787,44.6839123,county_centroid,Y,Y,65,17,127,5,americana,0
americana,5164778,WIS,1985,5,11,5/11/85,Wisconsin,walworth,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5164778,-88.54248157,42.67061308,county_centroid,Y,Y,65,11,131,3,americana,5
americana,9110242,DBG,2014,4,24,4/24/14,Colorado,Jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9110242,-105.0932,39.4966,geo_referenced,Y,Y,65,11,114,3,americana,34
americana,5041200,WIS,1972,5,22,5/22/72,Wisconsin,iowa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5041200,-90.13356235,43.00165678,county_centroid,Y,Y,65,15,143,4,americana,0
americana,5465764,EKY,1989,4,18,4/18/89,Tennessee,cumberland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465764,-85.01003182,35.94971716,county_centroid,Y,Y,65,15,108,4,americana,9
americana,10248428,HXC,1973,3,23,3/23/73,Arkansas,faulkner,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10248428,-92.33094352,35.14224253,county_centroid,Y,Y,65,15,82,4,americana,0
angustifolia,12508679,DUKE,1932,5,10,5/10/32,North Carolina,orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508679,-79.1273705,36.05478028,county_centroid,Y,N,67,0,131,1,angustifolia,0
angustifolia,13939775,COLO,1993,4,21,4/21/93,Oklahoma,woods,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939775,-98.87294613,36.77086753,county_centroid,Y,Y,65,11,111,3,angustifolia,13
angustifolia,4458095,F,1955,4,22,4/22/55,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458095,-87.6356,41.506146,geo_referenced,Y,Y,65,9,112,2,angustifolia,0
angustifolia,16816140,UA,1959,3,3,3/3/59,Alabama,Tuscaloosa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816140,-87.39056,33.26805,geo_referenced,Y,Y,65,9,62,2,angustifolia,0
angustifolia,12876908,UARK,1997,3,24,3/24/97,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876908,-94.22168881,35.97609413,county_centroid,Y,Y,65,11,83,3,angustifolia,17
angustifolia,19211543,UCHT,2001,3,25,3/25/01,Georgia,haralson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211543,-85.21987492,33.79079352,county_centroid,Y,Y,67,15,84,4,angustifolia,21
angustifolia,15948497,NCU,1923,3,12,3/12/23,North Carolina,orange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15948497,-79.1273705,36.05478028,county_centroid,Y,Y,65,9,71,2,angustifolia,0
angustifolia,16914406,NCU,1974,4,18,4/18/74,Virginia,fairfax,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914406,-77.28296302,38.83588696,county_centroid,Y,Y,65,9,108,2,angustifolia,0
angustifolia,10426424,MTSU,1993,4,1,4/1/93,Tennessee,rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426424,-86.40416137,35.84989937,county_centroid,Y,N,65,0,91,1,angustifolia,13
angustifolia,19701000,CLEMS,1974,3,14,3/14/74,South Carolina,pickens,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701000,-82.73522407,34.89297149,county_centroid,Y,Y,60,9,73,2,angustifolia,0
angustifolia,12652446,UT,2002,3,8,3/8/02,Alabama,russell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652446,-85.19410539,32.29519985,county_centroid,Y,Y,65,9,67,2,angustifolia,22
angustifolia,11535362,LSU,1988,3,10,3/10/88,Arkansas,calhoun,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535362,-92.51042418,33.55396653,county_centroid,Y,Y,65,9,70,2,angustifolia,8
angustifolia,11535248,LSU,1959,3,13,3/13/59,Louisiana,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535248,-92.66494598,32.60565502,county_centroid,Y,N,65,0,72,1,angustifolia,0
angustifolia,21764415,NCU,1977,3,22,3/22/77,North Carolina,gaston,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21764415,-81.17857838,35.30517586,county_centroid,Y,Y,65,10,81,3,angustifolia,0
angustifolia,19752197,APSC,1983,4,13,4/13/83,Kentucky,breckinridge,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752197,-86.43526227,37.78521708,county_centroid,Y,Y,65,11,103,3,angustifolia,3
angustifolia,13271179,TENN,2002,4,6,4/6/02,Tennessee,van buren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271179,-85.44894697,35.69718489,county_centroid,Y,N,65,0,96,1,angustifolia,22
angustifolia,25286664,NY,1872,3,30,1872-03-30,Texas,Harris Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286664,-95.363272,29.763284,geo_referenced,Y,Y,67,15,90,4,angustifolia,0
angustifolia,13273780,TENN,2001,3,25,3/25/01,Georgia,haralson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273780,-85.21987492,33.79079352,county_centroid,Y,Y,67,17,84,5,angustifolia,21
angustifolia,14635142,NBYC,1987,3,7,3/7/87,South Carolina,calhoun,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635142,-80.77839878,33.68681338,county_centroid,Y,N,65,0,66,1,angustifolia,7
angustifolia,16192689,NCU,1966,3,23,3/23/66,South Carolina,abbeville,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16192689,-82.45850806,34.23021469,county_centroid,Y,Y,63,9,82,2,angustifolia,0
angustifolia,7270113,FUGR,1969,3,25,3/25/69,South Carolina,pickens,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7270113,-82.73522407,34.89297149,county_centroid,Y,Y,65,9,84,2,angustifolia,0
angustifolia,6816117,GMUF,1981,4,11,4/11/81,Virginia,king william,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816117,-77.08740995,37.70502625,county_centroid,Y,Y,67,11,101,3,angustifolia,1
angustifolia,11327006,LSUS,1972,3,20,3/20/72,Louisiana,natchitoches,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11327006,-93.09186936,31.72667893,county_centroid,Y,Y,65,15,80,4,angustifolia,0
angustifolia,6774780,UWFP,2001,2,17,2/17/01,Florida,escambia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774780,-87.39657433,30.7209762,county_centroid,Y,N,65,0,48,1,angustifolia,21
angustifolia,11535354,LSU,1956,3,12,3/12/56,South Carolina,spartanburg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535354,-81.99037541,34.93874745,county_centroid,Y,N,65,0,72,1,angustifolia,0
angustifolia,16192692,NCU,1978,3,28,3/28/78,South Carolina,abbeville,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16192692,-82.45850806,34.23021469,county_centroid,Y,Y,65,9,87,2,angustifolia,0
angustifolia,8755424,URV,1981,3,21,3/21/81,Alabama,macon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=8755424,-85.69511359,32.39385812,county_centroid,Y,N,65,0,80,1,angustifolia,1
angustifolia,21168793,UCHT,1983,3,29,3/29/83,Tennessee,hamilton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21168793,-85.17021823,35.17822485,county_centroid,Y,Y,67,11,88,3,angustifolia,3
angustifolia,19211718,UCHT,2002,3,16,3/16/02,Louisiana,acadia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211718,-92.4071602,30.29909197,county_centroid,Y,N,65,0,75,1,angustifolia,22
angustifolia,15838275,FLAS,1970,3,7,3/7/70,Florida,madison,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838275,-83.45989063,30.44046068,county_centroid,Y,N,65,0,66,1,angustifolia,0
angustifolia,24660397,NY,1895,4,13,1895-04-13,Kansas,Riley Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24660397,-96.735183,39.296463,geo_referenced,Y,Y,67,10,103,3,angustifolia,0
angustifolia,19211532,UCHT,2002,3,20,3/20/02,Arkansas,nevada,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211532,-93.3071694,33.66371797,county_centroid,Y,Y,65,9,79,2,angustifolia,22
angustifolia,14597769,FMUH,1975,5,3,5/3/75,South Carolina,berkeley,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14597769,-79.94648128,33.20373327,county_centroid,Y,Y,64,9,123,2,angustifolia,0
angustifolia,16915241,NCU,1984,4,28,4/28/84,Maryland,worcester,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16915241,-75.34420461,38.2264833,county_centroid,Y,Y,65,11,119,3,angustifolia,4
angustifolia,16914149,NCU,1964,3,28,3/28/64,Georgia,bartow,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16914149,-84.85525287,34.22976581,county_centroid,Y,Y,65,9,88,2,angustifolia,0
angustifolia,16913187,NCU,1969,4,3,4/3/69,Alabama,lee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16913187,-85.35526336,32.60991751,county_centroid,Y,Y,65,9,93,2,angustifolia,0
angustifolia,21962361,RARO,1990,3,12,3/12/90,North Carolina,harnett,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21962361,-78.86538266,35.36887082,county_centroid,Y,N,65,0,71,1,angustifolia,10
angustifolia,15359613,GSW,1967,3,5,3/5/67,Alabama,houston,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15359613,-85.31543021,31.15254068,county_centroid,Y,N,65,0,64,1,angustifolia,0
angustifolia,22918630,ASU,1989,4,2,4/2/89,Missouri,Barry,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22918630,-93.6047,36.7008,geo_referenced,Y,N,65,0,92,1,angustifolia,9
angustifolia,9176373,LSU,1977,3,11,3/11/77,Louisiana,morehouse,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176373,-91.80790928,32.82221823,county_centroid,Y,Y,65,11,70,3,angustifolia,0
angustifolia,20509212,STAR,1965,4,10,4/10/65,Arkansas,lee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20509212,-90.77401809,34.78294893,county_centroid,Y,Y,67,15,100,4,angustifolia,0
angustifolia,19211687,UCHT,2002,3,16,3/16/02,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211687,-97.42760509,28.65732462,county_centroid,Y,Y,65,15,75,4,angustifolia,22
angustifolia,5894835,MISS,1966,3,30,3/30/66,Mississippi,jefferson davis,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894835,-89.83080214,31.57626916,county_centroid,Y,Y,69,17,89,5,angustifolia,0
angustifolia,11321259,SELU,1994,2,19,2/19/94,Louisiana,livingston,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11321259,-90.71901994,30.44130901,county_centroid,Y,Y,62,7,50,2,angustifolia,14
angustifolia,14635110,NBYC,1990,3,12,3/12/90,South Carolina,allendale,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635110,-81.35673285,32.99435663,county_centroid,Y,Y,65,7,71,2,angustifolia,10
angustifolia,12508863,DUKE,1995,3,11,3/11/95,South Carolina,fairfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508863,-81.12072656,34.39852384,county_centroid,Y,Y,60,7,70,2,angustifolia,15
angustifolia,13273789,TENN,2002,3,16,4/16/02,Texas,goliad,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273789,-97.42760509,28.65732462,county_centroid,Y,Y,65,9,75,2,angustifolia,22
angustifolia,16575157,VDB,2000,3,26,0200-03-26,Kansas,douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16575157,-95.31219549,38.8892202,county_centroid,Y,Y,65,0,86,1,angustifolia,20
angustifolia,12508880,DUKE,1961,2,23,2/23/61,Florida,hillsborough,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508880,-82.30823576,27.92836425,county_centroid,Y,Y,63,7,54,2,angustifolia,0
angustifolia,12500764,WCUH,1971,2,11,2/11/71,Mississippi,wilkinson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500764,-91.31469342,31.16184555,county_centroid,Y,Y,64,7,42,2,angustifolia,0
angustifolia,10258153,CONV,2008,3,29,3/29/08,South Carolina,florence,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10258153,-79.68868443,34.02407522,county_centroid,Y,Y,65,15,89,4,angustifolia,28
angustifolia,5894857,MISS,1966,4,3,4/3/66,Mississippi,simpson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894857,-89.92517603,31.91634349,county_centroid,Y,Y,67,17,93,5,angustifolia,0
angustifolia,13273757,TENN,2004,3,10,3/10/04,South Carolina,lexington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273757,-81.27540909,33.90580585,county_centroid,Y,Y,64,11,70,3,angustifolia,24
angustifolia,18907370,APSC,1985,4,17,4/17/85,Kentucky,trigg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=18907370,-87.87012333,36.80380461,county_centroid,Y,Y,67,19,107,6,angustifolia,5
angustifolia,15948362,NCU,1956,4,14,4/14/50,North Carolina,davie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15948362,-80.53927075,35.92914176,county_centroid,Y,Y,69,15,105,4,angustifolia,0
