"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"3038","4492","47.5667,10.7","10.7","47.5667","810","101","0","1951",142,119,-23
"3039","4494","47.5667,10.75","10.75","47.5667","810","101","0","1951",143,128,-15
"3040","4495","48.4333,10.4167","10.4167","48.4333","460","101","0","1951",123,111,-12
"3046","4506","48.1667,10.1167","10.1167","48.1667","530","101","0","1951",134,120,-14
"3058","4539","47.9667,10.15","10.15","47.9667","610","101","0","1951",135,126,-9
"3079","4592","48.5667,10.7333","10.7333","48.5667","430","101","0","1951",132,122,-10
"3091","4714","52.7333,14.2167","14.2167","52.7333","5","101","0","1951",136,117,-19
"3100","4740","51.9833,14.3","14.3","51.9833","47","101","0","1951",132,106,-26
"3101","4741","52.2167,14.1167","14.1167","52.2167","100","101","0","1951",129,111,-18
"3112","4848","52.9833,13.35","13.35","52.9833","45","101","0","1951",132,117,-15
"3139","5074","54.1,13.4","13.4","54.1","2","101","0","1951",136,116,-20
"3161","6470","47.85,16.5333","16.5333","47.85","184","101","0","1951",118,97,-21
"3163","6481","48.4333,15.1167","15.1167","48.4333","911","101","0","1951",163,122,-41
"3178","6579","47.1333,13.6833","13.6833","47.1333","1122","101","0","1951",169,132,-37
"3182","6594","47.2167,15.6333","15.6333","47.2167","465","101","0","1951",132,104,-28
"3186","6603","48.7,13.95","13.95","48.7","920","101","0","1951",139,132,-7
"3413","110","53.5,10.4833","10.4833","53.5","40","101","0","1952",114,125,11
"3420","142","54.5,11.1","11.1","54.5","6","101","0","1952",132,110,-22
"3428","188","54.3167,10.2167","10.2167","54.3167","15","101","0","1952",126,120,-6
"3430","199","54.1167,10.1667","10.1667","54.1167","45","101","0","1952",127,108,-19
"3432","202","54.1667,10.05","10.05","54.1667","35","101","0","1952",129,112,-17
"3434","213","54.0833,9.65","9.65","54.0833","60","101","0","1952",123,105,-18
"3439","244","54.5167,9.56667","9.56667","54.5167","18","101","0","1952",125,107,-18
"3447","307","54.15,9.28333","9.28333","54.15","35","101","0","1952",127,112,-15
"3449","327","54.8667,8.73333","8.73333","54.8667","3","101","0","1952",137,114,-23
"3465","401","52.1333,9.25","9.25","52.1333","80","101","0","1952",114,117,3
"3471","427","52.4,9.45","9.45","52.4","50","101","0","1952",119,108,-11
"3483","480","51.5333,9.93333","9.93333","51.5333","150","101","0","1952",122,113,-9
"3484","481","51.5333,9.95","9.95","51.5333","190","101","0","1952",122,113,-9
"3493","531","51.95,9.73333","9.73333","51.95","200","101","0","1952",122,102,-20
"3502","563","51.8,10.0333","10.0333","51.8","130","101","0","1952",116,104,-12
"3505","568","51.6,10.55","10.55","51.6","340","101","0","1952",124,109,-15
"3525","656","52.5333,10.35","10.35","52.5333","50","101","0","1952",120,122,2
"3559","765","53.0333,9.83333","9.83333","53.0333","75","101","0","1952",128,108,-20
"3588","951","52.5,7.3","7.3","52.5","25","101","0","1952",119,105,-14
"3599","1074","51.9,9.85","9.85","51.9","200","101","0","1952",123,111,-12
"3615","1129","53.15,8.2","8.2","53.15","5","101","0","1952",121,107,-14
"3622","1203","53.3333,8.48333","8.48333","53.3333","3","101","0","1952",125,113,-12
"3626","1217","53.1,8.86667","8.86667","53.1","4","101","0","1952",120,114,-6
"3640","1326","51.5833,6.25","6.25","51.5833","20","101","0","1952",110,98,-12
"3653","1439","50.7667,6.08333","6.08333","50.7667","180","101","0","1952",113,100,-13
"3657","1469","50.5667,6.26667","6.26667","50.5667","530","101","0","1952",128,122,-6
"3671","1537","51.9667,7.3","7.3","51.9667","110","101","0","1952",118,83,-35
"3672","1539","51.8333,7.3","7.3","51.8333","65","101","0","1952",110,100,-10
"3708","1690","52.3,8.91667","8.91667","52.3","50","101","0","1952",100,100,0
"3711","1713","51.5833,9.3","9.3","51.5833","230","101","0","1952",118,106,-12
"3713","1723","51.9167,8.38333","8.38333","51.9167","75","101","0","1952",120,107,-13
"3720","1758","51.45,8.35","8.35","51.45","320","101","0","1952",124,138,14
"3733","1832","50.9167,8.1","8.1","50.9167","350","101","0","1952",127,115,-12
"3741","1871","51.4667,7.36667","7.36667","51.4667","140","101","0","1952",113,101,-12
"3795","2009","50.5167,8.81667","8.81667","50.5167","170","101","0","1952",117,104,-13
"3803","2024","50.4667,9.31667","9.31667","50.4667","460","101","0","1952",122,108,-14
"3811","2038","50,8.71667","8.71667","50","160","101","0","1952",121,102,-19
"3815","2049","50.1167,8.91667","8.91667","50.1167","110","101","0","1952",116,107,-9
"3817","2053","50.8167,8.78333","8.78333","50.8167","200","101","0","1952",122,120,-2
