"Genus","species","tree_id","name","lat","lon","ele","CreationTime","DBH","locality","note","nomen","assignment","group","flask_id"
"Corylus","cornuta",10,"CORCOR10_HF",42.47320999,-72.16839502,0,"2017-07-20T15:24:00Z","DF","slab city gate23","","Corylus_cornuta","WL1",5,"WL1_5"
"Corylus","cornuta",14,"CORCOR14 HF DB",42.47268797,-72.16962397,275.216644,"2017-07-20T13:50:04Z","<1","slab city gate23","","Corylus_cornuta","CS1",3,"CS1_3"
"Corylus","cornuta",14,"CORCOR14 HF DB",42.47268797,-72.16962397,275.216644,"2017-07-20T13:50:04Z","<1","slab city gate23","","Corylus_cornuta","WS1",19,"WS1_19"
"Corylus","cornuta",7,"CORCOR07_HF",42.47303397,-72.16920496,0,"2017-07-20T15:17:30Z","DF","slab city gate23","","Corylus_cornuta","CL0",15,"CL0_15"
"Corylus","cornuta",15,"CORCOR 15 HF DB",42.50279501,-72.21199902,252.920914,"2017-08-03T15:15:15Z","<1","Tom swamp gate13","","Corylus_cornuta","WL1",22,"WL1_22"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","WS0",11,"WS0_11"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","WS0",5,"WS0_5"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",23,"WS1_23"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","WL0",17,"WL0_17"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CS1",19,"CS1_19"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","WL0",19,"WL0_19"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","CL0",6,"CL0_6"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CL0",10,"CL0_10"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","WL0",21,"WL0_21"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",17,"CS0_17"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CL0",18,"CL0_18"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","CS1",20,"CS1_20"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",14,"WS1_14"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",24,"CL1_24"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",17,"CL1_17"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",22,"CS0_22"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",13,"CL1_13"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",7,"CL1_7"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","WL1",24,"WL1_24"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",22,"CS0_22"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",6,"CL1_6"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","CL0",5,"CL0_5"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",12,"WS1_12"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","CL1",3,"CL1_3"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","WS0",10,"WS0_10"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","CS1",16,"CS1_16"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",2,"WS1_2"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CL0",21,"CL0_21"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WS0",3,"WS0_3"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WL1",9,"WL1_9"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WL1",21,"WL1_21"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",13,"CS0_13"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CS1",23,"CS1_23"
"Ilex","mucronata",11,"ILEMUC 11 HF DB",42.50019603,-72.21384203,240.519394,"2017-08-03T13:35:08Z","<1","Tom swamp gate13","","Ilex_mucronata","CS1",14,"CS1_14"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WL0",9,"WL0_9"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",16,"WS1_16"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","WL0",8,"WL0_8"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WL1",4,"WL1_4"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","CL0",3,"CL0_3"
"Ilex","mucronata",10,"ILEMUC 10 HF DB",42.50012102,-72.21374698,240.319489,"2017-08-03T13:32:34Z","<1","Tom swamp gate13","","Ilex_mucronata","WS0",18,"WS0_18"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",14,"CS0_14"
"Ilex","mucronata",12,"ILEMUC 12 HF DB",42.50067598,-72.21387296,241.08136,"2017-08-03T13:44:09Z","<1","Tom swamp gate13","","Ilex_mucronata","CS0",12,"CS0_12"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","WL1",4,"WL1_4"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","WS1",1,"WS1_1"
"Ilex","mucronata",13,"ILEMUC 13 HF DB",42.50147796,-72.213363,242.378845,"2017-08-03T14:01:25Z","2.3","Tom swamp gate13","","Ilex_mucronata","WL0",8,"WL0_8"
"Ilex","mucronata",9,"ILEMUC 9 HF DB",42.50007299,-72.21378,239.475754,"2017-08-03T13:30:06Z","<1","Tom swamp gate13","","Ilex_mucronata","WS0",20,"WS0_20"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","CS1",2,"CS1_2"
"Ilex","mucronata",14,"ILEMUC 14 HF DB",42.50172196,-72.21320903,243.286026,"2017-08-03T14:04:02Z","<1","Tom swamp gate13","","Ilex_mucronata","WL1",23,"WL1_23"
"Ilex","verticilata",4,"ILEVER04 HF DB",42.47255696,-72.169355,277.922028,"2017-07-20T15:46:32Z","2","slab city gate23","","Ilex_verticilata","CL0",2,"CL0_2"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","CS1",14,"CS1_14"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","CS0",21,"CS0_21"
"Ilex","verticilata",9,"ILEVER09 HF DB",42.49823903,-72.20624501,258.138702,"2017-07-20T16:23:25Z","2.5","tom swamp gate12","","Ilex_verticilata","CS1",13,"CS1_13"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","WL0",4,"WL0_4"
"Ilex","verticilata",3,"ILEVER03 HF DB",42.47241598,-72.16985196,281.282837,"2017-07-20T15:41:33Z","<1","slab city gate23","","Ilex_verticilata","CS1",3,"CS1_3"
"Ilex","verticilata",7,"ILEVER07 HF DB",42.47255101,-72.16924503,277.021637,"2017-07-20T15:50:50Z","2.7","slab city gate23","","Ilex_verticilata","CL0",10,"CL0_10"
"Ilex","verticilata",4,"ILEVER04 HF DB",42.47255696,-72.169355,277.922028,"2017-07-20T15:46:32Z","2","slab city gate23","","Ilex_verticilata","CL0",15,"CL0_15"
"Ilex","verticilata",10,"ILEVER09 HF DB1",42.498363,-72.20638499,258.032623,"2017-07-20T16:24:45Z",NA,"tom swamp gate12","should probably be 10","Ilex_verticilata","CS0",9,"CS0_9"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","CS1",15,"CS1_15"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","WL1",16,"WL1_16"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","WL0",3,"WL0_3"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","WS0",8,"WS0_8"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","WS1",6,"WS1_6"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WL1",13,"WL1_13"
"Ilex","verticilata",10,"ILEVER09 HF DB1",42.498363,-72.20638499,258.032623,"2017-07-20T16:24:45Z",NA,"tom swamp gate12","should probably be 10","Ilex_verticilata","CL1",16,"CL1_16"
"Ilex","verticilata",4,"ILEVER04 HF DB",42.47255696,-72.169355,277.922028,"2017-07-20T15:46:32Z","2","slab city gate23","","Ilex_verticilata","WL0",12,"WL0_12"
"Ilex","verticilata",9,"ILEVER09 HF DB",42.49823903,-72.20624501,258.138702,"2017-07-20T16:23:25Z","2.5","tom swamp gate12","","Ilex_verticilata","WS1",7,"WS1_7"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","CS1",12,"CS1_12"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","CS0",19,"CS0_19"
"Ilex","verticilata",6,"ILEVER06 HF DB",42.47252201,-72.16940403,277.394897,"2017-07-20T15:49:48Z","3.2","slab city gate23","","Ilex_verticilata","WL1",24,"WL1_24"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","CL0",12,"CL0_12"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WL1",15,"WL1_15"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","WS1",14,"WS1_14"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","WS1",18,"WS1_18"
"Ilex","verticilata",3,"ILEVER03 HF DB",42.47241598,-72.16985196,281.282837,"2017-07-20T15:41:33Z","<1","slab city gate23","","Ilex_verticilata","WS0",22,"WS0_22"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","CS0",15,"CS0_15"
"Ilex","verticilata",6,"ILEVER06 HF DB",42.47252201,-72.16940403,277.394897,"2017-07-20T15:49:48Z","3.2","slab city gate23","","Ilex_verticilata","CL1",8,"CL1_8"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WS1",15,"WS1_15"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","CL0",11,"CL0_11"
"Ilex","verticilata",7,"ILEVER07 HF DB",42.47255101,-72.16924503,277.021637,"2017-07-20T15:50:50Z","2.7","slab city gate23","","Ilex_verticilata","CL1",2,"CL1_2"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","WS0",23,"WS0_23"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WS1",2,"WS1_2"
"Ilex","verticilata",3,"ILEVER03 HF DB",42.47241598,-72.16985196,281.282837,"2017-07-20T15:41:33Z","<1","slab city gate23","","Ilex_verticilata","CS0",5,"CS0_5"
"Ilex","verticilata",7,"ILEVER07 HF DB",42.47255101,-72.16924503,277.021637,"2017-07-20T15:50:50Z","2.7","slab city gate23","","Ilex_verticilata","WL1",19,"WL1_19"
"Ilex","verticilata",4,"ILEVER04 HF DB",42.47255696,-72.169355,277.922028,"2017-07-20T15:46:32Z","2","slab city gate23","","Ilex_verticilata","WL1",23,"WL1_23"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","CL1",9,"CL1_9"
"Ilex","verticilata",7,"ILEVER07 HF DB",42.47255101,-72.16924503,277.021637,"2017-07-20T15:50:50Z","2.7","slab city gate23","","Ilex_verticilata","WL0",12,"WL0_12"
"Ilex","verticilata",3,"ILEVER03 HF DB",42.47241598,-72.16985196,281.282837,"2017-07-20T15:41:33Z","<1","slab city gate23","","Ilex_verticilata","CL1",23,"CL1_23"
"Ilex","verticilata",3,"ILEVER03 HF DB",42.47241598,-72.16985196,281.282837,"2017-07-20T15:41:33Z","<1","slab city gate23","","Ilex_verticilata","WS0",24,"WS0_24"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","CS1",21,"CS1_21"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WS0",6,"WS0_6"
"Ilex","verticilata",6,"ILEVER06 HF DB",42.47252201,-72.16940403,277.394897,"2017-07-20T15:49:48Z","3.2","slab city gate23","","Ilex_verticilata","CL0",9,"CL0_9"
"Ilex","verticilata",8,"ILEVER08 HF DB",42.47254497,-72.16914101,277.006592,"2017-07-20T15:52:02Z","4","slab city gate23","","Ilex_verticilata","CS0",20,"CS0_20"
"Ilex","verticilata",5,"ILEVER05 HF DB",42.47250197,-72.16940998,277.495087,"2017-07-20T15:48:14Z","1.2","slab city gate23","","Ilex_verticilata","WS0",4,"WS0_4"
"Ilex","verticilata",1,"ILEVER01 HF DB",42.47334503,-72.16910899,273.757782,"2017-07-20T14:32:30Z","<1","slab city gate23","","Ilex_verticilata","WL0",24,"WL0_24"
"Ilex","verticilata",9,"ILEVER09 HF DB",42.49823903,-72.20624501,258.138702,"2017-07-20T16:23:25Z","2.5","tom swamp gate12","","Ilex_verticilata","CL1",6,"CL1_6"
"Ilex","verticilata",6,"ILEVER06 HF DB",42.47252201,-72.16940403,277.394897,"2017-07-20T15:49:48Z","3.2","slab city gate23","","Ilex_verticilata","WL0",12,"WL0_12"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CL1",8,"CL1_8"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CS1",2,"CS1_2"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WS0",22,"WS0_22"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","WL0",2,"WL0_2"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","CL0",2,"CL0_2"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WS1",24,"WS1_24"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WL0",13,"WL0_13"
"Prunus","pensylvanica",26,"PRUPEN 26 HF DB",42.50207098,-72.21325002,249.45137,"2017-08-03T15:23:31Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WL0",23,"WL0_23"
"Prunus","pensylvanica",16,"PRUPEN16 HF DB",42.49954602,-72.206833,253.133972,"2017-07-20T17:02:23Z","1.6","tom swamp gate12","","Prunus_pensylvanica","CS0",20,"CS0_20"
"Prunus","pensylvanica",17,"PRUPEN17 HF DB",42.49965004,-72.20684297,252.245026,"2017-07-20T17:04:51Z","3.1+1.7","tom swamp gate12","","Prunus_pensylvanica","WS1",11,"WS1_11"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","WS1",20,"WS1_20"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","CS0",14,"CS0_14"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","CS1",8,"CS1_8"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WS0",17,"WS0_17"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WS0",6,"WS0_6"
"Prunus","pensylvanica",17,"PRUPEN17 HF DB",42.49965004,-72.20684297,252.245026,"2017-07-20T17:04:51Z","3.1+1.7","tom swamp gate12","","Prunus_pensylvanica","WL1",6,"WL1_6"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","CL0",23,"CL0_23"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","CS0",17,"CS0_17"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WL1",11,"WL1_11"
"Prunus","pensylvanica",16,"PRUPEN16 HF DB",42.49954602,-72.206833,253.133972,"2017-07-20T17:02:23Z","1.6","tom swamp gate12","","Prunus_pensylvanica","CS0",9,"CS0_9"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","WL1",22,"WL1_22"
"Prunus","pensylvanica",26,"PRUPEN 26 HF DB",42.50207098,-72.21325002,249.45137,"2017-08-03T15:23:31Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WL1",7,"WL1_7"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","WS0",19,"WS0_19"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WS1",11,"WS1_11"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","WL0",11,"WL0_11"
"Prunus","pensylvanica",16,"PRUPEN16 HF DB",42.49954602,-72.206833,253.133972,"2017-07-20T17:02:23Z","1.6","tom swamp gate12","","Prunus_pensylvanica","CS1",13,"CS1_13"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","WL0",20,"WL0_20"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WL1",12,"WL1_12"
"Prunus","pensylvanica",17,"PRUPEN17 HF DB",42.49965004,-72.20684297,252.245026,"2017-07-20T17:04:51Z","3.1+1.7","tom swamp gate12","","Prunus_pensylvanica","WS1",15,"WS1_15"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","CL0",23,"CL0_23"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WS1",5,"WS1_5"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","CS0",24,"CS0_24"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","CS0",5,"CS0_5"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CS1",9,"CS1_9"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","CL0",13,"CL0_13"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CL1",15,"CL1_15"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","CL1",22,"CL1_22"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","CL1",10,"CL1_10"
