"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"25506","2662","50.5167,7.91667","7.91667","50.5167","320","222","130","1998",113,NA,NA,"Prunus avium"
"25508","2671","50.2333,7.86667","7.86667","50.2333","310","222","130","1998",111,NA,NA,"Prunus avium"
"25509","2672","50.1333,7.75","7.75","50.1333","250","222","130","1998",96,NA,NA,"Prunus avium"
"25510","2674","50.1667,7.73333","7.73333","50.1667","240","222","130","1998",112,NA,NA,"Prunus avium"
"25511","2693","50.4333,7.83333","7.83333","50.4333","250","222","130","1998",108,NA,NA,"Prunus avium"
"25512","2698","49.6333,8.36667","8.36667","49.6333","95","222","130","1998",89,NA,NA,"Prunus avium"
"25513","2703","49.8333,8.01667","8.01667","49.8333","130","222","130","1998",93,NA,NA,"Prunus avium"
"25514","2705","49.7167,8.11667","8.11667","49.7167","200","222","130","1998",97,NA,NA,"Prunus avium"
"25518","2712","49.9333,8.1","8.1","49.9333","140","222","130","1998",95,NA,NA,"Prunus avium"
"25519","2715","49.9667,8.2","8.2","49.9667","200","222","130","1998",96,NA,NA,"Prunus avium"
"25520","2722","49.6667,8.23333","8.23333","49.6667","140","222","130","1998",96,NA,NA,"Prunus avium"
"25521","2733","49.35,8.13333","8.13333","49.35","140","222","130","1998",88,NA,NA,"Prunus avium"
"25522","2736","49.2,7.96667","7.96667","49.2","250","222","130","1998",92,NA,NA,"Prunus avium"
"25523","2739","49.1667,7.88333","7.88333","49.1667","240","222","130","1998",109,NA,NA,"Prunus avium"
"25524","2740","49.0333,8","8","49.0333","160","222","130","1998",104,NA,NA,"Prunus avium"
"25525","2742","49.5833,8.16667","8.16667","49.5833","150","222","130","1998",104,NA,NA,"Prunus avium"
"25528","2752","49.1167,8.15","8.15","49.1167","130","222","130","1998",89,NA,NA,"Prunus avium"
"25529","2754","49.5,7.91667","7.91667","49.5","290","222","130","1998",120,NA,NA,"Prunus avium"
"25530","2762","49.5833,7.7","7.7","49.5833","260","222","130","1998",112,NA,NA,"Prunus avium"
"25531","2763","49.5,7.76667","7.76667","49.5","250","222","130","1998",107,NA,NA,"Prunus avium"
"25532","2764","49.3833,7.63333","7.63333","49.3833","340","222","130","1998",112,NA,NA,"Prunus avium"
"25533","2773","49.45,7.31667","7.31667","49.45","300","222","130","1998",113,NA,NA,"Prunus avium"
"25536","2801","49.3667,8.06667","8.06667","49.3667","170","222","130","1998",101,NA,NA,"Prunus avium"
"25537","2808","49.1167,7.56667","7.56667","49.1167","280","222","130","1998",116,NA,NA,"Prunus avium"
"25539","2831","49.35,7.41667","7.41667","49.35","280","222","130","1998",113,NA,NA,"Prunus avium"
"25540","2842","48.7167,9.21667","9.21667","48.7167","391","222","130","1998",95,NA,NA,"Prunus avium"
"25541","2844","48.7667,9.28333","9.28333","48.7667","285","222","130","1998",89,NA,NA,"Prunus avium"
"25542","2854","48.95,10.1667","10.1667","48.95","500","222","130","1998",111,NA,NA,"Prunus avium"
"25543","2856","48.75,10.3333","10.3333","48.75","520","222","130","1998",113,NA,NA,"Prunus avium"
"25546","2864","48.9333,9.36667","9.36667","48.9333","300","222","130","1998",92,NA,NA,"Prunus avium"
"25547","2866","48.9333,9.75","9.75","48.9333","530","222","130","1998",98,NA,NA,"Prunus avium"
"25548","2867","48.9833,9.36667","9.36667","48.9833","290","222","130","1998",101,NA,NA,"Prunus avium"
"25549","2869","48.9833,9.58333","9.58333","48.9833","290","222","130","1998",104,NA,NA,"Prunus avium"
"25550","2875","48.5167,8.83333","8.83333","48.5167","460","222","130","1998",106,NA,NA,"Prunus avium"
"25553","2884","49.1833,10.15","10.15","49.1833","450","222","130","1998",135,NA,NA,"Prunus avium"
"25554","2886","49.25,9.95","9.95","49.25","440","222","130","1998",101,NA,NA,"Prunus avium"
"25555","2893","49.1333,10.1833","10.1833","49.1333","460","222","130","1998",112,NA,NA,"Prunus avium"
"25556","2899","48.7333,9.26667","9.26667","48.7333","410","222","130","1998",93,NA,NA,"Prunus avium"
"25558","2908","48.6833,9.51667","9.51667","48.6833","350","222","130","1998",99,NA,NA,"Prunus avium"
"25559","2916","48.6833,10.1667","10.1667","48.6833","490","222","130","1998",111,NA,NA,"Prunus avium"
"25560","2923","49.2167,9.1","9.1","49.2167","200","222","130","1998",96,NA,NA,"Prunus avium"
"25561","2930","49.0833,9.1","9.1","49.0833","200","222","130","1998",96,NA,NA,"Prunus avium"
"25563","2937","49.15,9.28333","9.28333","49.15","220","222","130","1998",108,NA,NA,"Prunus avium"
"25564","2943","49.3833,9.7","9.7","49.3833","240","222","130","1998",106,NA,NA,"Prunus avium"
"25565","2953","48.8667,8.86667","8.86667","48.8667","350","222","130","1998",91,NA,NA,"Prunus avium"
"25566","2954","48.7667,8.93333","8.93333","48.7667","410","222","130","1998",98,NA,NA,"Prunus avium"
"25567","2958","48.9667,9.13333","9.13333","48.9667","200","222","130","1998",97,NA,NA,"Prunus avium"
"25568","2959","49.05,9.1","9.1","49.05","220","222","130","1998",97,NA,NA,"Prunus avium"
"25569","2976","49.4833,9.76667","9.76667","49.4833","250","222","130","1998",104,NA,NA,"Prunus avium"
"25570","2985","48.65,9.46667","9.46667","48.65","310","222","130","1998",99,NA,NA,"Prunus avium"
"25571","2990","48.6167,9.53333","9.53333","48.6167","380","222","130","1998",94,NA,NA,"Prunus avium"
"25572","2994","49.2333,9.63333","9.63333","49.2333","340","222","130","1998",95,NA,NA,"Prunus avium"
"25573","2997","49.15,9.61667","9.61667","49.15","460","222","130","1998",98,NA,NA,"Prunus avium"
"25575","3007","49.0167,9.9","9.9","49.0167","410","222","130","1998",111,NA,NA,"Prunus avium"
"25577","3018","48.5,10.1167","10.1167","48.5","460","222","130","1998",113,NA,NA,"Prunus avium"
"25580","3063","49.2167,8.51667","8.51667","49.2167","110","222","130","1998",91,NA,NA,"Prunus avium"
"25581","3069","49.5333,9.31667","9.31667","49.5333","340","222","130","1998",103,NA,NA,"Prunus avium"
"25582","3071","49.3667,9.61667","9.61667","49.3667","240","222","130","1998",92,NA,NA,"Prunus avium"
"25583","3076","49.4667,9.58333","9.58333","49.4667","340","222","130","1998",110,NA,NA,"Prunus avium"
"25584","3081","49.2833,8.73333","8.73333","49.2833","140","222","130","1998",109,NA,NA,"Prunus avium"
"25585","3083","49.3333,8.75","8.75","49.3333","200","222","130","1998",98,NA,NA,"Prunus avium"
"25586","3088","49.3833,8.8","8.8","49.3833","130","222","130","1998",91,NA,NA,"Prunus avium"
"25587","3091","49.2667,8.75","8.75","49.2667","180","222","130","1998",100,NA,NA,"Prunus avium"
"25588","3097","49.0333,8.7","8.7","49.0333","180","222","130","1998",91,NA,NA,"Prunus avium"
"25589","3099","49.0833,8.38333","8.38333","49.0833","110","222","130","1998",90,NA,NA,"Prunus avium"
"25590","3103","49.0167,8.5","8.5","49.0167","120","222","130","1998",93,NA,NA,"Prunus avium"
"25591","3118","49.4833,8.66667","8.66667","49.4833","120","222","130","1998",94,NA,NA,"Prunus avium"
"25592","3124","49.4667,9.21667","9.21667","49.4667","390","222","130","1998",105,NA,NA,"Prunus avium"
"25594","3133","48.9,8.56667","8.56667","48.9","200","222","130","1998",95,NA,NA,"Prunus avium"
"25595","3135","48.8333,8.5","8.5","48.8333","370","222","130","1998",97,NA,NA,"Prunus avium"
"25598","3143","49.3333,8.91667","8.91667","49.3333","210","222","130","1998",100,NA,NA,"Prunus avium"
"25599","3146","49.3333,8.95","8.95","49.3333","200","222","130","1998",101,NA,NA,"Prunus avium"
"25600","3149","49.0833,8.85","8.85","49.0833","200","222","130","1998",93,NA,NA,"Prunus avium"
"25602","3162","49.7,9.8","9.8","49.7","340","222","130","1998",113,NA,NA,"Prunus avium"
"25603","3170","49.6667,9.65","9.65","49.6667","190","222","130","1998",99,NA,NA,"Prunus avium"
"25604","3172","49.7667,9.51667","9.51667","49.7667","200","222","130","1998",108,NA,NA,"Prunus avium"
"25606","3180","48.7167,8.16667","8.16667","48.7167","180","222","130","1998",92,NA,NA,"Prunus avium"
"25607","3185","47.8333,8.53333","8.53333","47.8333","710","222","130","1998",118,NA,NA,"Prunus avium"
"25609","3215","47.9833,7.96667","7.96667","47.9833","390","222","130","1998",100,NA,NA,"Prunus avium"
"25613","3229","47.7333,9.06667","9.06667","47.7333","440","222","130","1998",95,NA,NA,"Prunus avium"
"25614","3230","47.7,9.2","9.2","47.7","410","222","130","1998",102,NA,NA,"Prunus avium"
"25616","3235","47.8167,8.66667","8.66667","47.8167","650","222","130","1998",108,NA,NA,"Prunus avium"
"25617","3236","47.6667,9.18333","9.18333","47.6667","440","222","130","1998",98,NA,NA,"Prunus avium"
"25620","3250","47.75,7.8","7.8","47.75","690","222","130","1998",118,NA,NA,"Prunus avium"
"25621","3282","48.5333,8.08333","8.08333","48.5333","190","222","130","1998",89,NA,NA,"Prunus avium"
"25622","3290","48.8,8.31667","8.31667","48.8","150","222","130","1998",93,NA,NA,"Prunus avium"
"25623","3332","47.7167,8.43333","8.43333","47.7167","450","222","130","1998",106,NA,NA,"Prunus avium"
"25624","3340","48.2833,8.08333","8.08333","48.2833","220","222","130","1998",96,NA,NA,"Prunus avium"
"25625","3369","48.6333,8.63333","8.63333","48.6333","630","222","130","1998",112,NA,NA,"Prunus avium"
"25628","3378","48.2833,9.71667","9.71667","48.2833","510","222","130","1998",105,NA,NA,"Prunus avium"
"25629","3388","48.4667,8.43333","8.43333","48.4667","650","222","130","1998",108,NA,NA,"Prunus avium"
"25630","3390","48.4167,8.46667","8.46667","48.4167","670","222","130","1998",115,NA,NA,"Prunus avium"
"25631","3392","48.4167,8.5","8.5","48.4167","600","222","130","1998",113,NA,NA,"Prunus avium"
"25632","3396","48.3167,9.06667","9.06667","48.3167","630","222","130","1998",110,NA,NA,"Prunus avium"
"25634","3426","48.4833,9.41667","9.41667","48.4833","460","222","130","1998",96,NA,NA,"Prunus avium"
"25635","3434","48.3,8.56667","8.56667","48.3","640","222","130","1998",121,NA,NA,"Prunus avium"
"25636","3435","48.1667,8.63333","8.63333","48.1667","600","222","130","1998",114,NA,NA,"Prunus avium"
"25637","3451","48.0667,9.18333","9.18333","48.0667","620","222","130","1998",120,NA,NA,"Prunus avium"
"25639","3498","48.5833,11.0833","11.0833","48.5833","410","222","130","1998",113,NA,NA,"Prunus avium"
"25640","3510","47.7833,12","12","47.7833","520","222","130","1998",125,NA,NA,"Prunus avium"
"25641","3526","48.3833,11.4167","11.4167","48.3833","470","222","130","1998",113,NA,NA,"Prunus avium"
"25642","3534","48.05,11.95","11.95","48.05","530","222","130","1998",106,NA,NA,"Prunus avium"
"25643","3542","48.3833,12.1833","12.1833","48.3833","460","222","130","1998",105,NA,NA,"Prunus avium"
"25644","3543","48.5167,11.7667","11.7667","48.5167","500","222","130","1998",108,NA,NA,"Prunus avium"
"25645","3545","48.4667,11.9333","11.9333","48.4667","420","222","130","1998",110,NA,NA,"Prunus avium"
"25647","3558","47.45,11.2667","11.2667","47.45","910","222","130","1998",114,NA,NA,"Prunus avium"
"25648","3575","48.05,11.1","11.1","48.05","550","222","130","1998",115,NA,NA,"Prunus avium"
"25649","3601","48.35,12.45","12.45","48.35","460","222","130","1998",100,NA,NA,"Prunus avium"
"25651","3618","47.75,12.1167","12.1167","47.75","510","222","130","1998",105,NA,NA,"Prunus avium"
"25652","3633","48.6333,11.3167","11.3167","48.6333","420","222","130","1998",103,NA,NA,"Prunus avium"
"25656","3661","48.0833,12.5667","12.5667","48.0833","480","222","130","1998",120,NA,NA,"Prunus avium"
"25657","3676","47.7833,11.3333","11.3333","47.7833","600","222","130","1998",115,NA,NA,"Prunus avium"
"25658","3693","48.8333,12.9667","12.9667","48.8333","310","222","130","1998",112,NA,NA,"Prunus avium"
"25659","3694","48.8833,12.6","12.6","48.8833","330","222","130","1998",102,NA,NA,"Prunus avium"
"25660","3701","49.0667,12.6167","12.6167","49.0667","530","222","130","1998",115,NA,NA,"Prunus avium"
"25661","3703","48.85,13.15","13.15","48.85","450","222","130","1998",113,NA,NA,"Prunus avium"
"25662","3705","48.8167,12.8","12.8","48.8167","320","222","130","1998",108,NA,NA,"Prunus avium"
"25663","3723","48.85,13.3333","13.3333","48.85","560","222","130","1998",112,NA,NA,"Prunus avium"
"25664","3733","48.4,13.3167","13.3167","48.4","320","222","130","1998",106,NA,NA,"Prunus avium"
"25665","3738","48.9333,11.8667","11.8667","48.9333","480","222","130","1998",113,NA,NA,"Prunus avium"
"25667","3753","48.6333,12.35","12.35","48.6333","370","222","130","1998",110,NA,NA,"Prunus avium"
"25668","3755","48.5667,11.75","11.75","48.5667","450","222","130","1998",109,NA,NA,"Prunus avium"
"25669","3773","48.4833,13.4333","13.4333","48.4833","310","222","130","1998",108,NA,NA,"Prunus avium"
"25670","3775","48.3,13.15","13.15","48.3","340","222","130","1998",103,NA,NA,"Prunus avium"
"25672","3778","48.3333,13.1167","13.1167","48.3333","380","222","130","1998",102,NA,NA,"Prunus avium"
"25673","3781","48.4,13","13","48.4","400","222","130","1998",111,NA,NA,"Prunus avium"
"25676","3827","48.75,13.5167","13.5167","48.75","440","222","130","1998",110,NA,NA,"Prunus avium"
"25679","3846","49.6,11.75","11.75","49.6","460","222","130","1998",114,NA,NA,"Prunus avium"
"25681","3858","49.1667,11.9667","11.9667","49.1667","340","222","130","1998",112,NA,NA,"Prunus avium"
"25682","3876","49.8667,11.9","11.9","49.8667","460","222","130","1998",115,NA,NA,"Prunus avium"
"25683","3877","49.95,12.0333","12.0333","49.95","620","222","130","1998",122,NA,NA,"Prunus avium"
"25684","3884","49.1667,11.45","11.45","49.1667","400","222","130","1998",101,NA,NA,"Prunus avium"
"25687","3911","49.1,11.8167","11.8167","49.1","460","222","130","1998",116,NA,NA,"Prunus avium"
"25690","3926","49,11.9167","11.9167","49","500","222","130","1998",113,NA,NA,"Prunus avium"
"25691","3934","49.0667,12.0167","12.0167","49.0667","430","222","130","1998",108,NA,NA,"Prunus avium"
"25694","3947","49.1,12.4833","12.4833","49.1","570","222","130","1998",112,NA,NA,"Prunus avium"
"25695","3972","50,12.3","12.3","50","480","222","130","1998",116,NA,NA,"Prunus avium"
"25696","3974","49.9167,12.3833","12.3833","49.9167","530","222","130","1998",119,NA,NA,"Prunus avium"
"25698","3978","49.6333,12.2667","12.2667","49.6333","450","222","130","1998",115,NA,NA,"Prunus avium"
"25699","3983","49.6167,12.35","12.35","49.6167","570","222","130","1998",118,NA,NA,"Prunus avium"
"25700","3987","49.3833,12.7167","12.7167","49.3833","520","222","130","1998",117,NA,NA,"Prunus avium"
"25701","3993","50.3167,11.9167","11.9167","50.3167","500","222","130","1998",113,NA,NA,"Prunus avium"
"25702","3995","50,12.0833","12.0833","50","530","222","130","1998",115,NA,NA,"Prunus avium"
"25703","4008","49.9167,11.0167","11.0167","49.9167","310","222","130","1998",100,NA,NA,"Prunus avium"
"25704","4012","49.9167,11","11","49.9167","290","222","130","1998",107,NA,NA,"Prunus avium"
"25705","4022","49.9333,11.6167","11.6167","49.9333","380","222","130","1998",112,NA,NA,"Prunus avium"
"25707","4039","50.3667,10.8","10.8","50.3667","340","222","130","1998",115,NA,NA,"Prunus avium"
"25708","4054","49.9333,11.2833","11.2833","49.9333","400","222","130","1998",114,NA,NA,"Prunus avium"
"25709","4059","49.7,11.2833","11.2833","49.7","520","222","130","1998",113,NA,NA,"Prunus avium"
"25710","4065","49.7,10.8167","10.8167","49.7","270","222","130","1998",99,NA,NA,"Prunus avium"
"25712","4070","50.2667,11.85","11.85","50.2667","550","222","130","1998",118,NA,NA,"Prunus avium"
"25714","4076","50.2,11.2667","11.2667","50.2","300","222","130","1998",108,NA,NA,"Prunus avium"
"25715","4080","50.3667,11.5167","11.5167","50.3667","590","222","130","1998",121,NA,NA,"Prunus avium"
"25716","4092","50.0833,11.35","11.35","50.0833","330","222","130","1998",115,NA,NA,"Prunus avium"
"25718","4100","50.0167,11.25","11.25","50.0167","480","222","130","1998",123,NA,NA,"Prunus avium"
"25719","4104","50.1667,11.0333","11.0333","50.1667","290","222","130","1998",112,NA,NA,"Prunus avium"
"25720","4109","50.05,11.15","11.15","50.05","490","222","130","1998",117,NA,NA,"Prunus avium"
"25721","4117","50.35,11.65","11.65","50.35","530","222","130","1998",104,NA,NA,"Prunus avium"
"25722","4123","50.3167,11.75","11.75","50.3167","510","222","130","1998",117,NA,NA,"Prunus avium"
"25723","4125","49.7333,11.2833","11.2833","49.7333","500","222","130","1998",121,NA,NA,"Prunus avium"
"25725","4146","50.0333,11","11","50.0333","320","222","130","1998",108,NA,NA,"Prunus avium"
"25731","4190","49.5833,11.2","11.2","49.5833","340","222","130","1998",110,NA,NA,"Prunus avium"
"25732","4198","49.1667,10.3333","10.3333","49.1667","450","222","130","1998",113,NA,NA,"Prunus avium"
"25733","4205","49.5,10.8","10.8","49.5","310","222","130","1998",105,NA,NA,"Prunus avium"
"25734","4213","49.5167,11.4167","11.4167","49.5167","340","222","130","1998",109,NA,NA,"Prunus avium"
"25735","4231","49.45,10.6","10.6","49.45","330","222","130","1998",111,NA,NA,"Prunus avium"
"25736","4239","49.4,11.4","11.4","49.4","450","222","130","1998",111,NA,NA,"Prunus avium"
"25738","4255","49.6333,10.2333","10.2333","49.6333","280","222","130","1998",105,NA,NA,"Prunus avium"
"25739","4256","49.45,10.3167","10.3167","49.45","350","222","130","1998",100,NA,NA,"Prunus avium"
"25743","4270","49.9833,9.15","9.15","49.9833","120","222","130","1998",96,NA,NA,"Prunus avium"
"25744","4283","50.0833,9.25","9.25","50.0833","200","222","130","1998",97,NA,NA,"Prunus avium"
"25745","4285","49.9667,9.21667","9.21667","49.9667","150","222","130","1998",82,NA,NA,"Prunus avium"
"25747","4304","50.1667,10.1667","10.1667","50.1667","310","222","130","1998",110,NA,NA,"Prunus avium"
"25749","4325","50.0333,10.8333","10.8333","50.0333","270","222","130","1998",107,NA,NA,"Prunus avium"
"25751","4333","50.1,9.65","9.65","50.1","180","222","130","1998",100,NA,NA,"Prunus avium"
"25753","4340","49.95,10.2833","10.2833","49.95","220","222","130","1998",100,NA,NA,"Prunus avium"
"25754","4342","49.95,10.4167","10.4167","49.95","290","222","130","1998",105,NA,NA,"Prunus avium"
"25755","4347","50.1167,9.9","9.9","50.1167","180","222","130","1998",110,NA,NA,"Prunus avium"
"25756","4354","49.9667,10.6833","10.6833","49.9667","230","222","130","1998",95,NA,NA,"Prunus avium"
"25758","4386","49.7167,10.2167","10.2167","49.7167","230","222","130","1998",95,NA,NA,"Prunus avium"
"25760","4395","50.2667,10.5333","10.5333","50.2667","300","222","130","1998",109,NA,NA,"Prunus avium"
"25762","4397","50.3333,10.35","10.35","50.3333","270","222","130","1998",115,NA,NA,"Prunus avium"
"25763","4409","49.9,9.66667","9.66667","49.9","270","222","130","1998",115,NA,NA,"Prunus avium"
"25764","4412","50.4,10.35","10.35","50.4","310","222","130","1998",113,NA,NA,"Prunus avium"
"25765","4415","50.5333,10.15","10.15","50.5333","440","222","130","1998",115,NA,NA,"Prunus avium"
"25767","4427","49.8333,9.13333","9.13333","49.8333","120","222","130","1998",91,NA,NA,"Prunus avium"
"25768","4434","49.7,10.0167","10.0167","49.7","190","222","130","1998",101,NA,NA,"Prunus avium"
"25769","4445","49.8833,10.0333","10.0333","49.8833","260","222","130","1998",105,NA,NA,"Prunus avium"
"25770","4452","49.7833,9.76667","9.76667","49.7833","250","222","130","1998",103,NA,NA,"Prunus avium"
"25772","4456","48.45,10.2667","10.2667","48.45","450","222","130","1998",109,NA,NA,"Prunus avium"
"25773","4495","48.4333,10.4167","10.4167","48.4333","460","222","130","1998",106,NA,NA,"Prunus avium"
"25774","4506","48.1667,10.1167","10.1167","48.1667","530","222","130","1998",111,NA,NA,"Prunus avium"
"25775","4509","48.15,10.1667","10.1667","48.15","570","222","130","1998",113,NA,NA,"Prunus avium"
"25776","4517","47.7167,10.2333","10.2333","47.7167","900","222","130","1998",127,NA,NA,"Prunus avium"
"25777","4594","48.5833,10.75","10.75","48.5833","450","222","130","1998",106,NA,NA,"Prunus avium"
"25778","4595","47.6,9.9","9.9","47.6","760","222","130","1998",109,NA,NA,"Prunus avium"
"25780","4603","49.1667,7.31667","7.31667","49.1667","240","222","130","1998",110,NA,NA,"Prunus avium"
"25781","4611","49.4667,6.48333","6.48333","49.4667","380","222","130","1998",113,NA,NA,"Prunus avium"
"25782","4614","49.5,6.4","6.4","49.5","250","222","130","1998",111,NA,NA,"Prunus avium"
"25783","4615","49.4833,6.86667","6.86667","49.4833","250","222","130","1998",114,NA,NA,"Prunus avium"
"25785","4641","49.4167,6.91667","6.91667","49.4167","220","222","130","1998",104,NA,NA,"Prunus avium"
"25786","4643","49.4667,6.9","6.9","49.4667","260","222","130","1998",114,NA,NA,"Prunus avium"
"25787","4653","49.25,7.15","7.15","49.25","255","222","130","1998",110,NA,NA,"Prunus avium"
"25788","4664","49.6,7","7","49.6","440","222","130","1998",110,NA,NA,"Prunus avium"
"25790","4680","52.3833,13.6167","13.6167","52.3833","45","222","130","1998",106,NA,NA,"Prunus avium"
"25791","4703","52.9667,14.0833","14.0833","52.9667","35","222","130","1998",104,NA,NA,"Prunus avium"
"25792","4714","52.7333,14.2167","14.2167","52.7333","5","222","130","1998",113,NA,NA,"Prunus avium"
"25793","4757","52.1167,12.4667","12.4667","52.1167","187","222","130","1998",102,NA,NA,"Prunus avium"
"25796","4798","52.7833,13.8333","13.8333","52.7833","70","222","130","1998",111,NA,NA,"Prunus avium"
"25797","4805","52.1833,14.5833","14.5833","52.1833","75","222","130","1998",105,NA,NA,"Prunus avium"
"25798","4813","51.5667,13.55","13.55","51.5667","95","222","130","1998",104,NA,NA,"Prunus avium"
"25799","4822","51.7333,14.5833","14.5833","51.7333","80","222","130","1998",101,NA,NA,"Prunus avium"
"25800","4824","51.6167,14.7167","14.7167","51.6167","130","222","130","1998",101,NA,NA,"Prunus avium"
"25803","4846","53.0333,13.05","13.05","53.0333","70","222","130","1998",107,NA,NA,"Prunus avium"
"25805","4866","51.8167,13.2333","13.2333","51.8167","80","222","130","1998",102,NA,NA,"Prunus avium"
"25807","4942","52.9,12.8167","12.8167","52.9","40","222","130","1998",110,NA,NA,"Prunus avium"
"25810","4958","52.8667,13.3833","13.3833","52.8667","45","222","130","1998",108,NA,NA,"Prunus avium"
"25811","4967","52.9833,12.0667","12.0667","52.9833","40","222","130","1998",108,NA,NA,"Prunus avium"
"25812","4979","52.2833,13.0333","13.0333","52.2833","50","222","130","1998",111,NA,NA,"Prunus avium"
"25814","4990","53.3167,13.9","13.9","53.3167","40","222","130","1998",115,NA,NA,"Prunus avium"
"25816","5021","52.55,14.55","14.55","52.55","10","222","130","1998",110,NA,NA,"Prunus avium"
"25817","5032","51.45,13.8833","13.8833","51.45","100","222","130","1998",110,NA,NA,"Prunus avium"
"25818","5043","52.5167,14.1167","14.1167","52.5167","60","222","130","1998",114,NA,NA,"Prunus avium"
"25819","5074","54.1,13.4","13.4","54.1","2","222","130","1998",113,NA,NA,"Prunus avium"
"25820","5084","53.5833,11.4167","11.4167","53.5833","45","222","130","1998",110,NA,NA,"Prunus avium"
"25822","5086","53.65,11.3833","11.3833","53.65","60","222","130","1998",110,NA,NA,"Prunus avium"
"25823","5128","53.8667,13.15","13.15","53.8667","25","222","130","1998",112,NA,NA,"Prunus avium"
"25824","5158","53.8167,12.0667","12.0667","53.8167","15","222","130","1998",112,NA,NA,"Prunus avium"
"25825","5159","53.7833,12.2","12.2","53.7833","10","222","130","1998",108,NA,NA,"Prunus avium"
"25826","5171","53.4,10.6833","10.6833","53.4","45","222","130","1998",107,NA,NA,"Prunus avium"
"25827","5180","53.2667,11.0833","11.0833","53.2667","13","222","130","1998",100,NA,NA,"Prunus avium"
"25829","5213","53.45,12.2667","12.2667","53.45","75","222","130","1998",109,NA,NA,"Prunus avium"
"25831","5231","53.3167,11.9333","11.9333","53.3167","80","222","130","1998",108,NA,NA,"Prunus avium"
"25832","5250","54.2167,12.6833","12.6833","54.2167","25","222","130","1998",116,NA,NA,"Prunus avium"
"25836","5305","53.4833,13.45","13.45","53.4833","105","222","130","1998",115,NA,NA,"Prunus avium"
"25837","5321","53.7833,12.5833","12.5833","53.7833","20","222","130","1998",114,NA,NA,"Prunus avium"
"25838","5325","53.9667,12.55","12.55","53.9667","35","222","130","1998",114,NA,NA,"Prunus avium"
"25843","5402","50.5333,12.5667","12.5667","50.5333","595","222","130","1998",121,NA,NA,"Prunus avium"
"25844","5413","50.5333,12.3","12.3","50.5333","440","222","130","1998",113,NA,NA,"Prunus avium"
"25845","5414","51.1833,14.4333","14.4333","51.1833","190","222","130","1998",107,NA,NA,"Prunus avium"
"25846","5415","51.25,14.4667","14.4667","51.25","201","222","130","1998",108,NA,NA,"Prunus avium"
"25848","5427","51.1,12.3167","12.3167","51.1","150","222","130","1998",110,NA,NA,"Prunus avium"
"25849","5436","50.85,12.7333","12.7333","50.85","345","222","130","1998",105,NA,NA,"Prunus avium"
"25850","5438","50.9167,12.8167","12.8167","50.9167","320","222","130","1998",106,NA,NA,"Prunus avium"
"25852","5457","51.1167,13.1167","13.1167","51.1167","210","222","130","1998",97,NA,NA,"Prunus avium"
"25853","5460","51.1167,13.1833","13.1833","51.1167","220","222","130","1998",100,NA,NA,"Prunus avium"
"25854","5477","50.9,13.2333","13.2333","50.9","400","222","130","1998",111,NA,NA,"Prunus avium"
"25855","5488","50.9833,13.6833","13.6833","50.9833","275","222","130","1998",95,NA,NA,"Prunus avium"
"25856","5493","50.9667,13.7333","13.7333","50.9667","290","222","130","1998",96,NA,NA,"Prunus avium"
"25862","5511","51.1167,12.8","12.8","51.1167","190","222","130","1998",108,NA,NA,"Prunus avium"
"25863","5518","51.1333,12.8","12.8","51.1333","200","222","130","1998",104,NA,NA,"Prunus avium"
"25864","5522","51.35,13.55","13.55","51.35","110","222","130","1998",105,NA,NA,"Prunus avium"
"25867","5550","50.9833,14.8","14.8","50.9833","310","222","130","1998",104,NA,NA,"Prunus avium"
"25870","5570","51.2,13.4167","13.4167","51.2","130","222","130","1998",104,NA,NA,"Prunus avium"
"25871","5576","51.0667,13.2667","13.2667","51.0667","245","222","130","1998",99,NA,NA,"Prunus avium"
"25872","5578","51.2167,13.3667","13.3667","51.2167","140","222","130","1998",99,NA,NA,"Prunus avium"
"25873","5583","51.3,14.6667","14.6667","51.3","145","222","130","1998",105,NA,NA,"Prunus avium"
"25874","5621","51.0333,12.8","12.8","51.0333","180","222","130","1998",109,NA,NA,"Prunus avium"
"25877","5650","51.4,14.7833","14.7833","51.4","145","222","130","1998",106,NA,NA,"Prunus avium"
"25878","5651","51.5333,14.5667","14.5667","51.5333","145","222","130","1998",110,NA,NA,"Prunus avium"
"25879","5659","51.3333,12.6167","12.6167","51.3333","150","222","130","1998",103,NA,NA,"Prunus avium"
"25880","5670","50.7333,13.0333","13.0333","50.7333","450","222","130","1998",112,NA,NA,"Prunus avium"
"25882","5693","51.7333,11.5","11.5","51.7333","115","222","130","1998",106,NA,NA,"Prunus avium"
"25884","5720","52.2167,12.1667","12.1667","52.2167","80","222","130","1998",99,NA,NA,"Prunus avium"
"25885","5729","52.1333,11.8333","11.8333","52.1333","60","222","130","1998",98,NA,NA,"Prunus avium"
"25887","5788","52.3833,11.4667","11.4667","52.3833","75","222","130","1998",95,NA,NA,"Prunus avium"
"25888","5793","52.2,11.3333","11.3333","52.2","130","222","130","1998",108,NA,NA,"Prunus avium"
"25889","5808","51.7333,13.0333","13.0333","51.7333","75","222","130","1998",98,NA,NA,"Prunus avium"
"25891","5828","52.6333,11.0833","11.0833","52.6333","47","222","130","1998",95,NA,NA,"Prunus avium"
"25893","5854","51.1333,11.7333","11.7333","51.1333","185","222","130","1998",96,NA,NA,"Prunus avium"
