"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"12380","3945","48.9,11.6167","11.6167","48.9","400","120","0","1966",142,118,-24
"12392","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1966",134,135,1
"12400","4015","49.8667,11","11","49.8667","290","120","0","1966",119,124,5
"12402","4045","50.2667,11.15","11.15","50.2667","380","120","0","1966",113,122,9
"12403","4046","50.2167,11.1333","11.1333","50.2167","330","120","0","1966",112,123,11
"12405","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1966",132,124,-8
"12406","4055","49.95,11.1667","11.1667","49.95","450","120","0","1966",122,128,6
"12436","4157","50.1,11.8833","11.8833","50.1","620","120","0","1966",138,147,9
"12442","4172","49.3333,10.8","10.8","49.3333","400","120","0","1966",117,128,11
"12457","4239","49.4,11.4","11.4","49.4","450","120","0","1966",107,129,22
"12459","4256","49.45,10.3167","10.3167","49.45","350","120","0","1966",127,138,11
"12474","4340","49.95,10.2833","10.2833","49.95","220","120","0","1966",126,130,4
"12482","4364","50.15,10.4333","10.4333","50.15","290","120","0","1966",118,129,11
"12496","4434","49.7,10.0167","10.0167","49.7","190","120","0","1966",113,128,15
"12514","4492","47.5667,10.7","10.7","47.5667","810","120","0","1966",121,124,3
"12516","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1966",135,147,12
"12520","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1966",149,129,-20
"12550","4632","49.1667,7.05","7.05","49.1667","230","120","0","1966",141,130,-11
"12587","142","54.5,11.1","11.1","54.5","6","120","0","1967",135,138,3
"12596","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1967",123,135,12
"12608","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1967",131,131,0
"12643","427","52.4,9.45","9.45","52.4","50","120","0","1967",127,125,-2
"12653","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1967",118,134,16
"12660","498","51.5,10.1833","10.1833","51.5","210","120","0","1967",126,142,16
"12702","766","53.1333,10.6","10.6","53.1333","50","120","0","1967",126,134,8
"12706","784","52.8,10.6333","10.6333","52.8","70","120","0","1967",131,140,9
"12717","855","53.5667,9.51667","9.51667","53.5667","20","120","0","1967",132,143,11
"12730","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1967",135,141,6
"12757","1111","52.4333,10.85","10.85","52.4333","60","120","0","1967",113,131,18
"12759","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1967",129,132,3
"12762","1127","52.1667,10.55","10.55","52.1667","80","120","0","1967",104,131,27
"12777","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1967",126,130,4
"12876","1876","51.4,7.43333","7.43333","51.4","120","120","0","1967",88,129,41
"12914","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1967",130,136,6
"12924","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1967",122,133,11
"12938","2496","49.75,7.3","7.3","49.75","450","120","0","1967",120,136,16
"12951","2568","49.75,6.65","6.65","49.75","260","120","0","1967",118,125,7
"12979","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1967",135,125,-10
"12980","2763","49.5,7.76667","7.76667","49.5","250","120","0","1967",110,124,14
"12984","2842","48.7167,9.21667","9.21667","48.7167","391","120","0","1967",105,132,27
"12992","2886","49.25,9.95","9.95","49.25","440","120","0","1967",130,136,6
"13018","2958","48.9667,9.13333","9.13333","48.9667","200","120","0","1967",106,98,-8
"13025","2985","48.65,9.46667","9.46667","48.65","310","120","0","1967",120,132,12
"13030","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1967",115,123,8
"13033","3018","48.5,10.1167","10.1167","48.5","460","120","0","1967",111,134,23
"13034","3023","49.0667,8.8","8.8","49.0667","190","120","0","1967",104,118,14
"13041","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1967",117,150,33
"13043","3087","49.25,8.73333","8.73333","49.25","140","120","0","1967",110,130,20
"13044","3091","49.2667,8.75","8.75","49.2667","180","120","0","1967",144,112,-32
"13049","3105","48.9667,8.3","8.3","48.9667","120","120","0","1967",123,118,-5
"13063","3173","48.7667,8.25","8.25","48.7667","180","120","0","1967",128,136,8
"13070","3230","47.7,9.2","9.2","47.7","410","120","0","1967",132,111,-21
"13094","3346","48.2833,8.85","8.85","48.2833","520","120","0","1967",120,136,16
"13103","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1967",121,135,14
"13113","3422","48.4,9.2","9.2","48.4","800","120","0","1967",159,163,4
"13116","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1967",111,116,5
"13143","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1967",131,135,4
"13144","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1967",124,140,16
"13149","3533","48.0333,11.9","11.9","48.0333","550","120","0","1967",119,121,2
"13152","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1967",118,133,15
"13171","3630","47.8333,10.8","10.8","47.8333","830","120","0","1967",129,133,4
"13172","3633","48.6333,11.3167","11.3167","48.6333","420","120","0","1967",110,132,22
"13182","3659","47.8167,12.65","12.65","47.8167","610","120","0","1967",129,111,-18
"13194","3694","48.8833,12.6","12.6","48.8833","330","120","0","1967",110,118,8
"13219","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1967",130,136,6
"13224","3827","48.75,13.5167","13.5167","48.75","440","120","0","1967",117,122,5
"13237","3876","49.8667,11.9","11.9","49.8667","460","120","0","1967",122,134,12
"13238","3884","49.1667,11.45","11.45","49.1667","400","120","0","1967",137,139,2
"13247","3945","48.9,11.6167","11.6167","48.9","400","120","0","1967",146,127,-19
"13262","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1967",126,135,9
"13265","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1967",115,135,20
"13267","4015","49.8667,11","11","49.8667","290","120","0","1967",126,128,2
"13270","4045","50.2667,11.15","11.15","50.2667","380","120","0","1967",114,123,9
"13271","4046","50.2167,11.1333","11.1333","50.2167","330","120","0","1967",113,124,11
"13274","4055","49.95,11.1667","11.1667","49.95","450","120","0","1967",128,130,2
"13300","4157","50.1,11.8833","11.8833","50.1","620","120","0","1967",132,141,9
"13305","4172","49.3333,10.8","10.8","49.3333","400","120","0","1967",122,134,12
"13321","4239","49.4,11.4","11.4","49.4","450","120","0","1967",117,131,14
"13322","4240","49.3833,10.3333","10.3333","49.3833","440","120","0","1967",153,142,-11
"13327","4256","49.45,10.3167","10.3167","49.45","350","120","0","1967",129,134,5
"13339","4340","49.95,10.2833","10.2833","49.95","220","120","0","1967",116,126,10
"13345","4364","50.15,10.4333","10.4333","50.15","290","120","0","1967",123,126,3
"13350","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1967",161,136,-25
"13358","4434","49.7,10.0167","10.0167","49.7","190","120","0","1967",110,128,18
"13377","4492","47.5667,10.7","10.7","47.5667","810","120","0","1967",132,130,-2
"13378","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1967",116,136,20
"13383","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1967",130,145,15
"13406","4632","49.1667,7.05","7.05","49.1667","230","120","0","1967",136,129,-7
"13440","142","54.5,11.1","11.1","54.5","6","120","0","1968",121,133,12
"13459","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1968",119,121,2
"13488","427","52.4,9.45","9.45","52.4","50","120","0","1968",123,120,-3
"13497","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1968",111,128,17
"13506","498","51.5,10.1833","10.1833","51.5","210","120","0","1968",112,128,16
"13548","766","53.1333,10.6","10.6","53.1333","50","120","0","1968",111,138,27
"13552","784","52.8,10.6333","10.6333","52.8","70","120","0","1968",147,155,8
"13569","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1968",112,116,4
"13591","1111","52.4333,10.85","10.85","52.4333","60","120","0","1968",111,122,11
"13594","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1968",109,124,15
"13597","1127","52.1667,10.55","10.55","52.1667","80","120","0","1968",108,130,22
"13609","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1968",110,123,13
"13702","1713","51.5833,9.3","9.3","51.5833","230","120","0","1968",118,111,-7
"13753","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1968",110,121,11
"13758","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1968",131,138,7
"13766","2049","50.1167,8.91667","8.91667","50.1167","110","120","0","1968",114,118,4
"13862","2496","49.75,7.3","7.3","49.75","450","120","0","1968",108,135,27
"13876","2568","49.75,6.65","6.65","49.75","260","120","0","1968",108,124,16
"13907","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1968",125,117,-8
"13908","2763","49.5,7.76667","7.76667","49.5","250","120","0","1968",107,114,7
"13949","2958","48.9667,9.13333","9.13333","48.9667","200","120","0","1968",109,119,10
"13962","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1968",120,133,13
"13965","3018","48.5,10.1167","10.1167","48.5","460","120","0","1968",124,130,6
"13966","3023","49.0667,8.8","8.8","49.0667","190","120","0","1968",108,116,8
"13970","3065","49.4,9.4","9.4","49.4","230","120","0","1968",120,130,10
"13973","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1968",109,109,0
"13976","3087","49.25,8.73333","8.73333","49.25","140","120","0","1968",100,126,26
"13977","3091","49.2667,8.75","8.75","49.2667","180","120","0","1968",121,127,6
"13983","3105","48.9667,8.3","8.3","48.9667","120","120","0","1968",118,123,5
"13997","3173","48.7667,8.25","8.25","48.7667","180","120","0","1968",134,149,15
"14006","3230","47.7,9.2","9.2","47.7","410","120","0","1968",123,117,-6
"14033","3346","48.2833,8.85","8.85","48.2833","520","120","0","1968",115,135,20
"14038","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1968",117,120,3
"14050","3422","48.4,9.2","9.2","48.4","800","120","0","1968",143,162,19
"14052","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1968",109,115,6
"14075","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1968",128,141,13
"14080","3533","48.0333,11.9","11.9","48.0333","550","120","0","1968",121,110,-11
"14082","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1968",111,134,23
"14090","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1968",150,165,15
"14107","3630","47.8333,10.8","10.8","47.8333","830","120","0","1968",111,140,29
"14108","3633","48.6333,11.3167","11.3167","48.6333","420","120","0","1968",110,133,23
"14116","3659","47.8167,12.65","12.65","47.8167","610","120","0","1968",110,115,5
"14126","3694","48.8833,12.6","12.6","48.8833","330","120","0","1968",112,120,8
"14142","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1968",121,103,-18
"14155","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1968",112,134,22
"14160","3827","48.75,13.5167","13.5167","48.75","440","120","0","1968",112,116,4
"14173","3876","49.8667,11.9","11.9","49.8667","460","120","0","1968",108,137,29
"14174","3884","49.1667,11.45","11.45","49.1667","400","120","0","1968",131,140,9
"14179","3918","49.2167,11.7667","11.7667","49.2167","510","120","0","1968",123,138,15
"14182","3945","48.9,11.6167","11.6167","48.9","400","120","0","1968",121,111,-10
"14191","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1968",116,131,15
"14194","4015","49.8667,11","11","49.8667","290","120","0","1968",116,128,12
"14198","4045","50.2667,11.15","11.15","50.2667","380","120","0","1968",120,128,8
"14199","4046","50.2167,11.1333","11.1333","50.2167","330","120","0","1968",119,126,7
"14201","4055","49.95,11.1667","11.1667","49.95","450","120","0","1968",121,129,8
"14227","4157","50.1,11.8833","11.8833","50.1","620","120","0","1968",107,154,47
"14230","4172","49.3333,10.8","10.8","49.3333","400","120","0","1968",114,140,26
"14243","4239","49.4,11.4","11.4","49.4","450","120","0","1968",118,133,15
"14244","4240","49.3833,10.3333","10.3333","49.3833","440","120","0","1968",139,143,4
"14249","4256","49.45,10.3167","10.3167","49.45","350","120","0","1968",118,128,10
"14260","4340","49.95,10.2833","10.2833","49.95","220","120","0","1968",129,140,11
"14266","4364","50.15,10.4333","10.4333","50.15","290","120","0","1968",115,122,7
"14271","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1968",141,132,-9
"14283","4456","48.45,10.2667","10.2667","48.45","450","120","0","1968",112,115,3
"14298","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1968",147,140,-7
"14305","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1968",125,156,31
"14330","4632","49.1667,7.05","7.05","49.1667","230","120","0","1968",136,129,-7
"14368","142","54.5,11.1","11.1","54.5","6","120","0","1969",139,143,4
"14379","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1969",128,137,9
"14390","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1969",135,136,1
"14427","427","52.4,9.45","9.45","52.4","50","120","0","1969",123,119,-4
"14436","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1969",121,127,6
"14440","498","51.5,10.1833","10.1833","51.5","210","120","0","1969",132,147,15
"14478","766","53.1333,10.6","10.6","53.1333","50","120","0","1969",125,136,11
"14491","855","53.5667,9.51667","9.51667","53.5667","20","120","0","1969",133,139,6
"14500","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1969",123,137,14
"14535","1111","52.4333,10.85","10.85","52.4333","60","120","0","1969",118,128,10
"14540","1127","52.1667,10.55","10.55","52.1667","80","120","0","1969",117,129,12
"14553","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1969",128,132,4
"14657","1713","51.5833,9.3","9.3","51.5833","230","120","0","1969",136,126,-10
"14690","1876","51.4,7.43333","7.43333","51.4","120","120","0","1969",111,122,11
"14718","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1969",118,132,14
"14723","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1969",129,138,9
"14831","2496","49.75,7.3","7.3","49.75","450","120","0","1969",125,129,4
"14845","2568","49.75,6.65","6.65","49.75","260","120","0","1969",120,125,5
"14877","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1969",97,112,15
"14878","2763","49.5,7.76667","7.76667","49.5","250","120","0","1969",136,124,-12
"14899","2886","49.25,9.95","9.95","49.25","440","120","0","1969",127,140,13
"14931","2985","48.65,9.46667","9.46667","48.65","310","120","0","1969",134,146,12
"14940","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1969",120,123,3
"14943","3018","48.5,10.1167","10.1167","48.5","460","120","0","1969",116,129,13
"14944","3023","49.0667,8.8","8.8","49.0667","190","120","0","1969",135,119,-16
"14948","3065","49.4,9.4","9.4","49.4","230","120","0","1969",116,135,19
"14951","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1969",121,131,10
"14953","3087","49.25,8.73333","8.73333","49.25","140","120","0","1969",109,134,25
"14955","3091","49.2667,8.75","8.75","49.2667","180","120","0","1969",159,126,-33
"14961","3105","48.9667,8.3","8.3","48.9667","120","120","0","1969",136,114,-22
"14977","3173","48.7667,8.25","8.25","48.7667","180","120","0","1969",150,130,-20
"14986","3230","47.7,9.2","9.2","47.7","410","120","0","1969",119,131,12
"15014","3346","48.2833,8.85","8.85","48.2833","520","120","0","1969",128,136,8
"15023","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1969",118,127,9
"15038","3422","48.4,9.2","9.2","48.4","800","120","0","1969",133,142,9
"15065","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1969",118,132,14
"15066","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1969",119,124,5
"15070","3533","48.0333,11.9","11.9","48.0333","550","120","0","1969",123,131,8
"15073","3542","48.3833,12.1833","12.1833","48.3833","460","120","0","1969",117,125,8
"15080","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1969",115,130,15
"15094","3630","47.8333,10.8","10.8","47.8333","830","120","0","1969",118,132,14
"15095","3633","48.6333,11.3167","11.3167","48.6333","420","120","0","1969",117,129,12
"15106","3659","47.8167,12.65","12.65","47.8167","610","120","0","1969",114,116,2
"15113","3694","48.8833,12.6","12.6","48.8833","330","120","0","1969",115,122,7
"15127","3744","49.1333,12.7333","12.7333","49.1333","480","120","0","1969",112,110,-2
"15141","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1969",121,125,4
"15146","3827","48.75,13.5167","13.5167","48.75","440","120","0","1969",117,130,13
"15160","3876","49.8667,11.9","11.9","49.8667","460","120","0","1969",117,131,14
"15162","3884","49.1667,11.45","11.45","49.1667","400","120","0","1969",120,140,20
"15166","3918","49.2167,11.7667","11.7667","49.2167","510","120","0","1969",134,141,7
"15169","3945","48.9,11.6167","11.6167","48.9","400","120","0","1969",120,125,5
"15184","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1969",118,125,7
"15185","3993","50.3167,11.9167","11.9167","50.3167","500","120","0","1969",124,134,10
"15188","4015","49.8667,11","11","49.8667","290","120","0","1969",120,125,5
"15194","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1969",114,129,15
"15195","4055","49.95,11.1667","11.1667","49.95","450","120","0","1969",123,134,11
"15225","4157","50.1,11.8833","11.8833","50.1","620","120","0","1969",123,143,20
"15229","4172","49.3333,10.8","10.8","49.3333","400","120","0","1969",123,133,10
"15246","4239","49.4,11.4","11.4","49.4","450","120","0","1969",115,138,23
"15247","4240","49.3833,10.3333","10.3333","49.3833","440","120","0","1969",153,163,10
"15261","4340","49.95,10.2833","10.2833","49.95","220","120","0","1969",121,131,10
"15267","4364","50.15,10.4333","10.4333","50.15","290","120","0","1969",118,128,10
"15272","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1969",143,136,-7
"15280","4434","49.7,10.0167","10.0167","49.7","190","120","0","1969",100,125,25
"15297","4492","47.5667,10.7","10.7","47.5667","810","120","0","1969",109,124,15
"15299","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1969",120,138,18
"15304","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1969",125,144,19
"15341","4632","49.1667,7.05","7.05","49.1667","230","120","0","1969",126,135,9
"15344","4641","49.4167,6.91667","6.91667","49.4167","220","120","0","1969",115,131,16
"15371","142","54.5,11.1","11.1","54.5","6","120","0","1970",144,153,9
"15373","152","54.1,10.8167","10.8167","54.1","10","120","0","1970",153,153,0
"15386","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1970",146,142,-4
"15419","427","52.4,9.45","9.45","52.4","50","120","0","1970",134,135,1
"15437","498","51.5,10.1833","10.1833","51.5","210","120","0","1970",147,153,6
"15475","766","53.1333,10.6","10.6","53.1333","50","120","0","1970",131,140,9
"15478","784","52.8,10.6333","10.6333","52.8","70","120","0","1970",132,127,-5
"15488","855","53.5667,9.51667","9.51667","53.5667","20","120","0","1970",131,143,12
"15496","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1970",131,143,12
"15521","1111","52.4333,10.85","10.85","52.4333","60","120","0","1970",128,130,2
"15524","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1970",123,127,4
"15526","1127","52.1667,10.55","10.55","52.1667","80","120","0","1970",124,136,12
"15538","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1970",129,138,9
"15635","1713","51.5833,9.3","9.3","51.5833","230","120","0","1970",150,142,-8
"15672","1876","51.4,7.43333","7.43333","51.4","120","120","0","1970",113,123,10
"15703","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1970",128,132,4
"15797","2496","49.75,7.3","7.3","49.75","450","120","0","1970",135,139,4
"15813","2568","49.75,6.65","6.65","49.75","260","120","0","1970",130,132,2
"15824","2615","50.2,6.41667","6.41667","50.2","450","120","0","1970",145,147,2
"15852","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1970",112,120,8
"15853","2763","49.5,7.76667","7.76667","49.5","250","120","0","1970",118,135,17
"15870","2886","49.25,9.95","9.95","49.25","440","120","0","1970",132,155,23
"15898","2985","48.65,9.46667","9.46667","48.65","310","120","0","1970",138,149,11
"15905","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1970",122,129,7
"15908","3018","48.5,10.1167","10.1167","48.5","460","120","0","1970",137,143,6
"15909","3023","49.0667,8.8","8.8","49.0667","190","120","0","1970",116,128,12
"15916","3065","49.4,9.4","9.4","49.4","230","120","0","1970",140,150,10
"15919","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1970",132,140,8
"15921","3087","49.25,8.73333","8.73333","49.25","140","120","0","1970",118,138,20
"15927","3105","48.9667,8.3","8.3","48.9667","120","120","0","1970",133,127,-6
"15944","3173","48.7667,8.25","8.25","48.7667","180","120","0","1970",163,139,-24
"15954","3230","47.7,9.2","9.2","47.7","410","120","0","1970",120,130,10
"15979","3346","48.2833,8.85","8.85","48.2833","520","120","0","1970",132,150,18
"15997","3422","48.4,9.2","9.2","48.4","800","120","0","1970",135,144,9
"16023","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1970",125,143,18
"16024","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1970",129,145,16
"16028","3533","48.0333,11.9","11.9","48.0333","550","120","0","1970",111,123,12
"16035","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1970",131,146,15
"16047","3633","48.6333,11.3167","11.3167","48.6333","420","120","0","1970",127,136,9
"16056","3659","47.8167,12.65","12.65","47.8167","610","120","0","1970",140,130,-10
"16064","3694","48.8833,12.6","12.6","48.8833","330","120","0","1970",120,130,10
"16085","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1970",132,139,7
"16088","3827","48.75,13.5167","13.5167","48.75","440","120","0","1970",164,168,4
"16101","3876","49.8667,11.9","11.9","49.8667","460","120","0","1970",129,141,12
"16103","3884","49.1667,11.45","11.45","49.1667","400","120","0","1970",137,147,10
"16107","3918","49.2167,11.7667","11.7667","49.2167","510","120","0","1970",131,139,8
"16124","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1970",136,156,20
"16126","4015","49.8667,11","11","49.8667","290","120","0","1970",128,134,6
"16131","4045","50.2667,11.15","11.15","50.2667","380","120","0","1970",126,137,11
"16132","4046","50.2167,11.1333","11.1333","50.2167","330","120","0","1970",125,134,9
"16134","4054","49.9333,11.2833","11.2833","49.9333","400","120","0","1970",105,120,15
"16135","4055","49.95,11.1667","11.1667","49.95","450","120","0","1970",138,145,7
"16152","4157","50.1,11.8833","11.8833","50.1","620","120","0","1970",133,153,20
"16156","4172","49.3333,10.8","10.8","49.3333","400","120","0","1970",134,142,8
"16165","4239","49.4,11.4","11.4","49.4","450","120","0","1970",129,143,14
"16166","4240","49.3833,10.3333","10.3333","49.3833","440","120","0","1970",133,144,11
"16171","4256","49.45,10.3167","10.3167","49.45","350","120","0","1970",152,156,4
"16184","4340","49.95,10.2833","10.2833","49.95","220","120","0","1970",123,134,11
"16190","4364","50.15,10.4333","10.4333","50.15","290","120","0","1970",125,130,5
"16197","4386","49.7167,10.2167","10.2167","49.7167","230","120","0","1970",140,126,-14
"16221","4492","47.5667,10.7","10.7","47.5667","810","120","0","1970",140,133,-7
"16222","4495","48.4333,10.4167","10.4167","48.4333","460","120","0","1970",135,157,22
"16226","4517","47.7167,10.2333","10.2333","47.7167","900","120","0","1970",145,162,17
"16256","4632","49.1667,7.05","7.05","49.1667","230","120","0","1970",136,145,9
"16259","4641","49.4167,6.91667","6.91667","49.4167","220","120","0","1970",134,140,6
"16286","142","54.5,11.1","11.1","54.5","6","120","0","1971",143,145,2
"16288","152","54.1,10.8167","10.8167","54.1","10","120","0","1971",132,141,9
"16297","199","54.1167,10.1667","10.1667","54.1167","45","120","0","1971",126,136,10
"16306","244","54.5167,9.56667","9.56667","54.5167","18","120","0","1971",133,130,-3
"16334","427","52.4,9.45","9.45","52.4","50","120","0","1971",135,133,-2
"16348","480","51.5333,9.93333","9.93333","51.5333","150","120","0","1971",115,130,15
"16353","498","51.5,10.1833","10.1833","51.5","210","120","0","1971",139,149,10
"16393","784","52.8,10.6333","10.6333","52.8","70","120","0","1971",129,136,7
"16404","855","53.5667,9.51667","9.51667","53.5667","20","120","0","1971",131,138,7
"16410","911","52.8667,7.31667","7.31667","52.8667","10","120","0","1971",136,140,4
"16437","1111","52.4333,10.85","10.85","52.4333","60","120","0","1971",127,131,4
"16439","1119","52.1833,10.7167","10.7167","52.1833","150","120","0","1971",112,116,4
"16441","1127","52.1667,10.55","10.55","52.1667","80","120","0","1971",108,129,21
"16453","1203","53.3333,8.48333","8.48333","53.3333","3","120","0","1971",126,134,8
"16542","1713","51.5833,9.3","9.3","51.5833","230","120","0","1971",130,125,-5
"16571","1876","51.4,7.43333","7.43333","51.4","120","120","0","1971",105,120,15
"16599","2009","50.5167,8.81667","8.81667","50.5167","170","120","0","1971",128,135,7
"16603","2024","50.4667,9.31667","9.31667","50.4667","460","120","0","1971",123,144,21
"16685","2496","49.75,7.3","7.3","49.75","450","120","0","1971",110,143,33
"16701","2568","49.75,6.65","6.65","49.75","260","120","0","1971",125,129,4
"16738","2761","49.4667,7.56667","7.56667","49.4667","250","120","0","1971",115,125,10
"16739","2763","49.5,7.76667","7.76667","49.5","250","120","0","1971",118,120,2
"16755","2886","49.25,9.95","9.95","49.25","440","120","0","1971",136,142,6
"16786","2985","48.65,9.46667","9.46667","48.65","310","120","0","1971",130,139,9
"16794","3014","49.0833,9.88333","9.88333","49.0833","370","120","0","1971",115,141,26
"16797","3018","48.5,10.1167","10.1167","48.5","460","120","0","1971",114,126,12
"16798","3023","49.0667,8.8","8.8","49.0667","190","120","0","1971",116,125,9
"16805","3065","49.4,9.4","9.4","49.4","230","120","0","1971",128,138,10
"16810","3076","49.4667,9.58333","9.58333","49.4667","340","120","0","1971",127,133,6
"16812","3087","49.25,8.73333","8.73333","49.25","140","120","0","1971",110,134,24
"16813","3091","49.2667,8.75","8.75","49.2667","180","120","0","1971",114,117,3
"16819","3105","48.9667,8.3","8.3","48.9667","120","120","0","1971",135,119,-16
"16843","3230","47.7,9.2","9.2","47.7","410","120","0","1971",111,122,11
"16869","3346","48.2833,8.85","8.85","48.2833","520","120","0","1971",129,135,6
"16877","3378","48.2833,9.71667","9.71667","48.2833","510","120","0","1971",133,116,-17
"16890","3422","48.4,9.2","9.2","48.4","800","120","0","1971",128,143,15
"16892","3426","48.4833,9.41667","9.41667","48.4833","460","120","0","1971",109,134,25
"16915","3515","47.7167,11.4167","11.4167","47.7167","620","120","0","1971",129,139,10
"16916","3516","47.6833,11.5667","11.5667","47.6833","680","120","0","1971",120,134,14
"16919","3533","48.0333,11.9","11.9","48.0333","550","120","0","1971",131,140,9
"16929","3563","48.7833,11.2833","11.2833","48.7833","410","120","0","1971",112,130,18
"16942","3630","47.8333,10.8","10.8","47.8333","830","120","0","1971",125,137,12
"16943","3633","48.6333,11.3167","11.3167","48.6333","420","120","0","1971",117,137,20
"16953","3659","47.8167,12.65","12.65","47.8167","610","120","0","1971",127,138,11
"16963","3694","48.8833,12.6","12.6","48.8833","330","120","0","1971",110,120,10
"16983","3798","49.0833,12.8833","12.8833","49.0833","430","120","0","1971",119,138,19
"16987","3827","48.75,13.5167","13.5167","48.75","440","120","0","1971",127,134,7
"17002","3918","49.2167,11.7667","11.7667","49.2167","510","120","0","1971",71,78,7
"17006","3945","48.9,11.6167","11.6167","48.9","400","120","0","1971",114,129,15
"17020","3987","49.3833,12.7167","12.7167","49.3833","520","120","0","1971",118,121,3
"17024","4015","49.8667,11","11","49.8667","290","120","0","1971",104,111,7
"17029","4045","50.2667,11.15","11.15","50.2667","380","120","0","1971",107,136,29
"17030","4046","50.2167,11.1333","11.1333","50.2167","330","120","0","1971",106,134,28
"17032","4055","49.95,11.1667","11.1667","49.95","450","120","0","1971",117,130,13
"17047","4157","50.1,11.8833","11.8833","50.1","620","120","0","1971",122,139,17
"17051","4172","49.3333,10.8","10.8","49.3333","400","120","0","1971",119,133,14
