"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset"
"31129","4256","49.45,10.3167","10.3167","49.45","350","102","40","1983",83,95,12
"31163","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1983",107,110,3
"31199","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1983",70,127,57
"31210","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1983",95,123,28
"31279","19297","45.267,15.283","15.283","45.267","325","102","40","1983",67,102,35
"31311","142","54.5,11.1","11.1","54.5","6","102","40","1984",99,122,23
"31327","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1984",98,132,34
"31343","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1984",90,114,24
"31409","427","52.4,9.45","9.45","52.4","50","102","40","1984",102,126,24
"31578","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1984",74,110,36
"31624","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1984",91,114,23
"31753","1539","51.8333,7.3","7.3","51.8333","65","102","40","1984",97,106,9
"31797","1713","51.5833,9.3","9.3","51.5833","230","102","40","1984",134,146,12
"31855","1876","51.4,7.43333","7.43333","51.4","120","102","40","1984",67,75,8
"32090","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1984",89,118,29
"32116","2831","49.35,7.41667","7.41667","49.35","280","102","40","1984",76,116,40
"32179","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1984",92,118,26
"32182","3023","49.0667,8.8","8.8","49.0667","190","102","40","1984",80,110,30
"32203","3087","49.25,8.73333","8.73333","49.25","140","102","40","1984",69,120,51
"32206","3091","49.2667,8.75","8.75","49.2667","180","102","40","1984",80,122,42
"32212","3105","48.9667,8.3","8.3","48.9667","120","102","40","1984",98,117,19
"32283","3346","48.2833,8.85","8.85","48.2833","520","102","40","1984",90,126,36
"32294","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1984",87,94,7
"32349","3533","48.0333,11.9","11.9","48.0333","550","102","40","1984",95,105,10
"32372","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1984",80,131,51
"32386","3694","48.8833,12.6","12.6","48.8833","330","102","40","1984",81,110,29
"32407","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1984",85,112,27
"32428","3824","48.75,13.8167","13.8167","48.75","720","102","40","1984",99,138,39
"32430","3827","48.75,13.5167","13.5167","48.75","440","102","40","1984",80,122,42
"32450","3876","49.8667,11.9","11.9","49.8667","460","102","40","1984",88,120,32
"32452","3884","49.1667,11.45","11.45","49.1667","400","102","40","1984",94,126,32
"32493","3984","49.3167,12.75","12.75","49.3167","420","102","40","1984",96,121,25
"32494","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1984",100,129,29
"32500","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1984",99,126,27
"32502","4015","49.8667,11","11","49.8667","290","102","40","1984",76,116,40
"32511","4045","50.2667,11.15","11.15","50.2667","380","102","40","1984",125,130,5
"32512","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1984",124,129,5
"32515","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1984",150,128,-22
"32516","4055","49.95,11.1667","11.1667","49.95","450","102","40","1984",91,126,35
"32552","4157","50.1,11.8833","11.8833","50.1","620","102","40","1984",103,129,26
"32562","4172","49.3333,10.8","10.8","49.3333","400","102","40","1984",90,127,37
"32582","4239","49.4,11.4","11.4","49.4","450","102","40","1984",87,120,33
"32589","4256","49.45,10.3167","10.3167","49.45","350","102","40","1984",103,110,7
"32610","4340","49.95,10.2833","10.2833","49.95","220","102","40","1984",64,129,65
"32619","4364","50.15,10.4333","10.4333","50.15","290","102","40","1984",162,170,8
"32625","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1984",110,114,4
"32637","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1984",97,116,19
"32656","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1984",88,122,34
"32664","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1984",107,136,29
"32736","19297","45.267,15.283","15.283","45.267","325","102","40","1984",79,111,32
"32763","142","54.5,11.1","11.1","54.5","6","102","40","1985",94,131,37
"32793","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1985",94,117,23
"32856","427","52.4,9.45","9.45","52.4","50","102","40","1985",100,123,23
"33030","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1985",81,129,48
"33081","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1985",94,109,15
"33212","1539","51.8333,7.3","7.3","51.8333","65","102","40","1985",94,102,8
"33259","1713","51.5833,9.3","9.3","51.5833","230","102","40","1985",132,145,13
"33314","1876","51.4,7.43333","7.43333","51.4","120","102","40","1985",120,124,4
"33349","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1985",74,116,42
"33558","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1985",94,118,24
"33559","2763","49.5,7.76667","7.76667","49.5","250","102","40","1985",81,103,22
"33582","2831","49.35,7.41667","7.41667","49.35","280","102","40","1985",90,114,24
"33586","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1985",81,107,26
"33649","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1985",113,124,11
"33652","3023","49.0667,8.8","8.8","49.0667","190","102","40","1985",83,113,30
"33677","3087","49.25,8.73333","8.73333","49.25","140","102","40","1985",80,115,35
"33679","3091","49.2667,8.75","8.75","49.2667","180","102","40","1985",75,128,53
"33685","3105","48.9667,8.3","8.3","48.9667","120","102","40","1985",107,116,9
"33748","3346","48.2833,8.85","8.85","48.2833","520","102","40","1985",89,112,23
"33757","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1985",90,114,24
"33806","3533","48.0333,11.9","11.9","48.0333","550","102","40","1985",125,132,7
"33831","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1985",81,129,48
"33848","3694","48.8833,12.6","12.6","48.8833","330","102","40","1985",82,110,28
"33870","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1985",92,105,13
"33891","3824","48.75,13.8167","13.8167","48.75","720","102","40","1985",109,128,19
"33893","3827","48.75,13.5167","13.5167","48.75","440","102","40","1985",95,135,40
"33911","3876","49.8667,11.9","11.9","49.8667","460","102","40","1985",92,107,15
"33913","3884","49.1667,11.45","11.45","49.1667","400","102","40","1985",98,127,29
"33951","3984","49.3167,12.75","12.75","49.3167","420","102","40","1985",95,131,36
"33952","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1985",112,130,18
"33958","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1985",105,135,30
"33962","4015","49.8667,11","11","49.8667","290","102","40","1985",83,111,28
"33970","4045","50.2667,11.15","11.15","50.2667","380","102","40","1985",116,124,8
"33971","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1985",114,123,9
"33974","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1985",140,108,-32
"33975","4055","49.95,11.1667","11.1667","49.95","450","102","40","1985",95,130,35
"33991","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1985",81,123,42
"34011","4157","50.1,11.8833","11.8833","50.1","620","102","40","1985",96,129,33
"34019","4172","49.3333,10.8","10.8","49.3333","400","102","40","1985",92,129,37
"34038","4239","49.4,11.4","11.4","49.4","450","102","40","1985",90,118,28
"34047","4256","49.45,10.3167","10.3167","49.45","350","102","40","1985",99,115,16
"34069","4340","49.95,10.2833","10.2833","49.95","220","102","40","1985",86,112,26
"34077","4364","50.15,10.4333","10.4333","50.15","290","102","40","1985",162,171,9
"34081","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1985",99,104,5
"34099","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1985",106,111,5
"34118","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1985",89,121,32
"34128","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1985",98,142,44
"34200","19297","45.267,15.283","15.283","45.267","325","102","40","1985",90,110,20
"34235","142","54.5,11.1","11.1","54.5","6","102","40","1986",94,127,33
"34250","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1986",115,121,6
"34265","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1986",96,121,25
"34323","427","52.4,9.45","9.45","52.4","50","102","40","1986",111,121,10
"34495","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1986",99,105,6
"34539","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1986",90,120,30
"34665","1539","51.8333,7.3","7.3","51.8333","65","102","40","1986",78,112,34
"34709","1713","51.5833,9.3","9.3","51.5833","230","102","40","1986",115,122,7
"34765","1876","51.4,7.43333","7.43333","51.4","120","102","40","1986",100,112,12
"34800","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1986",82,116,34
"34998","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1986",115,127,12
"34999","2763","49.5,7.76667","7.76667","49.5","250","102","40","1986",91,120,29
"35022","2831","49.35,7.41667","7.41667","49.35","280","102","40","1986",91,120,29
"35025","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1986",86,120,34
"35089","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1986",108,121,13
"35092","3023","49.0667,8.8","8.8","49.0667","190","102","40","1986",86,117,31
"35116","3087","49.25,8.73333","8.73333","49.25","140","102","40","1986",80,100,20
"35118","3091","49.2667,8.75","8.75","49.2667","180","102","40","1986",102,114,12
"35124","3105","48.9667,8.3","8.3","48.9667","120","102","40","1986",105,117,12
"35197","3346","48.2833,8.85","8.85","48.2833","520","102","40","1986",91,124,33
"35207","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1986",95,113,18
"35265","3533","48.0333,11.9","11.9","48.0333","550","102","40","1986",105,124,19
"35271","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1986",91,120,29
"35291","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1986",86,124,38
"35308","3694","48.8833,12.6","12.6","48.8833","330","102","40","1986",90,119,29
"35353","3824","48.75,13.8167","13.8167","48.75","720","102","40","1986",114,132,18
"35355","3827","48.75,13.5167","13.5167","48.75","440","102","40","1986",92,134,42
"35375","3876","49.8667,11.9","11.9","49.8667","460","102","40","1986",93,119,26
"35415","3984","49.3167,12.75","12.75","49.3167","420","102","40","1986",92,119,27
"35416","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1986",101,124,23
"35422","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1986",97,124,27
"35427","4015","49.8667,11","11","49.8667","290","102","40","1986",87,119,32
"35435","4045","50.2667,11.15","11.15","50.2667","380","102","40","1986",115,120,5
"35436","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1986",114,120,6
"35439","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1986",91,80,-11
"35440","4055","49.95,11.1667","11.1667","49.95","450","102","40","1986",99,124,25
"35478","4157","50.1,11.8833","11.8833","50.1","620","102","40","1986",110,125,15
"35487","4172","49.3333,10.8","10.8","49.3333","400","102","40","1986",97,120,23
"35509","4239","49.4,11.4","11.4","49.4","450","102","40","1986",87,123,36
"35518","4256","49.45,10.3167","10.3167","49.45","350","102","40","1986",92,99,7
"35537","4340","49.95,10.2833","10.2833","49.95","220","102","40","1986",85,126,41
"35545","4364","50.15,10.4333","10.4333","50.15","290","102","40","1986",160,168,8
"35550","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1986",97,118,21
"35567","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1986",97,121,24
"35585","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1986",109,124,15
"35596","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1986",93,127,34
"35668","19297","45.267,15.283","15.283","45.267","325","102","40","1986",88,109,21
"35699","142","54.5,11.1","11.1","54.5","6","102","40","1987",102,122,20
"35715","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1987",96,120,24
"35732","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1987",98,119,21
"35788","427","52.4,9.45","9.45","52.4","50","102","40","1987",103,128,25
"35959","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1987",90,118,28
"36010","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1987",97,117,20
"36146","1539","51.8333,7.3","7.3","51.8333","65","102","40","1987",96,105,9
"36188","1713","51.5833,9.3","9.3","51.5833","230","102","40","1987",95,105,10
"36243","1876","51.4,7.43333","7.43333","51.4","120","102","40","1987",114,119,5
"36492","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1987",97,115,18
"36494","2763","49.5,7.76667","7.76667","49.5","250","102","40","1987",89,112,23
"36521","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1987",87,110,23
"36580","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1987",110,120,10
"36582","3023","49.0667,8.8","8.8","49.0667","190","102","40","1987",92,109,17
"36606","3087","49.25,8.73333","8.73333","49.25","140","102","40","1987",84,100,16
"36609","3091","49.2667,8.75","8.75","49.2667","180","102","40","1987",89,102,13
"36615","3105","48.9667,8.3","8.3","48.9667","120","102","40","1987",93,114,21
"36683","3346","48.2833,8.85","8.85","48.2833","520","102","40","1987",93,118,25
"36697","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1987",99,118,19
"36750","3533","48.0333,11.9","11.9","48.0333","550","102","40","1987",121,127,6
"36756","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1987",93,114,21
"36781","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1987",94,132,38
"36798","3694","48.8833,12.6","12.6","48.8833","330","102","40","1987",98,120,22
"36819","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1987",80,116,36
"36840","3824","48.75,13.8167","13.8167","48.75","720","102","40","1987",109,139,30
"36842","3827","48.75,13.5167","13.5167","48.75","440","102","40","1987",105,126,21
"36861","3876","49.8667,11.9","11.9","49.8667","460","102","40","1987",98,114,16
"36863","3884","49.1667,11.45","11.45","49.1667","400","102","40","1987",91,116,25
"36904","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1987",94,122,28
"36910","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1987",100,127,27
"36914","4015","49.8667,11","11","49.8667","290","102","40","1987",91,120,29
"36922","4045","50.2667,11.15","11.15","50.2667","380","102","40","1987",124,129,5
"36923","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1987",123,127,4
"36926","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1987",107,122,15
"36927","4055","49.95,11.1667","11.1667","49.95","450","102","40","1987",100,126,26
"36943","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1987",116,122,6
"36966","4157","50.1,11.8833","11.8833","50.1","620","102","40","1987",108,127,19
"36976","4172","49.3333,10.8","10.8","49.3333","400","102","40","1987",99,111,12
"36992","4239","49.4,11.4","11.4","49.4","450","102","40","1987",94,121,27
"37001","4256","49.45,10.3167","10.3167","49.45","350","102","40","1987",95,102,7
"37024","4340","49.95,10.2833","10.2833","49.95","220","102","40","1987",91,85,-6
"37030","4364","50.15,10.4333","10.4333","50.15","290","102","40","1987",162,170,8
"37035","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1987",99,111,12
"37051","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1987",99,118,19
"37070","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1987",99,121,22
"37081","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1987",98,125,27
"37153","19297","45.267,15.283","15.283","45.267","325","102","40","1987",89,110,21
"37179","142","54.5,11.1","11.1","54.5","6","102","40","1988",83,119,36
"37190","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1988",82,110,28
"37205","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1988",58,106,48
"37250","427","52.4,9.45","9.45","52.4","50","102","40","1988",98,120,22
"37398","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1988",80,100,20
"37433","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1988",89,112,23
"37533","1539","51.8333,7.3","7.3","51.8333","65","102","40","1988",93,98,5
"37570","1713","51.5833,9.3","9.3","51.5833","230","102","40","1988",91,109,18
"37612","1876","51.4,7.43333","7.43333","51.4","120","102","40","1988",121,115,-6
"37636","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1988",70,110,40
"37816","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1988",96,108,12
"37818","2763","49.5,7.76667","7.76667","49.5","250","102","40","1988",71,103,32
"37837","2831","49.35,7.41667","7.41667","49.35","280","102","40","1988",124,121,-3
"37841","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1988",81,109,28
"37896","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1988",112,124,12
"37899","3023","49.0667,8.8","8.8","49.0667","190","102","40","1988",67,112,45
"37920","3087","49.25,8.73333","8.73333","49.25","140","102","40","1988",63,89,26
"37922","3091","49.2667,8.75","8.75","49.2667","180","102","40","1988",98,112,14
"37928","3105","48.9667,8.3","8.3","48.9667","120","102","40","1988",76,116,40
"37983","3346","48.2833,8.85","8.85","48.2833","520","102","40","1988",85,116,31
"37994","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1988",67,81,14
"38037","3533","48.0333,11.9","11.9","48.0333","550","102","40","1988",105,119,14
"38042","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1988",89,108,19
"38060","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1988",90,125,35
"38071","3694","48.8833,12.6","12.6","48.8833","330","102","40","1988",96,116,20
"38088","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1988",96,109,13
"38102","3824","48.75,13.8167","13.8167","48.75","720","102","40","1988",109,127,18
"38122","3876","49.8667,11.9","11.9","49.8667","460","102","40","1988",98,110,12
"38158","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1988",90,126,36
"38164","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1988",90,114,24
"38175","4045","50.2667,11.15","11.15","50.2667","380","102","40","1988",118,124,6
"38176","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1988",117,122,5
"38179","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1988",108,122,14
"38190","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1988",118,122,4
"38209","4157","50.1,11.8833","11.8833","50.1","620","102","40","1988",101,123,22
"38217","4172","49.3333,10.8","10.8","49.3333","400","102","40","1988",78,112,34
"38233","4239","49.4,11.4","11.4","49.4","450","102","40","1988",85,110,25
"38241","4256","49.45,10.3167","10.3167","49.45","350","102","40","1988",71,80,9
"38266","4364","50.15,10.4333","10.4333","50.15","290","102","40","1988",162,170,8
"38269","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1988",92,105,13
"38284","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1988",93,112,19
"38301","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1988",89,123,34
"38307","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1988",111,120,9
"38362","19297","45.267,15.283","15.283","45.267","325","102","40","1988",47,109,62
"38388","142","54.5,11.1","11.1","54.5","6","102","40","1989",55,103,48
"38401","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1989",53,104,51
"38412","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1989",44,93,49
"38452","427","52.4,9.45","9.45","52.4","50","102","40","1989",43,108,65
"38604","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1989",80,100,20
"38648","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1989",57,103,46
"38766","1539","51.8333,7.3","7.3","51.8333","65","102","40","1989",52,100,48
"38810","1713","51.5833,9.3","9.3","51.5833","230","102","40","1989",75,103,28
"38859","1876","51.4,7.43333","7.43333","51.4","120","102","40","1989",76,85,9
"38888","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1989",57,114,57
"39078","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1989",80,94,14
"39080","2763","49.5,7.76667","7.76667","49.5","250","102","40","1989",54,94,40
"39100","2831","49.35,7.41667","7.41667","49.35","280","102","40","1989",55,118,63
"39103","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1989",56,89,33
"39165","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1989",118,124,6
"39169","3023","49.0667,8.8","8.8","49.0667","190","102","40","1989",57,94,37
"39189","3087","49.25,8.73333","8.73333","49.25","140","102","40","1989",46,95,49
"39191","3091","49.2667,8.75","8.75","49.2667","180","102","40","1989",70,89,19
"39196","3105","48.9667,8.3","8.3","48.9667","120","102","40","1989",69,102,33
"39253","3346","48.2833,8.85","8.85","48.2833","520","102","40","1989",56,102,46
"39264","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1989",58,85,27
"39315","3533","48.0333,11.9","11.9","48.0333","550","102","40","1989",73,97,24
"39320","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1989",64,98,34
"39343","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1989",80,118,38
"39361","3694","48.8833,12.6","12.6","48.8833","330","102","40","1989",61,90,29
"39380","3750","48.5833,12.1833","12.1833","48.5833","390","102","40","1989",62,101,39
"39399","3824","48.75,13.8167","13.8167","48.75","720","102","40","1989",78,118,40
"39401","3827","48.75,13.5167","13.5167","48.75","440","102","40","1989",78,92,14
"39420","3876","49.8667,11.9","11.9","49.8667","460","102","40","1989",67,105,38
"39458","3984","49.3167,12.75","12.75","49.3167","420","102","40","1989",64,111,47
"39459","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1989",85,106,21
"39465","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1989",78,102,24
"39469","4015","49.8667,11","11","49.8667","290","102","40","1989",56,97,41
"39478","4045","50.2667,11.15","11.15","50.2667","380","102","40","1989",109,114,5
"39479","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1989",108,113,5
"39482","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1989",102,120,18
"39483","4055","49.95,11.1667","11.1667","49.95","450","102","40","1989",66,124,58
"39495","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1989",112,114,2
"39513","4157","50.1,11.8833","11.8833","50.1","620","102","40","1989",74,118,44
"39522","4172","49.3333,10.8","10.8","49.3333","400","102","40","1989",43,96,53
"39538","4239","49.4,11.4","11.4","49.4","450","102","40","1989",65,104,39
"39546","4256","49.45,10.3167","10.3167","49.45","350","102","40","1989",60,103,43
"39569","4340","49.95,10.2833","10.2833","49.95","220","102","40","1989",58,101,43
"39579","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1989",64,87,23
"39598","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1989",65,88,23
"39616","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1989",64,102,38
"39627","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1989",67,118,51
"39686","19297","45.267,15.283","15.283","45.267","325","102","40","1989",64,94,30
"39712","142","54.5,11.1","11.1","54.5","6","102","40","1990",58,104,46
"39729","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1990",43,109,66
"39741","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1990",52,94,42
"39780","427","52.4,9.45","9.45","52.4","50","102","40","1990",45,68,23
"39925","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1990",70,109,39
"39968","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1990",52,85,33
"40083","1539","51.8333,7.3","7.3","51.8333","65","102","40","1990",65,108,43
"40119","1713","51.5833,9.3","9.3","51.5833","230","102","40","1990",54,54,0
"40161","1876","51.4,7.43333","7.43333","51.4","120","102","40","1990",97,110,13
"40190","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1990",68,108,40
"40360","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1990",66,86,20
"40362","2763","49.5,7.76667","7.76667","49.5","250","102","40","1990",43,93,50
"40381","2831","49.35,7.41667","7.41667","49.35","280","102","40","1990",52,115,63
"40384","2842","48.7167,9.21667","9.21667","48.7167","391","102","40","1990",52,83,31
"40445","3014","49.0833,9.88333","9.88333","49.0833","370","102","40","1990",118,126,8
"40448","3023","49.0667,8.8","8.8","49.0667","190","102","40","1990",41,91,50
"40467","3087","49.25,8.73333","8.73333","49.25","140","102","40","1990",42,86,44
"40469","3091","49.2667,8.75","8.75","49.2667","180","102","40","1990",45,110,65
"40473","3105","48.9667,8.3","8.3","48.9667","120","102","40","1990",38,83,45
"40545","3378","48.2833,9.71667","9.71667","48.2833","510","102","40","1990",51,82,31
"40592","3533","48.0333,11.9","11.9","48.0333","550","102","40","1990",60,108,48
"40596","3542","48.3833,12.1833","12.1833","48.3833","460","102","40","1990",55,99,44
"40618","3633","48.6333,11.3167","11.3167","48.6333","420","102","40","1990",87,120,33
"40632","3694","48.8833,12.6","12.6","48.8833","330","102","40","1990",69,85,16
"40669","3824","48.75,13.8167","13.8167","48.75","720","102","40","1990",78,120,42
"40671","3827","48.75,13.5167","13.5167","48.75","440","102","40","1990",74,107,33
"40688","3876","49.8667,11.9","11.9","49.8667","460","102","40","1990",56,104,48
"40690","3884","49.1667,11.45","11.45","49.1667","400","102","40","1990",66,101,35
"40722","3984","49.3167,12.75","12.75","49.3167","420","102","40","1990",55,111,56
"40723","3986","49.4333,12.5833","12.5833","49.4333","530","102","40","1990",80,104,24
"40730","3997","50.1667,12.1333","12.1333","50.1667","540","102","40","1990",65,90,25
"40732","4015","49.8667,11","11","49.8667","290","102","40","1990",92,128,36
"40740","4045","50.2667,11.15","11.15","50.2667","380","102","40","1990",80,115,35
"40741","4046","50.2167,11.1333","11.1333","50.2167","330","102","40","1990",77,114,37
"40744","4054","49.9333,11.2833","11.2833","49.9333","400","102","40","1990",92,113,21
"40745","4055","49.95,11.1667","11.1667","49.95","450","102","40","1990",73,125,52
"40755","4098","50.1167,11.6167","11.6167","50.1167","370","102","40","1990",110,112,2
"40771","4157","50.1,11.8833","11.8833","50.1","620","102","40","1990",56,122,66
"40779","4172","49.3333,10.8","10.8","49.3333","400","102","40","1990",36,94,58
"40793","4239","49.4,11.4","11.4","49.4","450","102","40","1990",67,111,44
"40801","4256","49.45,10.3167","10.3167","49.45","350","102","40","1990",72,110,38
"40820","4340","49.95,10.2833","10.2833","49.95","220","102","40","1990",46,92,46
"40828","4364","50.15,10.4333","10.4333","50.15","290","102","40","1990",115,130,15
"40831","4386","49.7167,10.2167","10.2167","49.7167","230","102","40","1990",61,76,15
"40847","4445","49.8833,10.0333","10.0333","49.8833","260","102","40","1990",60,88,28
"40866","4495","48.4333,10.4167","10.4167","48.4333","460","102","40","1990",51,91,40
"40876","4517","47.7167,10.2333","10.2333","47.7167","900","102","40","1990",77,122,45
"40936","19297","45.267,15.283","15.283","45.267","325","102","40","1990",55,90,35
"40966","142","54.5,11.1","11.1","54.5","6","102","40","1991",72,105,33
"40983","199","54.1167,10.1667","10.1667","54.1167","45","102","40","1991",72,103,31
"40997","244","54.5167,9.56667","9.56667","54.5167","18","102","40","1991",73,103,30
"41040","427","52.4,9.45","9.45","52.4","50","102","40","1991",91,109,18
"41191","977","52.3167,8.03333","8.03333","52.3167","90","102","40","1991",77,98,21
"41232","1119","52.1833,10.7167","10.7167","52.1833","150","102","40","1991",69,87,18
"41345","1539","51.8333,7.3","7.3","51.8333","65","102","40","1991",66,86,20
"41387","1713","51.5833,9.3","9.3","51.5833","230","102","40","1991",68,88,20
"41435","1876","51.4,7.43333","7.43333","51.4","120","102","40","1991",91,97,6
"41468","2009","50.5167,8.81667","8.81667","50.5167","170","102","40","1991",106,84,-22
"41644","2761","49.4667,7.56667","7.56667","49.4667","250","102","40","1991",87,107,20
"41646","2763","49.5,7.76667","7.76667","49.5","250","102","40","1991",69,107,38
