"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"20102","1864","51.35,7.43333","7.43333","51.35","160","106","20","2002",92,89,-3,"Betula pendula"
"20103","1872","51.3,7.36667","7.36667","51.3","220","106","20","2002",95,96,1,"Betula pendula"
"20104","1876","51.4,7.43333","7.43333","51.4","120","106","20","2002",99,102,3,"Betula pendula"
"20105","1885","51.4333,7.58333","7.58333","51.4333","135","106","20","2002",86,92,6,"Betula pendula"
"20106","1887","51.5833,7.66667","7.66667","51.5833","60","106","20","2002",92,87,-5,"Betula pendula"
"20110","1905","50.6833,9.05","9.05","50.6833","230","106","20","2002",101,91,-10,"Betula pendula"
"20111","1906","50.75,9.33333","9.33333","50.75","300","106","20","2002",102,107,5,"Betula pendula"
"20112","1908","50.75,9.46667","9.46667","50.75","280","106","20","2002",106,94,-12,"Betula pendula"
"20113","1910","50.6167,9.21667","9.21667","50.6167","420","106","20","2002",115,108,-7,"Betula pendula"
"20114","1911","50.6167,9.11667","9.11667","50.6167","320","106","20","2002",107,113,6,"Betula pendula"
"20115","1920","49.6667,8.65","8.65","49.6667","210","106","20","2002",100,84,-16,"Betula pendula"
"20116","1929","49.6833,8.73333","8.73333","49.6833","460","106","20","2002",102,100,-2,"Betula pendula"
"20118","1948","49.8,8.6","8.6","49.8","100","106","20","2002",85,79,-6,"Betula pendula"
"20119","1953","49.7667,8.88333","8.88333","49.7667","180","106","20","2002",91,85,-6,"Betula pendula"
"20120","1955","49.8667,9.01667","9.01667","49.8667","260","106","20","2002",88,86,-2,"Betula pendula"
"20121","1962","49.8833,9","9","49.8833","200","106","20","2002",90,79,-11,"Betula pendula"
"20122","1969","49.75,9.1","9.1","49.75","160","106","20","2002",93,93,0,"Betula pendula"
"20123","1974","49.7333,9","9","49.7333","180","106","20","2002",86,94,8,"Betula pendula"
"20124","1975","49.6833,9","9","49.6833","210","106","20","2002",108,89,-19,"Betula pendula"
"20125","1980","49.7167,8.83333","8.83333","49.7167","210","106","20","2002",93,90,-3,"Betula pendula"
"20126","1981","49.7833,9.03333","9.03333","49.7833","290","106","20","2002",89,80,-9,"Betula pendula"
"20127","1988","50.3333,8.75","8.75","50.3333","140","106","20","2002",88,88,0,"Betula pendula"
"20128","2000","50.5833,8.75","8.75","50.5833","240","106","20","2002",117,109,-8,"Betula pendula"
"20129","2009","50.5167,8.81667","8.81667","50.5167","170","106","20","2002",100,96,-4,"Betula pendula"
"20131","2020","49.9667,8.56667","8.56667","49.9667","100","106","20","2002",85,89,4,"Betula pendula"
"20132","2022","50.0167,8.58333","8.58333","50.0167","100","106","20","2002",87,87,0,"Betula pendula"
"20133","2023","50.6333,9.45","9.45","50.6333","270","106","20","2002",95,94,-1,"Betula pendula"
"20134","2024","50.4667,9.31667","9.31667","50.4667","460","106","20","2002",102,110,8,"Betula pendula"
"20135","2027","50.5667,9.35","9.35","50.5667","420","106","20","2002",115,106,-9,"Betula pendula"
"20136","2038","50,8.71667","8.71667","50","160","106","20","2002",94,92,-2,"Betula pendula"
"20137","2049","50.1167,8.91667","8.91667","50.1167","110","106","20","2002",82,88,6,"Betula pendula"
"20138","2050","50.55,9.66667","9.66667","50.55","270","106","20","2002",105,102,-3,"Betula pendula"
"20139","2051","51.3167,9.43333","9.43333","51.3167","220","106","20","2002",98,96,-2,"Betula pendula"
"20140","2053","50.8167,8.78333","8.78333","50.8167","200","106","20","2002",92,93,1,"Betula pendula"
"20141","2054","51.1833,9.93333","9.93333","51.1833","300","106","20","2002",108,100,-8,"Betula pendula"
"20142","2055","51.1833,10.1167","10.1167","51.1833","180","106","20","2002",109,95,-14,"Betula pendula"
"20143","2059","51.2,10.0667","10.0667","51.2","160","106","20","2002",86,81,-5,"Betula pendula"
"20144","2061","51.2167,10.0167","10.0167","51.2167","160","106","20","2002",107,94,-13,"Betula pendula"
"20145","2069","50.9833,8.73333","8.73333","50.9833","250","106","20","2002",111,108,-3,"Betula pendula"
"20146","2075","50.9667,8.5","8.5","50.9667","420","106","20","2002",122,112,-10,"Betula pendula"
"20147","2077","51.1667,8.9","8.9","51.1667","260","106","20","2002",121,105,-16,"Betula pendula"
"20148","2078","51.0667,8.98333","8.98333","51.0667","480","106","20","2002",94,93,-1,"Betula pendula"
"20149","2087","51.0333,9.4","9.4","51.0333","250","106","20","2002",93,91,-2,"Betula pendula"
"20150","2090","50.9833,9.26667","9.26667","50.9833","215","106","20","2002",130,112,-18,"Betula pendula"
"20151","2111","50.6167,9.71667","9.71667","50.6167","310","106","20","2002",99,95,-4,"Betula pendula"
"20152","2112","50.5667,9.76667","9.76667","50.5667","310","106","20","2002",96,95,-1,"Betula pendula"
"20153","2123","50.6333,10.0167","10.0167","50.6333","370","106","20","2002",95,89,-6,"Betula pendula"
"20154","2130","50.8333,9.56667","9.56667","50.8333","250","106","20","2002",97,93,-4,"Betula pendula"
"20155","2133","50.85,10","10","50.85","240","106","20","2002",98,97,-1,"Betula pendula"
"20156","2137","51.45,9.41667","9.41667","51.45","180","106","20","2002",94,91,-3,"Betula pendula"
"20157","2140","51.4,9.46667","9.46667","51.4","260","106","20","2002",111,99,-12,"Betula pendula"
"20158","2153","50.75,9.81667","9.81667","50.75","370","106","20","2002",107,94,-13,"Betula pendula"
"20159","2164","51.2667,9.38333","9.38333","51.2667","270","106","20","2002",97,92,-5,"Betula pendula"
"20160","2165","51.2833,9.6","9.6","51.2833","190","106","20","2002",101,95,-6,"Betula pendula"
"20161","2166","51.2833,9.63333","9.63333","51.2833","220","106","20","2002",100,91,-9,"Betula pendula"
"20162","2168","51.3833,9.51667","9.51667","51.3833","170","106","20","2002",98,94,-4,"Betula pendula"
"20163","2170","51.2333,9.56667","9.56667","51.2333","290","106","20","2002",99,97,-2,"Betula pendula"
"20164","2172","50.8167,8.96667","8.96667","50.8167","200","106","20","2002",93,91,-2,"Betula pendula"
"20165","2182","50.6833,8.6","8.6","50.6833","220","106","20","2002",97,97,0,"Betula pendula"
"20166","2187","50.7333,8.7","8.7","50.7333","180","106","20","2002",87,85,-2,"Betula pendula"
"20167","2194","50.8833,8.98333","8.98333","50.8833","225","106","20","2002",84,100,16,"Betula pendula"
"20168","2199","51.1667,9.66667","9.66667","51.1667","380","106","20","2002",111,102,-9,"Betula pendula"
"20169","2203","51.1,9.53333","9.53333","51.1","180","106","20","2002",130,102,-28,"Betula pendula"
"20170","2210","51.0333,9.9","9.9","51.0333","320","106","20","2002",94,98,4,"Betula pendula"
"20171","2216","50.9833,9.53333","9.53333","50.9833","370","106","20","2002",115,107,-8,"Betula pendula"
"20172","2217","51.0167,9.93333","9.93333","51.0167","330","106","20","2002",101,95,-6,"Betula pendula"
"20173","2222","50.95,9.96667","9.96667","50.95","350","106","20","2002",105,100,-5,"Betula pendula"
"20174","2225","50.95,9.86667","9.86667","50.95","230","106","20","2002",95,98,3,"Betula pendula"
"20176","2242","51.35,8.73333","8.73333","51.35","400","106","20","2002",118,116,-2,"Betula pendula"
"20177","2250","51.4667,9.01667","9.01667","51.4667","290","106","20","2002",114,112,-2,"Betula pendula"
"20178","2253","51.35,8.7","8.7","51.35","420","106","20","2002",117,112,-5,"Betula pendula"
"20179","2282","51.45,9.25","9.25","51.45","250","106","20","2002",113,95,-18,"Betula pendula"
"20180","2284","51.3333,9.16667","9.16667","51.3333","280","106","20","2002",142,117,-25,"Betula pendula"
"20181","2286","51.2333,9.26667","9.26667","51.2333","260","106","20","2002",93,92,-1,"Betula pendula"
"20182","2288","50.9,9.21667","9.21667","50.9","240","106","20","2002",107,93,-14,"Betula pendula"
"20183","2294","50.8833,9.35","9.35","50.8833","270","106","20","2002",97,94,-3,"Betula pendula"
"20184","2295","50.8667,9.46667","9.46667","50.8667","330","106","20","2002",114,103,-11,"Betula pendula"
"20185","2296","51,9.06667","9.06667","51","320","106","20","2002",108,107,-1,"Betula pendula"
"20186","2305","50.0833,8.51667","8.51667","50.0833","95","106","20","2002",95,86,-9,"Betula pendula"
"20187","2316","50.8,8.58333","8.58333","50.8","270","106","20","2002",105,100,-5,"Betula pendula"
"20188","2327","50.7833,8.3","8.3","50.7833","270","106","20","2002",130,118,-12,"Betula pendula"
"20189","2328","50.6833,8.3","8.3","50.6833","220","106","20","2002",111,95,-16,"Betula pendula"
"20190","2334","50.7167,8.43333","8.43333","50.7167","375","106","20","2002",115,110,-5,"Betula pendula"
"20191","2338","50.15,9.33333","9.33333","50.15","220","106","20","2002",96,94,-2,"Betula pendula"
"20193","2349","50.25,9.28333","9.28333","50.25","160","106","20","2002",82,79,-3,"Betula pendula"
"20194","2351","50.15,8.75","8.75","50.15","120","106","20","2002",78,80,2,"Betula pendula"
"20195","2355","50.1667,8.98333","8.98333","50.1667","120","106","20","2002",95,77,-18,"Betula pendula"
"20196","2360","50.45,8.03333","8.03333","50.45","160","106","20","2002",84,82,-2,"Betula pendula"
"20197","2366","50.3833,8.03333","8.03333","50.3833","120","106","20","2002",85,87,2,"Betula pendula"
"20198","2378","50.1167,8.36667","8.36667","50.1167","260","106","20","2002",91,89,-2,"Betula pendula"
"20199","2389","50.0333,8.06667","8.06667","50.0333","220","106","20","2002",98,93,-5,"Betula pendula"
"20200","2390","49.9833,7.96667","7.96667","49.9833","120","106","20","2002",77,78,1,"Betula pendula"
"20201","2400","50.2667,9.51667","9.51667","50.2667","250","106","20","2002",124,100,-24,"Betula pendula"
"20202","2401","50.4,9.68333","9.68333","50.4","400","106","20","2002",106,100,-6,"Betula pendula"
"20203","2402","50.2833,9.36667","9.36667","50.2833","150","106","20","2002",98,100,2,"Betula pendula"
"20204","2404","50.3,9.36667","9.36667","50.3","150","106","20","2002",93,91,-2,"Betula pendula"
"20205","2415","50.1667,8.06667","8.06667","50.1667","380","106","20","2002",110,98,-12,"Betula pendula"
"20206","2420","50.3,8.51667","8.51667","50.3","350","106","20","2002",77,77,0,"Betula pendula"
"20207","2430","50.5667,8.28333","8.28333","50.5667","200","106","20","2002",98,94,-4,"Betula pendula"
"20208","2432","50.5167,8.38333","8.38333","50.5167","220","106","20","2002",133,109,-24,"Betula pendula"
"20209","2438","50.6167,8.35","8.35","50.6167","190","106","20","2002",104,95,-9,"Betula pendula"
"20210","2439","50.6167,8.63333","8.63333","50.6167","200","106","20","2002",122,96,-26,"Betula pendula"
"20211","2442","50.5333,8.5","8.5","50.5333","200","106","20","2002",95,92,-3,"Betula pendula"
"20212","2444","50.6667,8.7","8.7","50.6667","180","106","20","2002",93,95,2,"Betula pendula"
"20213","2452","50.55,7.1","7.1","50.55","110","106","20","2002",78,72,-6,"Betula pendula"
"20214","2460","50.4333,6.81667","6.81667","50.4333","400","106","20","2002",93,93,0,"Betula pendula"
"20215","2462","50.45,7.21667","7.21667","50.45","250","106","20","2002",99,98,-1,"Betula pendula"
"20217","2475","50.7333,7.96667","7.96667","50.7333","300","106","20","2002",113,100,-13,"Betula pendula"
"20218","2476","50.7167,7.98333","7.98333","50.7167","420","106","20","2002",94,96,2,"Betula pendula"
"20219","2485","50.8167,7.75","7.75","50.8167","270","106","20","2002",110,87,-23,"Betula pendula"
"20220","2489","49.6333,7.28333","7.28333","49.6333","420","106","20","2002",112,92,-20,"Betula pendula"
"20221","2496","49.75,7.3","7.3","49.75","450","106","20","2002",93,95,2,"Betula pendula"
"20222","2498","49.7333,7.4","7.4","49.7333","210","106","20","2002",125,110,-15,"Betula pendula"
"20223","2504","50.1167,7.05","7.05","50.1167","410","106","20","2002",95,93,-2,"Betula pendula"
"20224","2514","49.8833,7.8","7.8","49.8833","210","106","20","2002",114,105,-9,"Betula pendula"
"20226","2521","49.8667,7.65","7.65","49.8667","370","106","20","2002",95,96,1,"Betula pendula"
"20227","2531","50.3,7.16667","7.16667","50.3","290","106","20","2002",100,95,-5,"Betula pendula"
"20228","2536","50.3333,7.31667","7.31667","50.3333","200","106","20","2002",108,93,-15,"Betula pendula"
"20229","2545","50.5667,7.61667","7.61667","50.5667","230","106","20","2002",114,105,-9,"Betula pendula"
"20230","2552","50.1667,7.55","7.55","50.1667","450","106","20","2002",100,97,-3,"Betula pendula"
"20231","2561","49.9667,7.6","7.6","49.9667","460","106","20","2002",95,112,17,"Betula pendula"
"20232","2566","49.9667,7.3","7.3","49.9667","450","106","20","2002",93,92,-1,"Betula pendula"
"20233","2572","49.7333,6.65","6.65","49.7333","200","106","20","2002",100,88,-12,"Betula pendula"
"20234","2573","49.85,7.11667","7.11667","49.85","450","106","20","2002",96,96,0,"Betula pendula"
"20235","2574","49.8833,7.21667","7.21667","49.8833","510","106","20","2002",120,111,-9,"Betula pendula"
"20236","2581","49.8833,6.96667","6.96667","49.8833","120","106","20","2002",87,85,-2,"Betula pendula"
"20237","2583","49.8333,7.33333","7.33333","49.8333","460","106","20","2002",101,94,-7,"Betula pendula"
"20239","2585","49.7333,7","7","49.7333","470","106","20","2002",91,87,-4,"Betula pendula"
"20240","2599","50.2,6.83333","6.83333","50.2","400","106","20","2002",126,109,-17,"Betula pendula"
"20241","2602","50.2333,6.66667","6.66667","50.2333","380","106","20","2002",107,113,6,"Betula pendula"
"20242","2608","50.3,6.73333","6.73333","50.3","440","106","20","2002",105,105,0,"Betula pendula"
"20243","2613","50.2833,6.63333","6.63333","50.2833","450","106","20","2002",108,100,-8,"Betula pendula"
"20244","2615","50.2,6.41667","6.41667","50.2","450","106","20","2002",115,113,-2,"Betula pendula"
"20245","2624","50.35,6.41667","6.41667","50.35","570","106","20","2002",133,129,-4,"Betula pendula"
"20247","2638","49.6667,6.95","6.95","49.6667","530","106","20","2002",97,96,-1,"Betula pendula"
"20248","2639","49.7,6.91667","6.91667","49.7","510","106","20","2002",119,98,-21,"Betula pendula"
"20249","2644","49.8,6.71667","6.71667","49.8","140","106","20","2002",86,86,0,"Betula pendula"
"20250","2645","49.8167,6.75","6.75","49.8167","130","106","20","2002",97,85,-12,"Betula pendula"
"20251","2662","50.5167,7.91667","7.91667","50.5167","320","106","20","2002",98,94,-4,"Betula pendula"
"20252","2671","50.2333,7.86667","7.86667","50.2333","310","106","20","2002",108,104,-4,"Betula pendula"
"20253","2672","50.1333,7.75","7.75","50.1333","250","106","20","2002",93,87,-6,"Betula pendula"
"20254","2674","50.1667,7.73333","7.73333","50.1667","240","106","20","2002",100,96,-4,"Betula pendula"
"20255","2678","50.3,7.6","7.6","50.3","80","106","20","2002",78,90,12,"Betula pendula"
"20256","2690","50.5667,7.83333","7.83333","50.5667","380","106","20","2002",138,123,-15,"Betula pendula"
"20257","2692","50.45,7.98333","7.98333","50.45","240","106","20","2002",85,88,3,"Betula pendula"
"20258","2693","50.4333,7.83333","7.83333","50.4333","250","106","20","2002",119,109,-10,"Betula pendula"
"20259","2698","49.6333,8.36667","8.36667","49.6333","95","106","20","2002",83,85,2,"Betula pendula"
"20260","2703","49.8333,8.01667","8.01667","49.8333","130","106","20","2002",91,98,7,"Betula pendula"
"20261","2705","49.7167,8.11667","8.11667","49.7167","200","106","20","2002",88,82,-6,"Betula pendula"
"20263","2712","49.9333,8.1","8.1","49.9333","140","106","20","2002",77,80,3,"Betula pendula"
"20265","2733","49.35,8.13333","8.13333","49.35","140","106","20","2002",80,89,9,"Betula pendula"
"20266","2736","49.2,7.96667","7.96667","49.2","250","106","20","2002",102,101,-1,"Betula pendula"
"20267","2739","49.1667,7.88333","7.88333","49.1667","240","106","20","2002",130,101,-29,"Betula pendula"
"20268","2740","49.0333,8","8","49.0333","160","106","20","2002",93,86,-7,"Betula pendula"
"20269","2742","49.5833,8.16667","8.16667","49.5833","150","106","20","2002",91,89,-2,"Betula pendula"
"20270","2752","49.1167,8.15","8.15","49.1167","130","106","20","2002",96,87,-9,"Betula pendula"
"20271","2754","49.5,7.91667","7.91667","49.5","290","106","20","2002",89,87,-2,"Betula pendula"
"20272","2761","49.4667,7.56667","7.56667","49.4667","250","106","20","2002",117,98,-19,"Betula pendula"
"20273","2762","49.5833,7.7","7.7","49.5833","260","106","20","2002",113,97,-16,"Betula pendula"
"20274","2763","49.5,7.76667","7.76667","49.5","250","106","20","2002",88,93,5,"Betula pendula"
"20275","2764","49.3833,7.63333","7.63333","49.3833","340","106","20","2002",96,96,0,"Betula pendula"
"20276","2768","49.65,8.1","8.1","49.65","180","106","20","2002",108,94,-14,"Betula pendula"
"20277","2769","49.6,8.05","8.05","49.6","250","106","20","2002",83,92,9,"Betula pendula"
"20278","2773","49.45,7.31667","7.31667","49.45","300","106","20","2002",94,95,1,"Betula pendula"
"20279","2786","49.2667,8.21667","8.21667","49.2667","120","106","20","2002",77,91,14,"Betula pendula"
"20280","2793","49.4333,8.28333","8.28333","49.4333","98","106","20","2002",80,88,8,"Betula pendula"
"20281","2801","49.3667,8.06667","8.06667","49.3667","170","106","20","2002",77,76,-1,"Betula pendula"
"20283","2809","49.1667,7.81667","7.81667","49.1667","220","106","20","2002",91,89,-2,"Betula pendula"
"20284","2813","49.2833,7.6","7.6","49.2833","390","106","20","2002",92,92,0,"Betula pendula"
"20285","2820","49.5833,7.76667","7.76667","49.5833","270","106","20","2002",82,81,-1,"Betula pendula"
"20286","2831","49.35,7.41667","7.41667","49.35","280","106","20","2002",94,95,1,"Betula pendula"
"20287","2842","48.7167,9.21667","9.21667","48.7167","391","106","20","2002",91,93,2,"Betula pendula"
"20288","2844","48.7667,9.28333","9.28333","48.7667","285","106","20","2002",89,85,-4,"Betula pendula"
"20289","2852","49.0167,10.2167","10.2167","49.0167","570","106","20","2002",108,106,-2,"Betula pendula"
"20290","2853","48.9667,10.1333","10.1333","48.9667","440","106","20","2002",107,95,-12,"Betula pendula"
"20291","2855","48.8667,10.25","10.25","48.8667","490","106","20","2002",100,91,-9,"Betula pendula"
"20292","2856","48.75,10.3333","10.3333","48.75","520","106","20","2002",112,110,-2,"Betula pendula"
"20293","2864","48.9333,9.36667","9.36667","48.9333","300","106","20","2002",91,89,-2,"Betula pendula"
"20294","2865","49,9.76667","9.76667","49","330","106","20","2002",95,93,-2,"Betula pendula"
"20295","2867","48.9833,9.36667","9.36667","48.9833","290","106","20","2002",89,99,10,"Betula pendula"
"20296","2869","48.9833,9.58333","9.58333","48.9833","290","106","20","2002",94,112,18,"Betula pendula"
"20297","2879","48.7,9","9","48.7","450","106","20","2002",96,105,9,"Betula pendula"
"20298","2886","49.25,9.95","9.95","49.25","440","106","20","2002",106,109,3,"Betula pendula"
"20299","2890","49.1333,10.2333","10.2333","49.1333","450","106","20","2002",104,96,-8,"Betula pendula"
"20300","2893","49.1333,10.1833","10.1833","49.1333","460","106","20","2002",102,107,5,"Betula pendula"
"20301","2899","48.7333,9.26667","9.26667","48.7333","410","106","20","2002",86,93,7,"Betula pendula"
"20302","2900","48.75,9.48333","9.48333","48.75","470","106","20","2002",93,95,2,"Betula pendula"
"20303","2908","48.6833,9.51667","9.51667","48.6833","350","106","20","2002",88,91,3,"Betula pendula"
"20304","2909","48.65,9.86667","9.86667","48.65","685","106","20","2002",105,107,2,"Betula pendula"
"20305","2914","48.6333,10.0167","10.0167","48.6333","620","106","20","2002",118,114,-4,"Betula pendula"
"20306","2923","49.2167,9.1","9.1","49.2167","200","106","20","2002",92,90,-2,"Betula pendula"
"20307","2930","49.0833,9.1","9.1","49.0833","200","106","20","2002",101,93,-8,"Betula pendula"
"20308","2933","49.0833,9.15","9.15","49.0833","170","106","20","2002",86,93,7,"Betula pendula"
"20309","2937","49.15,9.28333","9.28333","49.15","220","106","20","2002",119,106,-13,"Betula pendula"
"20311","2941","49.0833,9.46667","9.46667","49.0833","490","106","20","2002",113,106,-7,"Betula pendula"
"20312","2949","48.8667,9.03333","9.03333","48.8667","330","106","20","2002",84,80,-4,"Betula pendula"
"20313","2953","48.8667,8.86667","8.86667","48.8667","350","106","20","2002",90,85,-5,"Betula pendula"
"20314","2958","48.9667,9.13333","9.13333","48.9667","200","106","20","2002",84,86,2,"Betula pendula"
"20315","2959","49.05,9.1","9.1","49.05","220","106","20","2002",92,91,-1,"Betula pendula"
"20316","2966","48.9,9.08333","9.08333","48.9","280","106","20","2002",94,79,-15,"Betula pendula"
"20317","2976","49.4833,9.76667","9.76667","49.4833","250","106","20","2002",93,98,5,"Betula pendula"
"20318","2978","49.4833,10","10","49.4833","300","106","20","2002",104,103,-1,"Betula pendula"
"20319","2980","49.4333,9.88333","9.88333","49.4333","370","106","20","2002",94,94,0,"Betula pendula"
"20320","2985","48.65,9.46667","9.46667","48.65","310","106","20","2002",101,99,-2,"Betula pendula"
"20321","2988","48.65,9.51667","9.51667","48.65","370","106","20","2002",101,99,-2,"Betula pendula"
"20322","2997","49.15,9.61667","9.61667","49.15","460","106","20","2002",108,103,-5,"Betula pendula"
"20324","3007","49.0167,9.9","9.9","49.0167","410","106","20","2002",96,94,-2,"Betula pendula"
"20325","3014","49.0833,9.88333","9.88333","49.0833","370","106","20","2002",126,120,-6,"Betula pendula"
"20326","3018","48.5,10.1167","10.1167","48.5","460","106","20","2002",105,98,-7,"Betula pendula"
"20328","3023","49.0667,8.8","8.8","49.0667","190","106","20","2002",83,91,8,"Betula pendula"
"20329","3025","48.9667,8.96667","8.96667","48.9667","260","106","20","2002",104,108,4,"Betula pendula"
"20330","3036","48.8,9.4","9.4","48.8","250","106","20","2002",76,77,1,"Betula pendula"
"20331","3049","49.5333,8.48333","8.48333","49.5333","95","106","20","2002",75,90,15,"Betula pendula"
"20332","3051","49.5167,8.55","8.55","49.5167","100","106","20","2002",85,82,-3,"Betula pendula"
"20333","3052","49.1333,8.58333","8.58333","49.1333","130","106","20","2002",104,91,-13,"Betula pendula"
"20334","3053","49.1,8.65","8.65","49.1","140","106","20","2002",82,86,4,"Betula pendula"
"20335","3063","49.2167,8.51667","8.51667","49.2167","110","106","20","2002",86,86,0,"Betula pendula"
"20336","3065","49.4,9.4","9.4","49.4","230","106","20","2002",96,103,7,"Betula pendula"
"20337","3067","49.4,9.56667","9.56667","49.4","300","106","20","2002",97,91,-6,"Betula pendula"
"20338","3068","49.5333,9.55","9.55","49.5333","370","106","20","2002",95,98,3,"Betula pendula"
"20339","3069","49.5333,9.31667","9.31667","49.5333","340","106","20","2002",108,103,-5,"Betula pendula"
"20341","3071","49.3667,9.61667","9.61667","49.3667","240","106","20","2002",94,80,-14,"Betula pendula"
"20342","3076","49.4667,9.58333","9.58333","49.4667","340","106","20","2002",99,95,-4,"Betula pendula"
"20343","3082","49.4667,8.98333","8.98333","49.4667","130","106","20","2002",96,86,-10,"Betula pendula"
"20344","3087","49.25,8.73333","8.73333","49.25","140","106","20","2002",91,86,-5,"Betula pendula"
"20345","3088","49.3833,8.8","8.8","49.3833","130","106","20","2002",87,85,-2,"Betula pendula"
"20346","3091","49.2667,8.75","8.75","49.2667","180","106","20","2002",110,84,-26,"Betula pendula"
"20347","3097","49.0333,8.7","8.7","49.0333","180","106","20","2002",90,87,-3,"Betula pendula"
"20348","3099","49.0833,8.38333","8.38333","49.0833","110","106","20","2002",106,82,-24,"Betula pendula"
"20349","3100","48.95,8.4","8.4","48.95","130","106","20","2002",76,90,14,"Betula pendula"
"20350","3103","49.0167,8.5","8.5","49.0167","120","106","20","2002",95,82,-13,"Betula pendula"
"20351","3105","48.9667,8.3","8.3","48.9667","120","106","20","2002",87,93,6,"Betula pendula"
"20352","3110","49.4,8.53333","8.53333","49.4","100","106","20","2002",110,95,-15,"Betula pendula"
"20353","3120","49.55,8.68333","8.68333","49.55","140","106","20","2002",91,84,-7,"Betula pendula"
"20354","3124","49.4667,9.21667","9.21667","49.4667","390","106","20","2002",97,99,2,"Betula pendula"
"20355","3127","49.4167,9.28333","9.28333","49.4167","290","106","20","2002",92,95,3,"Betula pendula"
"20356","3133","48.9,8.56667","8.56667","48.9","200","106","20","2002",86,81,-5,"Betula pendula"
"20357","3135","48.8333,8.5","8.5","48.8333","370","106","20","2002",97,95,-2,"Betula pendula"
"20358","3139","49.1833,8.98333","8.98333","49.1833","210","106","20","2002",101,100,-1,"Betula pendula"
"20359","3143","49.3333,8.91667","8.91667","49.3333","210","106","20","2002",92,84,-8,"Betula pendula"
"20360","3146","49.3333,8.95","8.95","49.3333","200","106","20","2002",98,96,-2,"Betula pendula"
"20361","3149","49.0833,8.85","8.85","49.0833","200","106","20","2002",94,92,-2,"Betula pendula"
"20362","3158","49.1,8.85","8.85","49.1","200","106","20","2002",117,103,-14,"Betula pendula"
"20364","3161","49.75,9.31667","9.31667","49.75","140","106","20","2002",91,89,-2,"Betula pendula"
"20365","3162","49.7,9.8","9.8","49.7","340","106","20","2002",102,96,-6,"Betula pendula"
"20366","3170","49.6667,9.65","9.65","49.6667","190","106","20","2002",94,98,4,"Betula pendula"
"20367","3172","49.7667,9.51667","9.51667","49.7667","200","106","20","2002",107,101,-6,"Betula pendula"
"20368","3173","48.7667,8.25","8.25","48.7667","180","106","20","2002",91,93,2,"Betula pendula"
"20369","3179","48.7,8.13333","8.13333","48.7","140","106","20","2002",84,80,-4,"Betula pendula"
"20370","3181","48.6167,8.05","8.05","48.6167","140","106","20","2002",98,83,-15,"Betula pendula"
"20371","3182","48.6,8.11667","8.11667","48.6","450","106","20","2002",86,91,5,"Betula pendula"
"20372","3186","47.9,8.43333","8.43333","47.9","760","106","20","2002",159,121,-38,"Betula pendula"
"20373","3187","47.95,8.5","8.5","47.95","690","106","20","2002",116,119,3,"Betula pendula"
"20374","3197","48.1167,8","8","48.1167","300","106","20","2002",90,86,-4,"Betula pendula"
"20375","3200","48.1333,7.7","7.7","48.1333","190","106","20","2002",81,91,10,"Betula pendula"
"20376","3215","47.9833,7.96667","7.96667","47.9833","390","106","20","2002",88,94,6,"Betula pendula"
"20377","3218","48.4667,7.81667","7.81667","48.4667","140","106","20","2002",79,97,18,"Betula pendula"
"20378","3228","47.7667,8.78333","8.78333","47.7667","480","106","20","2002",90,102,12,"Betula pendula"
"20379","3229","47.7333,9.06667","9.06667","47.7333","440","106","20","2002",103,97,-6,"Betula pendula"
"20380","3230","47.7,9.2","9.2","47.7","410","106","20","2002",105,100,-5,"Betula pendula"
"20381","3235","47.8167,8.66667","8.66667","47.8167","650","106","20","2002",157,109,-48,"Betula pendula"
"20382","3236","47.6667,9.18333","9.18333","47.6667","440","106","20","2002",94,93,-1,"Betula pendula"
"20383","3237","48.3333,7.88333","7.88333","48.3333","170","106","20","2002",91,93,2,"Betula pendula"
"20384","3250","47.75,7.8","7.8","47.75","690","106","20","2002",109,111,2,"Betula pendula"
"20385","3251","47.7833,7.9","7.9","47.7833","540","106","20","2002",89,96,7,"Betula pendula"
"20386","3252","47.65,7.83333","7.83333","47.65","360","106","20","2002",93,91,-2,"Betula pendula"
"20387","3254","47.6,7.63333","7.63333","47.6","280","106","20","2002",77,79,2,"Betula pendula"
"20388","3258","47.8667,7.6","7.6","47.8667","220","106","20","2002",94,93,-1,"Betula pendula"
"20389","3260","47.8167,7.63333","7.63333","47.8167","270","106","20","2002",91,92,1,"Betula pendula"
"20390","3266","47.9,8.36667","8.36667","47.9","800","106","20","2002",138,119,-19,"Betula pendula"
"20391","3282","48.5333,8.08333","8.08333","48.5333","190","106","20","2002",89,82,-7,"Betula pendula"
"20392","3283","48.4667,7.95","7.95","48.4667","160","106","20","2002",77,79,2,"Betula pendula"
"20393","3284","48.4833,8.16667","8.16667","48.4833","280","106","20","2002",115,95,-20,"Betula pendula"
"20394","3290","48.8,8.31667","8.31667","48.8","150","106","20","2002",93,85,-8,"Betula pendula"
"20395","3298","47.6,7.88333","7.88333","47.6","300","106","20","2002",94,85,-9,"Betula pendula"
"20396","3300","47.7333,8","8","47.7333","820","106","20","2002",112,108,-4,"Betula pendula"
"20397","3306","48,9.03333","9.03333","48","705","106","20","2002",112,106,-6,"Betula pendula"
