"specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"maritima",23732055,"Harvard",NA,NA,NA,"","New Jersey","burlington ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732055",NA,NA,"county_centroid"
"maritima",21371566,"DOV",1934,6,12,"1934-06-12","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371566",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",23609826,"Harvard",1945,6,11,"1945-06-11","New Hampshire","strafford ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609826",NA,NA,"county_centroid"
"maritima",24508013,"CHRB",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508013",NA,NA,"county_centroid"
"maritima",20412412,"PH",NA,NA,NA,"","Pennsylvania","delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412412",-75.3989039119709,39.9216999726926,"county_centroid"
"maritima",23609953,"Harvard",1923,6,20,"1923-06-20","Massachusetts","barnstable ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609953",NA,NA,"county_centroid"
"maritima",20412829,"PH",NA,NA,NA,"0000-00-00","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412829",-74.661269,39.63984,"geo_referenced"
"maritima",24122092,"VT",1921,5,13,"1921-05-13","Massachusetts","Essex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24122092",-71.1911,42.73394,"geo_referenced"
"maritima",16576816,"VDB",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16576816",NA,NA,"county_centroid"
"maritima",20412437,"PH",1913,8,2,"1913-08-02","New York","Suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412437",-73.463438,40.928049,"geo_referenced"
"maritima",20412433,"PH",1895,8,26,"1895-08-26","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412433",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",23609989,"Harvard",1957,9,20,"1957-09-20","Massachusetts","nantucket ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609989",NA,NA,"county_centroid"
"maritima",20412439,"PH",1938,5,24,"1938-05-24","Delaware","Sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412439",-75.089591,38.62746,"geo_referenced"
"maritima",13273979,"TENN",NA,NA,NA,"","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273979",-72.3370702879945,41.8591610547464,"county_centroid"
"maritima",17194187,"NY",1910,4,24,"1910-04-24","New Jersey","monmouth ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17194187",NA,NA,"county_centroid"
"maritima",23732074,"Harvard",NA,NA,NA,"","Pennsylvania","bucks ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732074",NA,NA,"county_centroid"
"maritima",24089116,"VT",1986,8,16,"1986-08-16","Connecticut","New London","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24089116",-72.02754,41.35785,"geo_referenced"
"maritima",17566665,"SIM",1933,6,23,"1933-06-23","New York","Richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566665",-74.225826,40.545888,"geo_referenced"
"maritima",20412840,"PH",1933,7,4,"1933-07-04","New Jersey","Cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412840",-74.903963,39.239473,"geo_referenced"
"maritima",15490770,"MARY",1980,NA,NA,"","Maryland","worcester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490770",-75.3442046056797,38.226483300945,"county_centroid"
"maritima",16666857,"FSU",NA,NA,NA,"","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666857",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",17198148,"NY",1966,5,12,"1966-05-12","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17198148",-73.119842,40.65445,"geo_referenced"
"maritima",19997126,"NY",1845,8,0,"1845-08-00","New Jersey","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19997126",NA,NA,"county_centroid"
"maritima",20412786,"PH",1914,6,21,"1914-06-21","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412786",-74.965394,38.936133,"geo_referenced"
"maritima",6439975,"NY",1986,8,16,"1986-08-16","Connecticut","new london ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6439975",NA,NA,"county_centroid"
"maritima",23609853,"Harvard",1901,0,0,"1901-00-00","Massachusetts","middlesex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609853",NA,NA,"county_centroid"
"maritima",11894590,"CM",1923,NA,NA,"","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11894590",-75.1051073654553,40.345539543629,"county_centroid"
"maritima",23610005,"Harvard",1910,8,21,"1910-08-21","Rhode Island","washington ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610005",NA,NA,"county_centroid"
"maritima",17566675,"SIM",1933,7,28,"1933-07-28","New York","Richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566675",-74.149588,40.583438,"geo_referenced"
"maritima",20412784,"PH",1937,7,21,"1937-07-21","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412784",-74.692939,39.149824,"geo_referenced"
"maritima",20412781,"PH",1899,5,10,"1899-05-10","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412781",-74.82093,38.979083,"geo_referenced"
"maritima",20412753,"PH",1905,4,30,"1905-04-30","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412753",-74.576292,39.969408,"geo_referenced"
"maritima",23609976,"Harvard",1940,6,27,"1940-06-27","Massachusetts","dukes ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609976",NA,NA,"county_centroid"
"maritima",12548021,"CHRB",1939,4,30,"1939-04-30","New Jersey","gloucester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12548021",-75.1373944942889,39.7149442254776,"county_centroid"
"maritima",23609954,"Harvard",1914,6,23,"1914-06-23","Massachusetts","barnstable ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609954",NA,NA,"county_centroid"
"maritima",23610015,"Harvard",1975,5,31,"1975-05-31","Connecticut","new london ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610015",NA,NA,"county_centroid"
"maritima",20412417,"PH",1892,5,30,"1892-05-30","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412417",-74.19014,39.839841,"geo_referenced"
"maritima",23732040,"Harvard",NA,NA,NA,"","Delaware","sussex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732040",NA,NA,"county_centroid"
"maritima",19989475,"NY",1903,5,16,"1903-05-16","New York","Richmond Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19989475",-74.239502,40.508526,"geo_referenced"
"maritima",20412794,"PH",1940,10,6,"1940-10-06","New Jersey","Middlesex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412794",-74.381724,40.382277,"geo_referenced"
"maritima",23732069,"Harvard",NA,NA,NA,"","New York","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732069",NA,NA,"county_centroid"
"maritima",23609987,"Harvard",1900,6,2,"1900-06-02","Massachusetts","nantucket ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609987",NA,NA,"county_centroid"
"maritima",24121162,"VT",1897,5,23,"1897-05-23","Massachusetts","Suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24121162",-70.99732,42.42183,"geo_referenced"
"maritima",19212151,"UCHT",NA,NA,NA,"","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212151",-72.3370702879945,41.8591610547464,"county_centroid"
"maritima",23609981,"Harvard",1911,7,28,"1911-07-28","Massachusetts","dukes ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609981",NA,NA,"county_centroid"
"maritima",23610016,"Harvard",1986,8,16,"1986-08-16","Connecticut","new london ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610016",NA,NA,"county_centroid"
"maritima",20412812,"PH",1907,9,10,"1907-09-10","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412812",-74.8078623774825,39.1510380925132,"county_centroid"
"maritima",12548009,"CHRB",1883,6,14,"1883-06-14","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12548009",-74.6657928000815,39.8845273972681,"county_centroid"
"maritima",23609858,"Harvard",1902,5,4,"1902-05-04","Massachusetts","essex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609858",NA,NA,"county_centroid"
"maritima",23609985,"Harvard",1900,6,2,"1900-06-02","Massachusetts","nantucket ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609985",NA,NA,"county_centroid"
"maritima",20412788,"PH",1897,10,NA,"1897-10-00","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412788",-73.989765,40.443063,"geo_referenced"
"maritima",23609958,"Harvard",1861,8,26,"1861-08-26","Massachusetts","barnstable ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609958",NA,NA,"county_centroid"
"maritima",20412823,"PH",1908,9,4,"1908-09-04","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412823",-74.422927,39.364283,"geo_referenced"
"maritima",23732045,"Harvard",NA,NA,NA,"","Maryland","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732045",NA,NA,"county_centroid"
"maritima",17194635,"NY",1917,NA,NA,"","Pennsylvania","bucks ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17194635",NA,NA,"county_centroid"
"maritima",24508028,"CHRB",1900,5,NA,"1900-05-00","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508028",-74.8078623774825,39.1510380925132,"county_centroid"
"maritima",21371577,"DOV",1932,NA,NA,"","Maryland","worcester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371577",-75.3442046056797,38.226483300945,"county_centroid"
"maritima",23609841,"Harvard",1913,10,13,"1913-10-13","Massachusetts","essex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609841",NA,NA,"county_centroid"
"maritima",23610020,"Harvard",1874,9,10,"1874-09-10","Connecticut","middlesex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610020",NA,NA,"county_centroid"
"maritima",13273984,"TENN",NA,NA,NA,"","Massachusetts","essex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273984",-70.9777142372165,42.6697967515218,"county_centroid"
"maritima",23609967,"Harvard",1917,6,27,"1917-06-27","Massachusetts","barnstable ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609967",NA,NA,"county_centroid"
"maritima",20412826,"PH",1911,6,10,"1911-06-10","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412826",-74.851756,39.594642,"geo_referenced"
"maritima",20412440,"PH",1936,8,28,"1936-08-28","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412440",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",19998546,"NY",1938,8,30,"1938-08-30","Massachusetts","barnstable ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19998546",NA,NA,"county_centroid"
"maritima",20013803,"NY",1901,7,28,"1901-07-28","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20013803",-71.95194,41.035935,"geo_referenced"
"maritima",23609847,"Harvard",1916,8,16,"1916-08-16","Massachusetts","essex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609847",NA,NA,"county_centroid"
"maritima",19991777,"NY",1926,9,9,"1926-09-09","New Jersey","middlesex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19991777",NA,NA,"county_centroid"
"maritima",20412798,"PH",1899,8,28,"1899-08-28","New Jersey","camden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412798",-74.9467993017746,39.7975760085389,"county_centroid"
"maritima",20412421,"PH",1931,5,17,"1931-05-17","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412421",-74.331088,40.003496,"geo_referenced"
"maritima",23610006,"Harvard",1913,8,19,"1913-08-19","Rhode Island","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610006",NA,NA,"county_centroid"
"maritima",20412827,"PH",1888,7,6,"1888-07-06","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412827",-74.727663,39.452338,"geo_referenced"
"maritima",7444223,"NCSC",NA,NA,NA,"","Massachusetts","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444223",NA,NA,"county_centroid"
"maritima",17566667,"SIM",1877,4,24,"1877-04-24","New York","richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566667",-74.1737199052685,40.5779444576197,"county_centroid"
"maritima",23609867,"Harvard",1880,5,11,"1880-05-11","Massachusetts","suffolk ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609867",NA,NA,"county_centroid"
"maritima",21371564,"DOV",1935,5,8,"1935-05-08","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371564",-75.4066889565625,38.6657349605645,"county_centroid"
"maritima",15490742,"MARY",2005,NA,NA,"","Maryland","worcester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490742",-75.3442046056797,38.226483300945,"county_centroid"
"maritima",17192162,"NY",1920,5,27,"1920-05-27","New York","Nassau Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17192162",-73.646312,40.725207,"geo_referenced"
"maritima",20412836,"PH",1910,8,21,"1910-08-21","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412836",-74.674175228933,39.4805907966321,"county_centroid"
"maritima",23610013,"Harvard",1975,6,7,"1975-06-07","Connecticut","new london ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610013",NA,NA,"county_centroid"
"maritima",16184986,"MOAR",1989,NA,NA,"","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184986",-75.1051073654553,40.345539543629,"county_centroid"
"maritima",23610003,"Harvard",1939,5,27,"1939-05-27","Rhode Island","newport ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23610003",NA,NA,"county_centroid"
"maritima",17186274,"NY",1924,5,10,"1924-05-10","New Jersey","atlantic ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17186274",NA,NA,"county_centroid"
"maritima",20011296,"NY",1904,7,30,"1904-07-30","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20011296",-73.027498,40.67621,"geo_referenced"
"maritima",23609832,"Harvard",1931,8,23,"1931-08-23","New Hampshire","rockingham ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609832",NA,NA,"county_centroid"
"maritima",20412755,"PH",1907,5,30,"1907-05-30","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412755",-74.710011,39.976453,"geo_referenced"
"maritima",20412830,"PH",1914,7,25,"1914-07-25","New Jersey","Atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412830",-74.480047,39.539164,"geo_referenced"
"maritima",23609872,"Harvard",1897,7,11,"1897-07-11","Massachusetts","suffolk ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609872",NA,NA,"county_centroid"
"maritima",20412811,"PH",1907,9,13,"1907-09-13","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412811",-74.795085,39.010898,"geo_referenced"
"maritima",17190822,"NY",1981,NA,NA,"","Maryland","worcester ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17190822",NA,NA,"county_centroid"
"maritima",23732073,"Harvard",NA,NA,NA,"","New York","suffolk ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732073",NA,NA,"county_centroid"
"maritima",23609898,"Harvard",1916,5,25,"1916-05-25","Massachusetts","bristol ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609898",NA,NA,"county_centroid"
"maritima",23609857,"Harvard",1858,6,7,"1858-06-07","Massachusetts","middlesex ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23609857",NA,NA,"county_centroid"
"maritima",17192991,"NY",1884,5,0,"1884-05-00","New York","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17192991",NA,NA,"county_centroid"
"maritima",17199309,"NY",1922,5,14,"1922-05-14","New York","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17199309",-73.619803,40.70286,"geo_referenced"
"maritima",20412810,"PH",1914,6,16,"1914-06-16","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412810",-74.799333,39.000669,"geo_referenced"
"rivularis",23733749,"Harvard",1911,2,22,"1911-02-22","Texas","kendall ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733749",NA,NA,"county_centroid"
"rivularis",25160676,"SAT",1973,3,26,"1973-03-26","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160676",-99.3564151976182,30.03887905421,"county_centroid"
"rivularis",23733878,"Harvard",1997,3,30,"1997-03-30","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733878",NA,NA,"county_centroid"
"rivularis",11588990,"IND",1930,4,12,"1930-04-12","Indiana","Monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588990",-86.434204,39.299332,"geo_referenced"
"rivularis",23733417,"Harvard",NA,NA,NA,"","Alabama","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733417",NA,NA,"county_centroid"
"rivularis",22620297,"KANU",1969,7,24,"1969-07-24","Kansas","Cowley","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620297",-96.71447,37.16275,"geo_referenced"
"rivularis",23733437,"Harvard",NA,NA,NA,"","Georgia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733437",NA,NA,"county_centroid"
"rivularis",13573905,"TEX",1997,6,20,"1997-06-20","Texas","crockett","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573905",-101.412178750887,30.7052359702426,"county_centroid"
"rivularis",23733532,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733532",NA,NA,"county_centroid"
"rivularis",23733890,"Harvard",1997,3,30,"1997-03-30","Texas","irion ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733890",NA,NA,"county_centroid"
"rivularis",13627326,"TEX",2011,5,11,"2011-05-11","TEXAS","Lamar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13627326",-95.698833,33.5525,"geo_referenced"
"rivularis",16080381,"FLAS",2012,6,21,"2012-06-21","Texas","blanco","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080381",-98.3936318223786,30.2673775758488,"county_centroid"
"rivularis",23733514,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733514",NA,NA,"county_centroid"
"rivularis",23733707,"Harvard",1910,3,26,"1910-03-26","Texas","bexar ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733707",NA,NA,"county_centroid"
"rivularis",23733679,"Harvard",1916,10,25,"1916-10-25","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733679",NA,NA,"county_centroid"
"rivularis",23733703,"Harvard",1913,3,31,"1913-03-31","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733703",NA,NA,"county_centroid"
"rivularis",23733449,"Harvard",NA,NA,NA,"","Illinois","piatt ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733449",NA,NA,"county_centroid"
"rivularis",13573909,"TEX",1997,6,20,"1997-06-20","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573909",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",11588869,"IND",1988,4,10,"1988-04-10","Missouri","Callaway","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588869",-91.991464,38.968274,"geo_referenced"
"rivularis",23733503,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733503",NA,NA,"county_centroid"
"rivularis",23733493,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733493",NA,NA,"county_centroid"
"rivularis",23733456,"Harvard",NA,NA,NA,"","Kansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733456",NA,NA,"county_centroid"
"rivularis",23733612,"Harvard",1910,8,1,"1910-08-01","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733612",NA,NA,"county_centroid"
"rivularis",23733670,"Harvard",1910,5,22,"1910-05-22","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733670",NA,NA,"county_centroid"
"rivularis",23733550,"Harvard",1914,4,5,"1914-04-05","Oklahoma","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733550",NA,NA,"county_centroid"
"rivularis",25286681,"NY",1997,3,30,"1997-03-30","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286681",NA,NA,"county_centroid"
"rivularis",23733781,"Harvard",1910,6,23,"1910-06-23","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733781",NA,NA,"county_centroid"
"rivularis",23733591,"Harvard",1910,4,1,"1910-04-01","Texas","mclennan ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733591",NA,NA,"county_centroid"
"rivularis",13615506,"TEX",2007,9,8,"2007-09-08","Texas","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13615506",-99.2422906128971,30.7128872295542,"county_centroid"
"rivularis",23733760,"Harvard",1917,3,30,"1917-03-30","Texas","brown ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733760",NA,NA,"county_centroid"
"rivularis",23733636,"Harvard",1914,3,24,"1914-03-24","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733636",NA,NA,"county_centroid"
"rivularis",11588902,"IND",1952,5,18,"1952-05-18","Indiana","Jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588902",-85.14924,40.393294,"geo_referenced"
"rivularis",23733762,"Harvard",1917,7,1,"1917-07-01","Texas","brown ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733762",NA,NA,"county_centroid"
"rivularis",13573911,"TEX",1997,6,27,"1997-06-27","Texas","schleicher","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573911",-100.544218793788,30.8855728687758,"county_centroid"
"rivularis",23733758,"Harvard",1917,3,31,"1917-03-31","Texas","brown ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733758",NA,NA,"county_centroid"
"rivularis",5734224,"LSU",1997,3,29,"1997-03-29","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734224",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",13507693,"TEX",2007,3,19,"2007-03-19","Texas","bell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507693",-97.4841279396549,31.0402541427815,"county_centroid"
"rivularis",23733438,"Harvard",NA,NA,NA,"","Georgia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733438",NA,NA,"county_centroid"
"rivularis",23733452,"Harvard",NA,NA,NA,"","Kansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733452",NA,NA,"county_centroid"
"rivularis",23733602,"Harvard",1910,8,8,"1910-08-08","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733602",NA,NA,"county_centroid"
"rivularis",15422836,"APSC",2014,8,3,"2014-08-03","Texas","wise","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15422836",-97.65715415029,33.2124820478529,"county_centroid"
"rivularis",23733572,"Harvard",1910,8,6,"1910-08-06","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733572",NA,NA,"county_centroid"
"rivularis",23733420,"Harvard",NA,NA,NA,"","Alabama","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733420",NA,NA,"county_centroid"
"rivularis",24655992,"NY",1997,3,23,"1997-03-23","Texas","sutton ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655992",NA,NA,"county_centroid"
"rivularis",19535414,"BRU",1872,6,30,"1872-06-30","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19535414",NA,NA,"county_centroid"
"rivularis",11588921,"IND",1951,8,28,"1951-08-28","Indiana","Sullivan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588921",-87.540098,39.219749,"geo_referenced"
"rivularis",11588886,"IND",1953,4,30,"1953-04-30","Indiana","Jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588886",-85.14924,40.393294,"geo_referenced"
"rivularis",23733656,"Harvard",1910,8,6,"1910-08-06","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733656",NA,NA,"county_centroid"
"rivularis",11589035,"IND",1915,8,21,"1915-08-21","Indiana","Gibson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11589035",-87.700448,38.412117,"geo_referenced"
"rivularis",11588861,"IND",1948,3,27,"1948-03-27","Texas","Comal","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588861",-98.205176,29.939298,"geo_referenced"
"rivularis",26730746,"SRSC",NA,NA,NA,"","Texas","borden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=26730746",-101.442218282124,32.7386948172546,"county_centroid"
"rivularis",23733470,"Harvard",NA,NA,NA,"","Kentucky","powell ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733470",NA,NA,"county_centroid"
"rivularis",23733439,"Harvard",NA,NA,NA,"","Georgia","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733439",NA,NA,"county_centroid"
"rivularis",23733520,"Harvard",NA,NA,NA,"","Missouri","jasper ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733520",NA,NA,"county_centroid"
"rivularis",24925274,"BRIT",1992,3,11,"1992-03-11","Texas","hays","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24925274",-98.0295093531757,30.0534487960757,"county_centroid"
"rivularis",23733547,"Harvard",1914,4,2,"1914-04-02","Oklahoma","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733547",NA,NA,"county_centroid"
"rivularis",11589061,"IND",1919,7,17,"1919-07-17","Indiana","Daviess","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11589061",-86.954582,38.504011,"geo_referenced"
"rivularis",13498920,"TEX",1997,3,30,"1997-03-30","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498920",-99.8799024113994,31.3295643864677,"county_centroid"
"rivularis",25148396,"SAT",1998,4,4,"1998-04-04","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25148396",-99.8799024113994,31.3295643864677,"county_centroid"
"rivularis",23733761,"Harvard",1916,7,5,"1916-07-05","Texas","brown ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733761",NA,NA,"county_centroid"
"rivularis",23733737,"Harvard",1945,5,17,"1945-05-17","Texas","ellis ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733737",NA,NA,"county_centroid"
"rivularis",22620298,"KANU",1969,4,24,"1969-04-24","Kansas","Cowley","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620298",-96.71447,37.23526,"geo_referenced"
"rivularis",13628945,"TEX",2010,4,4,"2010-04-04","TEXAS","lampasas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13628945",NA,NA,"county_centroid"
