specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,fruit,leaves,bbch.f,bbch.v,flagged,note,flagged_question,question_note,entered_by,imput_date/GPS
nigra,24106929,VT,0,0,0,,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24106929,-72.94496,43.44037,geo_referenced,Y,N,Y,67,11,Y,two collection dates,,,SC,
nigra,6816198,GMUF,1988,4,16,1988-04-16,Virginia,fauquier,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816198,-77.80897758,38.74023242,county_centroid,Y,N,Y,65,15,,,,,SC,
nigra,5734197,LSU,1968,5,11,1968-05-11,Wisconsin,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734197,-90.49278072,45.21524334,county_centroid,Y,N,Y,65,11,,,,,SC,
nigra,11659107,MUHW,1939,6,21,1939-06-21,New Hampshire,strafford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659107,-71.03101117,43.30343833,county_centroid,N,N,Y,,,,,,,SC,date
nigra,5125323,WIS,1924,6,1,1924-06-01,Wisconsin,sheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5125323,-87.94039602,43.71968149,county_centroid,Y,N,Y,65,9,Y,two collection dates,,,SC,
nigra,11586889,IND,1916,4,30,1916-04-30,Indiana,Blackford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586889,-85.2773,40.526715,geo_referenced,Y,N,Y,65,9,,,,,SC,
nigra,5282568,WIS,1943,5,30,1943-05-30,Wisconsin,douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5282568,-91.91977021,46.42630514,county_centroid,Y,N,Y,65,15,,,,,DB,
nigra,5259171,WIS,1968,4,21,1968-04-21,Wisconsin,milwaukee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5259171,-87.96416335,43.00774222,county_centroid,Y,N,N,65,0,,,,,DB,
nigra,5101435,WIS,1948,10,4,1948-10-04,Wisconsin,outagamie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5101435,-88.46358788,44.41664742,county_centroid,N,N,Y,,,,,,,DB,
nigra,5144467,WIS,1951,8,13,1951-08-13,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5144467,-89.72905037,45.3424055,county_centroid,N,Y,Y,89,19,,,,,DB,
nigra,20412858,PH,1937,4,17,1937-04-17,Maryland,Cecil,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412858,-76.162239,39.653705,geo_referenced,Y,N,Y,65,9,,,,,DB,
nigra,5858340,DSC,1965,5,11,1965-05-11,Mississippi,bolivar,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858340,-90.8875126,33.80045169,county_centroid,N,N,Y,,,,,,,DB,
nigra,24084956,VT,1981,4,29,1981-04-29,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24084956,-73.31366,43.89454,geo_referenced,Y,N,Y,65,7,,,,,DB,date
nigra,24122976,VT,1891,5,5,1891-05-05,Vermont,Chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24122976,-73.23124,44.48735,geo_referenced,Y,N,Y,65,11,,,,,DB,date
nigra,4933644,WIS,1977,4,18,1977-04-18,Wisconsin,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4933644,-90.42680565,43.38185921,county_centroid,Y,N,Y,65,11,,,,,DB,
nigra,18285535,HUDC,1961,10,8,1961-10-08,District of Columbia,District of Columbia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=18285535,-77.02339,38.943001,geo_referenced,N,N,Y,,,,,,,DB,
nigra,5266580,WIS,1931,5,8,1931-05-08,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5266580,-89.9457378,43.4276711,county_centroid,Y,M,Y,67,11,,,,,DB,
nigra,5251570,WIS,1959,8,2,1959-08-02,Wisconsin,iowa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5251570,-90.13356235,43.00165678,county_centroid,N,N,Y,,,,,,,SC,
nigra,24123161,VT,1904,6,10,1904-06-10,Maine,Cumberland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24123161,-70.35383,43.6954,geo_referenced,N,Y,Y,89,19,,,,,SC,
nigra,5095346,WIS,1963,5,11,1963-05-11,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5095346,-89.9457378,43.4276711,county_centroid,Y,N,N,65,0,Y,two collection dates,,,SC,
nigra,11586857,IND,1952,5,3,1952-05-03,Indiana,LaGrange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586857,-85.367503,41.550373,geo_referenced,Y,N,Y,65,11,,,,,SC,
nigra,15818189,HUNT,1910,9,2,1910-09-02,Indiana,huntington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15818189,-85.50005744,40.83376959,county_centroid,N,N,Y,,,,,,,SC,date
nigra,22988369,ASU,1939,5,28,1939-05-28,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988369,-89.9457378,43.4276711,county_centroid,Y,N,Y,65,17,,,,,SC,
nigra,5275756,WIS,1996,5,26,1996-05-26,Wisconsin,ashland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5275756,-90.67539498,46.2673139,county_centroid,Y,N,Y,65,17,,,,,SC,
nigra,4258122,MOR,1989,5,1,1989-05-01,Illinois,lake,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4258122,-88.00674943,42.3310322,county_centroid,Y,N,Y,65,9,,,,,SC,
nigra,5213981,WIS,1991,5,9,1991-05-09,Wisconsin,menominee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5213981,-88.70651728,45.0058129,county_centroid,Y,N,Y,65,9,,,,,SC,
nigra,3848962,APSC,2002,8,7,2002-08-07,Wisconsin,Sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848962,-89.70169,43.43095,geo_referenced,N,N,Y,,,,,,,SC,
nigra,6816194,GMUF,1991,4,20,1991-04-20,Virginia,loudoun,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816194,-77.64881227,39.09417752,county_centroid,Y,N,Y,65,10,,,,,SC,
nigra,11586765,IND,1952,4,29,1952-04-29,Indiana,Wells,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586765,-85.144858,40.74308,geo_referenced,Y,N,Y,65,10,,,,,SC,
nigra,24060436,VT,1919,5,10,1919-05-10,Vermont,Rutland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24060436,-73.12664,43.48474,geo_referenced,Y,N,Y,65,10,,,,,SC,
nigra,5189211,WIS,1973,5,9,1973-05-09,Wisconsin,waukesha,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5189211,-88.30065305,43.01909719,county_centroid,Y,N,N,65,0,,,,,SC,
nigra,19451495,UCHT,2002,8,7,2002-08-07,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451495,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,SC,date
nigra,20807975,UCHT,2002,8,7,2002-08-07,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807975,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,SC,date
nigra,4595044,CMC,1906,5,24,1906-05-24,Michigan,isabella,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595044,-84.84360938,43.64075933,county_centroid,Y,N,Y,65,15,Y,two collection dates,,,SC,
nigra,19451494,UCHT,2002,5,29,2002-05-29,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451494,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,SC,date
nigra,4941368,WIS,1898,5,16,1898-05-16,Wisconsin,racine,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4941368,-88.05642847,42.74889288,county_centroid,Y,N,Y,65,15,,,,,SC,
nigra,24095394,VT,0,0,0,,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24095394,-72.94496,43.44037,geo_referenced,Y,N,Y,67,11,Y,two collection dates,,,SC,
nigra,3848959,APSC,2002,5,29,2002-05-29,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848959,-73.09515603,44.46173383,county_centroid,Y,N,Y,67,15,Y,two collection dates,Y,actually 2 collection dates?,SC,
nigra,13283222,TENN,1959,4,8,1959-04-08,Minnesota,chisago,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283222,-92.91865202,45.51134147,county_centroid,Y,N,Y,65,15,,,,,SC,date
nigra,15359628,GSW,1978,5,28,1978-05-28,Wisconsin,fond du lac,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15359628,-88.49308608,43.75436493,county_centroid,Y,N,Y,67,17,,,,,SC,date
nigra,11586789,IND,1915,4,25,1915-04-25,Indiana,Wells,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586789,-85.165629,40.797276,geo_referenced,Y,N,Y,65,10,,,,,SC,
nigra,6816197,GMUF,1988,5,21,1988-05-21,Virginia,fauquier,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816197,-77.80897758,38.74023242,county_centroid,N,Y,Y,89,19,,,,,SC,
nigra,13283227,TENN,2002,5,29,2002-05-29,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283227,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,SC,date
nigra,24115332,VT,0,0,0,,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24115332,-73.21948,44.55473,geo_referenced,Y,N,Y,65,10,,,,,SC,
nigra,11586970,IND,1881,5,11,1881-05-11,New York,Tompkins,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586970,-76.486479,42.429669,geo_referenced,Y,N,Y,65,15,,,,,SC,
nigra,6816195,GMUF,1990,5,20,1990-05-20,Virginia,warren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816195,-78.2130169,38.91629182,county_centroid,N,Y,Y,89,19,,,,,SC,
nigra,13283228,TENN,2002,8,7,2002-08-07,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283228,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,SC,date
nigra,11586993,IND,1914,8,31,1914-08-31,Connecticut,Litchfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586993,-73.421232,41.983426,geo_referenced,N,N,Y,,,,,,,SC,
nigra,5061907,WIS,1931,5,10,1931-05-10,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5061907,-90.83504077,43.59520045,county_centroid,Y,N,Y,65,15,,,,,SC,
nigra,4992529,WIS,1928,6,13,1928-06-13,Wisconsin,outagamie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4992529,-88.46358788,44.41664742,county_centroid,N,N,Y,,,,,,,SC,
nigra,19451496,UCHT,2002,5,29,2002-05-29,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451496,-89.9457378,43.4276711,county_centroid,Y,N,Y,67,19,,,,,SC,date
nigra,20807972,UCHT,2002,5,29,2002-05-29,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807972,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,SC,date
nigra,24114932,VT,0,0,0,,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24114932,-73.21948,44.55473,geo_referenced,Y,N,Y,65,11,,,,,SC,
nigra,5017850,WIS,1948,5,1,1948-05-01,Wisconsin,outagamie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5017850,-88.46358788,44.41664742,county_centroid,Y,N,Y,65,11,,,,,SC,
nigra,24079339,VT,1895,8,6,1895-08-06,Maine,Piscataquis,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24079339,-69.20469,45.18083,geo_referenced,N,Y,Y,89,19,,,,,SC,
nigra,24111107,VT,1984,5,17,1984-05-17,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24111107,-72.74357,43.75701,geo_referenced,Y,N,Y,65,9,,,,,SC,date
nigra,5057274,WIS,1920,8,25,1920-08-25,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5057274,-90.83504077,43.59520045,county_centroid,N,Y,Y,89,19,,,,,SC,
nigra,5175345,WIS,NA,NA,NA,,Wisconsin,milwaukee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5175345,-87.96416335,43.00774222,county_centroid,Y,N,Y,65,11,Y,two collection dates,Y,unclear date,SC,
nigra,16080427,FLAS,2012,7,9,2012-07-09,Massachusetts,suffolk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080427,-71.1056226,42.30927517,county_centroid,N,N,Y,,,,,,,SC,
nigra,5121189,WIS,1963,4,27,1963-04-27,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5121189,-89.9457378,43.4276711,county_centroid,Y,N,N,62,0,Y,two collection dates,,,SC,
nigra,5186321,WIS,1954,7,17,1954-07-17,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5186321,-89.72905037,45.3424055,county_centroid,N,N,Y,,,,,,,SC,
nigra,4970712,WIS,1962,5,10,1962-05-10,Wisconsin,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4970712,-90.42680565,43.38185921,county_centroid,Y,N,Y,65,15,,,,,SC,
nigra,11659106,MUHW,1941,5,2,1941-05-02,New Hampshire,cheshire,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659106,-72.25419366,42.92029356,county_centroid,Y,N,Y,65,11,Y,two collection dates,,,SC,date
nigra,5242007,WIS,1931,5,16,1931-05-16,Wisconsin,ashland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5242007,-90.67539498,46.2673139,county_centroid,Y,N,Y,65,15,,,,,SC,
nigra,5007536,WIS,1932,5,22,1932-05-22,Wisconsin,wood,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5007536,-90.03311985,44.45628651,county_centroid,N,N,Y,,,,,,,SC,
nigra,3848961,APSC,2002,8,7,2002-08-07,Wisconsin,Sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848961,-89.7323,43.43431,geo_referenced,N,N,Y,,,,,,,SC,
nigra,11586845,IND,1952,5,3,1952-05-03,Indiana,LaGrange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586845,-85.367503,41.550373,geo_referenced,Y,N,Y,65,11,,,,,SC,
nigra,4933819,WIS,1953,8,19,1953-08-19,Wisconsin,dunn,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4933819,-91.90197716,44.95249515,county_centroid,N,N,Y,,,,,,,SC,
nigra,5036638,WIS,1964,5,9,1964-05-09,Wisconsin,sheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5036638,-87.94039602,43.71968149,county_centroid,Y,N,Y,65,10,,,,,SC,
nigra,12528889,WCUH,1999,4,28,1999-04-28,North Carolina,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12528889,-83.13992836,35.28356264,county_centroid,Y,N,Y,65,15,,,,,DB,
nigra,19451497,UCHT,NA,NA,NA,,Connecticut,tolland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451497,-72.33707029,41.85916105,county_centroid,N,N,Y,,,,,,,DB,
nigra,5199900,WIS,1914,8,27,1914-08-27,Wisconsin,polk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5199900,-92.45668836,45.46011475,county_centroid,N,Y,N,89,,,,,,DB,
nigra,4458107,F,1925,8,22,1925-08-22,Indiana,porter,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458107,-87.06372601,41.46302657,county_centroid,N,N,Y,,,,,,,DB,
nigra,11659108,MUHW,NA,NA,NA,,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659108,-90.83504077,43.59520045,county_centroid,N,N,Y,,,,,,,DB,
nigra,4931145,WIS,1889,5,4,1889-05-04,Wisconsin,barron,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4931145,-91.85104436,45.43271641,county_centroid,Y,N,Y,65,0,,,,,DB,
nigra,4982314,WIS,1958,,,,Wisconsin,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4982314,-90.49278072,45.21524334,county_centroid,Y,N,Y,65,11,Y,corrected date,,,DB,date
nigra,4595041,CMC,1964,4,4,1964-04-04,Michigan,Mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595041,-86.108804,43.895555,geo_referenced,N,N,N,,,,,,,DB,
nigra,4936503,WIS,1953,5,12,1953-05-12,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4936503,-89.72905037,45.3424055,county_centroid,Y,N,Y,63,10,,,,,DB,
nigra,20807971,UCHT,NA,NA,NA,,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807971,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,DB,
nigra,4458104,F,1908,5,2,1908-05-02,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458104,-87.765338,41.996976,geo_referenced,Y,N,Y,62,11,,,,,DB,
nigra,24072091,VT,1980,5,15,1980-05-15,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24072091,-72.01151,44.45539,geo_referenced,Y,N,Y,64,11,,,,,DB,date
nigra,4458097,F,1900,5,17,1900-05-17,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458097,-87.82118018,41.84295948,county_centroid,Y,N,Y,65,17,,,,,DB,
nigra,4937442,WIS,1960,5,21,1960-05-21,Wisconsin,manitowoc,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4937442,-87.81029862,44.11417987,county_centroid,Y,N,Y,67,17,,,,,DB,
nigra,4381469,CHIC,1998,4,30,1998-04-30,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4381469,-87.82118018,41.84295948,county_centroid,Y,N,Y,65,15,,,,,DB,
nigra,5219038,WIS,1952,6,26,1952-06-26,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5219038,-89.72905037,45.3424055,county_centroid,N,N,Y,,,,,,,DB,
nigra,5068046,WIS,1961,6,23,1961-06-23,Wisconsin,dodge,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5068046,-88.70706274,43.41988319,county_centroid,N,Y,Y,89,19,,,,,DB,
nigra,3817535,DBG,1961,7,6,1961-07-06,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3817535,-87.59961,41.556412,geo_referenced,N,N,Y,,,,,,,DB,
nigra,5069475,WIS,1941,9,11,1941-09-11,Wisconsin,brown,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5069475,-88.00009766,44.44990563,county_centroid,N,N,Y,,,,,,,DB,
nigra,4458106,F,1954,4,24,1954-04-24,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458106,-87.82118018,41.84295948,county_centroid,Y,N,Y,64,0,,,,,DB,
nigra,7460309,EMC,1969,5,7,1969-05-07,Michigan,washtenaw,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460309,-83.83541145,42.26043778,county_centroid,Y,N,Y,65,17,,,,,DB,
nigra,5248335,WIS,1968,5,6,1968-05-06,Wisconsin,sheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5248335,-87.94039602,43.71968149,county_centroid,Y,N,Y,65,10,,,,,DB,
nigra,19451492,UCHT,NA,NA,NA,,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451492,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,DB,
nigra,5194439,WIS,1930,5,9,1930-05-09,Wisconsin,outagamie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5194439,-88.46358788,44.41664742,county_centroid,Y,N,Y,64,15,,,,,DB,
nigra,4595043,CMC,1979,9,13,1979-09-13,Michigan,ottawa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595043,-85.98675908,42.96153747,county_centroid,N,N,Y,,,,,,,DB,
nigra,5041114,WIS,1927,5,8,1927-05-08,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5041114,-89.9457378,43.4276711,county_centroid,Y,N,Y,67,15,,,,,DB,
nigra,5235289,WIS,1969,5,11,1969-05-11,Wisconsin,fond du lac,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5235289,-88.49308608,43.75436493,county_centroid,Y,N,Y,65,9,,,,,DB,
nigra,5164756,WIS,1969,6,1,1969-06-01,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5164756,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,DB,
nigra,15818187,HUNT,1937,5,1,1937-05-01,Indiana,huntington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15818187,-85.50005744,40.83376959,county_centroid,Y,N,Y,65,11,,,,,DB,date
nigra,5175405,WIS,1961,5,13,1961-05-13,Wisconsin,juneau,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5175405,-90.10543403,43.92332357,county_centroid,Y,N,Y,61,15,,,,,DB,
nigra,5181710,WIS,1955,6,17,1955-06-17,Wisconsin,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5181710,-90.49278072,45.21524334,county_centroid,N,Y,Y,89,19,,,,,DB,
nigra,4458101,F,1959,5,30,1959-05-30,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458101,-87.836468,41.944598,geo_referenced,Y,N,Y,65,0,,,,,DB,
nigra,4955821,WIS,1897,7,29,1897-07-29,Wisconsin,douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4955821,-91.91977021,46.42630514,county_centroid,N,N,Y,,,,,,,DB,
nigra,5093137,WIS,1961,5,9,1961-05-09,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5093137,-89.9457378,43.4276711,county_centroid,Y,N,Y,65,9,,,,,DB,
nigra,5228549,WIS,1994,5,17,1994-05-17,Wisconsin,marquette,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5228549,-89.39315236,43.82004321,county_centroid,Y,N,Y,65,17,,,,,DB,
nigra,5145189,WIS,1972,5,14,1972-05-14,Wisconsin,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5145189,-90.42680565,43.38185921,county_centroid,Y,N,Y,65,7,Y,two sample dates,,,DB,
nigra,4458098,F,1887,5,7,1887-05-07,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458098,-87.82118018,41.84295948,county_centroid,Y,N,Y,65,15,,,,,DB,
nigra,5286471,WIS,1951,5,26,1951-05-26,Wisconsin,clark,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5286471,-90.60803895,44.73745707,county_centroid,N,N,Y,,,,,,,DB,
nigra,13283223,TENN,1910,5,13,1910-05-13,New Hampshire,hillsborough,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283223,-71.71271034,42.91749106,county_centroid,Y,N,Y,65,11,,,,,DB,date
nigra,24118893,VT,1907,5,10,1907-05-10,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24118893,-73.08017,43.79975,geo_referenced,Y,N,Y,65,7,,,,,DB,date
nigra,5081269,WIS,1973,6,28,1973-06-28,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5081269,-90.83504077,43.59520045,county_centroid,N,N,Y,,,,,,,DB,
nigra,4972455,WIS,1924,6,1,1924-06-01,Wisconsin,sheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4972455,-87.94039602,43.71968149,county_centroid,Y,N,Y,65,11,Y,two sample dates,,,DB,date
nigra,4458103,F,1908,4,30,1908-04-30,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458103,-87.765338,41.996976,geo_referenced,Y,N,Y,65,9,,,,,DB,
nigra,4249813,MOR,1982,5,9,1982-05-09,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4249813,-87.82118018,41.84295948,county_centroid,Y,N,Y,67,17,,,,,DB,
nigra,7460306,EMC,1975,5,21,1975-05-21,Ontario,Thunder Bay District,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460306,-89.6,48.383333,geo_referenced,Y,N,Y,65,15,,,,,DB,
nigra,5233481,WIS,1962,5,3,1962-05-03,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5233481,-89.9457378,43.4276711,county_centroid,Y,N,Y,65,11,,,,,DB,
nigra,5285102,WIS,1951,7,2,1951-07-02,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5285102,-89.72905037,45.3424055,county_centroid,N,Y,Y,89,29,,,,,DB,
nigra,5094083,WIS,1956,8,12,1956-08-12,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5094083,-89.72905037,45.3424055,county_centroid,N,Y,Y,89,29,,,,,DB,
nigra,24104843,VT,0,0,0,,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24104843,-73.00429,44.60076,geo_referenced,N,N,Y,,,,,,,DB,
nigra,21384070,ASC,NA,NA,NA,,Minnesota,clearwater,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21384070,-95.36900908,47.58003352,county_centroid,N,N,Y,,,,,,,DB,
nigra,5259843,WIS,1952,8,25,1952-08-25,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5259843,-89.72905037,45.3424055,county_centroid,N,N,Y,,,,,,,DB,
nigra,16080472,FLAS,2012,7,21,2012-07-21,Illinois,Jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080472,-89.4816833,37.6368167,geo_referenced,N,N,Y,,,,,,,DB,
nigra,5188009,WIS,1948,6,24,1948-06-24,Wisconsin,calumet,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5188009,-88.21626442,44.08063393,county_centroid,N,N,Y,,,,,,,DB,
nigra,5605726,CALVIN,1939,7,14,1939-07-14,Michigan,washtenaw,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5605726,-83.83541145,42.26043778,county_centroid,N,Y,Y,89,29,,,,,DB,
nigra,4258186,MOR,1989,5,15,1989-05-15,Wisconsin,racine,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4258186,-88.05642847,42.74889288,county_centroid,Y,N,Y,65,11,,,,,DB,
nigra,24071615,VT,1879,5,13,1879-05-13,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24071615,-73.23596,44.30894,geo_referenced,Y,N,Y,65,15,Y,two collection dates,,,DB,date
nigra,22988367,ASU,1960,7,11,1960-07-11,Vermont,caledonia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988367,-72.09500225,44.46107108,county_centroid,N,Y,Y,89,19,,,,,DB,
nigra,15477387,BENN,1971,5,19,1971-05-19,Vermont,Bennington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15477387,-73.2479,43.06228,geo_referenced,Y,N,Y,65,11,,,,,DB,
nigra,5202924,WIS,1951,8,19,1951-08-19,Wisconsin,lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5202924,-89.72905037,45.3424055,county_centroid,N,N,Y,,,,,,,DB,
nigra,5044596,WIS,1963,4,27,1963-04-27,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5044596,-89.9457378,43.4276711,county_centroid,Y,N,Y,65,7,,,,,DB,
nigra,19998558,NY,1914,5,16,1914-05-16,New York,Saint Lawrence Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19998558,-75.169094,44.595616,geo_referenced,Y,N,Y,65,15,,,,,DB,
